คำ,POS,ความหมาย
รสะ,น.,รส - สิ่งที่รู้ได้ด้วยลิ้นโดยเฉพาะ เช่น เปรี้ยว หวาน
รสี,น.,ฤาษี - นักบวชผู้อยู่ในป่า
รหัส,น.,เหตุลับ ความลับ
รอ,ก.,กรอ ฝนหรือขัดให้กร่อนบางลง
ร่อ,ว.,"ซึ่งกันและกัน ผินหน้าเข้าหากัน จ่อ จด ใกล้ เช่น ลิลิตพระลอว่า ""...พระพักตร์ดุจดวงดอกบัว บานร่อกันนา..."" บ่ปากร่อกัน - ไม่ยอมพูดกับอีกฝ่ายหนึ่ง"
รอก,น.,กระรอก อี่ฮอก ก็ว่า.
รอก,น.,กระดิ่งเครื่องไม้มีรูปคล้ายกระดิ่ง มีลูกกระทบแววนประกบอยู่สองข้าง ใช้แขวนคอสัตว์อย่างวัวควาย
รอกกะแหล้ม,น.,กระดึงทำเป็นรูปแบน มีลูกกระทบหลายอันเรียงกันอยู่ภายใน มักใช้แขวนคอแม่วัวหรือแม่ควาย
รอกกิก,น.,กระดึงขนาดเล็กสำหรับแขวนคอลูกวัว ทำจากไม้หรือเขาสัตว์ ก็ได้
รอกแข้มแหล้ม,น.,กระดึงทำเป็นรูปแบน มีลูกกระทบหลายอันเรียงกันอยู่ภายใน มักใช้แขวนคอแม่วัวหรือแม่ควาย
รอง,ก.,รอง - รับให้สิ่งอื่นวางอยู่เบื้องบน หนุนให้สูงขึ้นอย่างรองโต๊ะ
รอง,ก.,สำรอง มีไว้เผื่อเหลือเผื่อขาด
ร่อง,น.,ร่อง ดูเพิ่มเติมที่ ร่อม
ร้อง,น.,ช่วงระยะที่ตะโกนถึงกันได้ เรียกว่า เช่นร้อง
ร้อง,ก.,ร้อง - เปล่งเสียงดัง โดยปริยายหมายถึงออกเสียงดังอย่างฟ้าร้อง เรียก บอกให้ไปหา
ร้อง,ก.,ร้องไห้ มักใช้ ไห้ มากกว่า
ร่องขี้ไถ,น.,รอยไถ
ร้องซ้าว,ว.,ส่งเสียงเซ็งแซ่
ร้องตายร้องวาย,ว.,โวยวาย ส่งเสียงดังเหมือนจะขาดใจตาย
ร้องถ้อง,ก.,ส่งเสียงร้องโต้ตอบกันไปมา
ร้องป่าว,ก.,ป่าวประกาศ ตะโกน บอกข่าว
รองพืน,น.,ชื่ออันดับสองของระบบเก้ากองซึ่งมี ๑๒ ชื่อ
รองพื้น,น.,ชื่ออันดับสองของระบบเก้ากองซึ่งมี ๑๒ ชื่อ
ร่องรอย,น.,เบาะแส เครื่องหมายซึ่งทิ้งไว้เป็นแนวบ่งให้รู้ ร่องรอย
ร้องร่ำริร่ำไร,ก.,ร้องคร่ำครวญ ร้องโหยหวน ร้องและรำพัน
ร่องรูดัง,น.,ร่องที่อยู่ระหว่างริมฝีปากบนกับฐานจมูก
ร่องแร่ง,ว.,อาการที่ห้อยแกว่งไปมา
ร่องแร่งต่องแต่ง,ว.,อาการที่ห้อยแกว่งไปมา
ร่องล้อ,น.,ทางเกวียนที่เดินจนเป็นร่อง
ร้องลุก,ก.,เรียกให้ตื่น ปลุก
ร้องวี้กร้องว้อก,ก.,ร้องเสียงแหลม ร้องหวีดว้าย
ร่องหล่อ,น.,ร่องรองรับน้ำฝนบริเวณชายคาบ้าน มักทำเป็นร่องน้ำไหล
ร่องห้วย,น.,ทางน้ำเดินในลำห้วย
ร่องเหมือง,น.,ลำกระโดง - ลำน้ำขนาดเล็กที่ขุดขึ้นเพื่อให้นำเข้าสู่นาหรือสวน
รอด,ว.,สำเร็จ
รอด,ลัก.,ลุล่วง ถึงจุดหมายปลายทาง
รอน,น.,แปลงอย่างแปลงปลูกผัก เป็นต้น
ร่อน,ก.,ร่อน - อาการที่นกกางปีกแผ่ถลาวนไปมา แกว่งวนเวียนไปรอบตัว ทำให้เคลื่อนไปตามแบนหรือวนเวียนไปตามแบน
ร้อน,ว.,ร้อน กระวนกระวาย เช่น ร้อนใจ รีบเร่ง ช้าอยู่ไม่ได้
ร่อนหูดังหา,ก.,ส่วนจมูกหากลิ่น พยายามค้นหาที่มาของกลิ่น
ร่อนหูดังหา,สำนวน.,แส่หาเรื่อง
ร้อนอกหมองใจ,ว.,​ เดือดร้อน เป็นทุกข์
ร้อนอวม,ว.,ร้อนอบอ้าว
รอม,ก.,รวม สมทบ สะสม
ร่อม,น.,ร่อง ดูเพิ่มเติมที่ ร่อม
ร่อมล้อ,น.,ทางเกวียนที่เดินจนเป็นร่อง
ร่อมห้วย,น.,ทางน้ำเดินในลำห้วย
ร่อแร่รอแร,ว.,อาการร่อแร่ เหนื่อยหอบเพราะวิ่งมาจากที่ไกล
ระนึก,ก.,คิดขึ้นมาได้ในฉับพลัน คิด ตริตรอง ระลึก
ร้า,น.,ปลาร้า
รางคาวน้ำ,น.,ต้นว่านน้ำ
รางคาวผา,น.,ต้นว่านน้ำ
ราน,ก.,ตัดทอน อย่างทอนกิ่งไม้ลงบ้าง
ร่ำพิจ,ก.,พินิจ พิจารณา
ริง,ก.,​ ปิ้งไฟ ทำให้สุกด้วยการอังไฟ อย่างใช้พริกแห้งปิ้งไฟให้กรอบดำแต่ไม่ไหม้
ริง,ก.,ปิ้ง ย่าง
ริง,ก.,กิริยาที่นำเอาวัตถุอย่างพริกไปอังกับความร้อนให้เกรียม ถ้าอังพอให้ร้อนเรียก รัง หรือ ราง ถ้าผิงอย่างผิงแดดเรียก หิง
ริงราม,ว.,วัยรุ่น กำลังเป็นหนุ่มสาว
ริงรามหนุ่มแหน้ว,ว.,วัยรุ่น กำลังเป็นหนุ่มสาว
ริทธี,น.,ฤทธิ์ - อำนาจศักดิ์สิทธ์ ความเก่งกล้าสามารถ
ริทธีเตชะ,น.,ฤทธิ์เดช ดู ริทธี
ริน,น.,ผักเขียด
ริน,ก.,เทให้ไหลออกเรื่อย ๆ ทีละน้อย
ริ้น,น.,ริ้น
ริบ,ก.,เก็บ รวบรวมมักใช้กับการรวบรวมตัวยาสมุนไพร
ริบครัวอยา,ก.,เก็บ รวบรวมมักใช้กับการรวบรวมตัวยาสมุนไพร
ริบรอม,ก.,รวบรวม เก็บเล็กผสมน้อย
ริบรี่ริบรี,ว.,สว่างน้อย ๆ เกือบดับ
ริบรี่ริบรี,ว.,ตาหยี
ริบอยา,ก.,เก็บ รวบรวมมักใช้กับการรวบรวมตัวยาสมุนไพร
ริม,น.,ริม - ชายขอบ
ริม,ว.,ใกล้ เกือบจะ จวนจะ
ริมจักดี,ว.,จวนจะดีหรือได้ที่แล้ว
ริมตาย,ว.,เกือบเอาชีวิตไม่รอด แทบล้มประดาตาย
ริมปาก,น.,ริมฝีปาก
ริมปาก,น.,ใกล้ปากแม่น้ำ
ริมสบ,น.,ริมฝีปาก
ริมสบ,น.,ใกล้ปาก
ริ้ว,น.,ริ้ว - เส้นลาย หรือสิ่งอื่นมีลักษณะเป็นรอย เป็นทาง ๆ เป็นแถวเป็นแนวยาว
ริ้ว,ลัก.,เรียกสิ่งที่เป็นแถวเป็นแนวยาวอย่างเทือกที่ตกกล้าไว้ หรีอแถบปลาริ้ว เป็นต้น
ริ้วตากล้า,น.,กล้าข้าวที่ตกไว้บนเทือก ถ้าเล็งถึงเทอกที่ตกกล้าใช้ เทิกตากล้า
ริสนา,ก.,(กวี) รจนา ตกแต่ง ประดับ
ริสยา,ว.,รี - เรียว ยาวเรียว มักปรากฏในกวีนิพนธ์ ทั่วไปใช้ จ้วย ช้วย ส้วย
ริสสนา,ก.,รจนา ตกแต่ง ประดับ
ริสสนา,ก.,เขียน นิพนธ์
ริสสนา,ก.,(กวี) รจนา ตกแต่ง ประดับ
ริสสะดวง,น.,ริดสีดวง
ริหา,ก.,แสวงหา ทำมาหากิน
รี่,น.,ผักเลือด ยอดอ่อนใช้เป็นผัก
รีต,น.,จารีต แบบแผน ประเพณี
รีตคลอง,น.,จารีต ครรลองประเพณี
รีตบ้านคลองเมือง,น.,ประเพณี ขนบ ธรรมเนียมที่สืบกันาในเมืองนั้นหรือถิ่นนั้น
รีตรอย,น.,จารีต แบบแผน ประเพณี
รีตสิบสองคลองสิบสี่,น.,ประเพณีต่าง ๆ สิบสี่ประการที่จะต้องปฏิบัติในรอบสิบสองเดือน
รีบ,ว.,รีบ ด่วน เร็ว ไม่รอช้า
รีบถีบพลัน,ว.,รีบ ด่วน เร็ว ไม่รอช้า
รีบพลัน,ว.,รีบ ด่วน เร็ว ไม่รอช้า
รึด,ก.,กระชาก ฉุด ดึง
รืน,ว.,ขื่น มีรสฝาดเฝื่อนอย่างรสมะเขือขื่อ
รืบ,น.,ยก ครั้ง คราว หน
รือ,น.,หรือ อะไร
รื้อ,ก.,รื้อ - ถลก ยกขึ้น เปลี่ยนแปลง
รื้อขา,ก.,ถลกผาขึ้นจนถึงโคนขา
รือชา,ว.,เลื่องลือ โด่งดัง
รื้อตีนสิ้น,ก.,ถลกชายผ้าซิ่น
รื้อสิ้นหมาแหย่ง,ก.,หยักรั้งผ้าถุง
รื้อหลัง,ว.,คล้อยหลัง ผ่านไปไม่นาน พ้นจากสายตา
รุ,ก.,อาการที่น้ำในแม่น้ำพัดเอาสิ่งของ เช่น กิ่งไม้ที่ติดอยู่ไปกับน้ำด้วย
รุ,ก.,เกาะเกี่ยว เช่น หนาม
รุกขมูล,น.,โคนต้นไม้
รุกขา,น.,ต้นไม้
รุง,น.,ลำ หรือเปลวน้ำ
รุง,น.,เรียกรุ้งกินน่า เงือกรุง ผีเงือกรุง
รุง,น.,เรียกคนท้องมานว่า มานรุง
รุ่ง,น.,เรียกกำหนดยามเท่ากับเวลา ๐๐.๐๔ - ๐๖.๐๐ น. ว่า รุ่งแจ้ง ยามรุ่ง หรือยามกลองรุ่ง
รุ่ง,ว.,สว่าง รุ่งเรือง สุกใส
รุ้ง,น.,รุ้ง - นกเหยี่ยวขนาดใหญ่ ลำตัวสีน้ำตาลเข้ม มีลายจุดขาวที่หัว ปีกและท้องหางสีนํ้าตาลพาดขาว มีพู่ขนตรงต้นคอซึ่งแผ่ออกเห็นได้ชัดเวลาโกรธ หรือต่อสู้กัน
รุ้งฅาว,น.,ค้างคาว ภาษาโบราณว่า ครุงคราว หรือ จักขร้าว
รุ้งเหยี่ยววอด,น.,รุ้งดำ เหยี่ยวดำ
รุช่อง,น.,ล่อง - ช่องตามพื้นที่ทำไว้สำหรับให้สิ่งของลอดลงไปได้
รุด,ก.,กระชาก ฉุด ดึง
รุด,ก.,ดึงเด็ด -ใช้นิ้วมือจับสองข้างแล้วกระตุกให้ขาด
รุน,ก.,เพลาลง เบาลง รั้งรอ ถ่วงรั้งไว้
รุ่น,น.,กิ่งไม้ที่แตกออกมาใหม่จากตอที่ฟันทิ้ง
รุเพีย,น.,รูปี - เงินที่ใช้ในอินเดียแต่รัฐบาลไทยอนุญาตให้ใช้ในล้านนาได้ในระยะประมาณ พ.ศ. ๒๔๐๐ มีค่าเท่ากับ ๘๐ สตางค์
รุม,ก.,รุม
รุ่ม,ก.,เคี่ยวหรือต้มด้วยไฟอ่อนให้เปื่อย เช่น เนื้อรุ่ม เรียกว่า ชิ้นรุ่ม
รุ่ม,ว.,อาการของคนที่เริ่มจะเป็นไข้เรียก เนี้อรุ่ม รุม ร้อน ร้อนผ่าว
รุ่ยร่าย,ว.,รุ่มร่าม - ไม่รัดกุม เกินพอดี มักใช้กับการแต่งกาย
รุ่ยร่ายรุยราย,ว.,รุ่มร่าม - ไม่รัดกุม เกินพอดี มักใช้กับการแต่งกาย
รู,น.,รู
รู่,น.,ช่องระบายควันจากเตาเผา
รู้,น.,ชื่อพรรณไม้บางชนิด
รู้,ก.,รู้-แจ้ง เข้าใจ ทราบ
รู้กัน,ก.,รู้เห็นเป็นใจกัน
รู้กับ,ก.,เห็นด้วย เข้าใจด้วย เข้าเป็นพวกด้วย
รูขี้,น.,รูตูด ทวารหนัก
รูขี้เป็นช่อ,สำนวน.,เผ่นหนีไปอย่างรวดเร็วจนเหมือนมีหางพวยพุ่งตามติดหลังเป็นช่อเป็นทาง
รู้คึด,ก.,รู้คิด - เข้าใจคิดอ่าน มีความคิด
รู้คุณ,ก.,กตัญญู - ระลึกถึงความดีที่ผู้อื่นทำให้แก่ตน
รู้ฅิง,ก.,รู้สึกตัว รู้สำนึกก เข้าใจ
รู้จัก,ก.,รู้จัก
รูช่อง,น.,รูช่อง ช่องตามพื้น มักเป็นไม้ที่ทำให้สิ่งของลอดลงไปได้
รูด,ก.,ครูด ระ กระทบ รูด-กิริยาที่เอามือกำสิ่งยาวๆแล้วครูดไปหรืออาการที่คล้ายคลึงกันเช่นนั้น
รูดขี้ฅว่าง,สำนวน.,ผอมมาก เช่น ผอมเหมือนรูดขี้ฅว่าง - ผอมเหมือนถูกรูดขี้ออกทิ้งไป
รูดเน่า,ก.,คำด่าว่า กิน ซึ่งมักพบเป็นกลุ่ม คำด่า คือ รูดเน่า ตับปุด ไส้หล่อน (คับขาด ไส้เกลี้ยง)
รูดัง,น.,รูจมูก จมูก
รูดั้ง,น.,รูที่ไม้เครื่องหลังคาสำหรับสวมลงบนดั้ง
รูดั้น,น.,อุโมงค์ ทางใต้ดิน ช่องหรือทางที่ขุดลงไปใต้ดินหรือภูเขา
รู้ทวย,ก.,เห็นด้วย เข้าใจด้วย เข้าเป็นพวกด้วย
รู้น้ำพื้น,ก.,รู้กำพืด รู้ทัน
รู้น้ำพื้น,ก.,รู้ทัน รู้ประวัติความเป็นมาของอีกฝ่ายหนึ่ง
รูบ่าต่อม,น.,รังดุม – ช่องสำหรับขดกระดุม
รูป,น.,รูป - ของ ที่ปรากฏแก่ตา ร่างกาย เค้าโครง ล้กษณะ รูปร่างและสี
รูปขวัก,น.,รูปแกะสลัก ประติมากรรม
รูปโฉม,น.,รูปร่าง มักเขียนเป็น รูปสม
รูปโฉมโนมพรัณวัณณะ,น.,รูปร่าง มักเขียนเป็น รูปสมนมภัณวัณณะ
รูปล่องเปลว,น.,รูที่สัตว์อย่างจิ้งหรีดทำขึ้นแยกจากรูที่อยู่ตามปรกติให้ชอนขึ้นแต่ไม่ทะลุผิวดิน ใช้หลบภัย
รูปล่องเปลว,น.,ช่องหรืออุโมงค์ระบายลมภายในถํ้า
รูปล่องเปลว,น.,ช่องระบายควันจากเตาเผา
รูปาก,น.,ปาก
รูเปลว,น.,ช่องระบายควันจากเตาเผา
รู้พิจ,ก.,พินิจ พิจารณา
รู้พื้น,ก.,รู้ทัน รู้ประวัติความเป็นมาของอีกฝ่ายหนึ่ง
รูเพีย,น.,เงินรูปี
รูล่อง,น.,ล่อง - ช่องตามพื้นที่ทำไว้สำหรับให้สิ่งของลอดลงไปได้
รู้เลิก็รู้เดิก็,ก.,รู้อย่างลึกซึ้ง เจนจบ
รู้ว่า,ว.,ฤาว่า หรือว่า อาจเป็นไปได้ว่า
รู้หลวัก,ว.,ฉลาด มีความรู้และมีไหวพริบ
รู้หัน,ก.,รู้เห็น - รู้เหตุการณ์
เร่ง,ก.,เร่ง - รีบบอกเตือนให้รีบปฏิบัติ
เร่ง,ว.,รีบ ด่วน
เรด,ก.,ทำ สร้างประดิษฐ์ ปรากฏในวรรณคดี ทั่วไปใช้ เยียะ
เรน,ก.,เตรียมจัดไว้ให้พร้อม เป็นภาษาไทยเขิน
เรนดา,ก.,เตรียมจัดไว้ให้พร้อม เป็นภาษาไทยเขิน
เรว,ก.,รบพุ่ง ต่อสู้ มักปรากฏเป็น รบเรว
เรสนา,ก.,(กวี) รจนา ตกแต่ง ประดับ
เรสสนา,ก.,เขียน นิพนธ์
เรสสนา,ก.,(กวี) รจนา ตกแต่ง ประดับ
เรา,สรรพ.,เรียกบุรุษที่ ๑ พหูพจน์ เอกพจน์เป็นคำที่พระภิกษุ หรือ กษัตริย์ใช้แทนตนเอง
เร้า,น.,ปีระกา
เร้า,น.,ชื่อวันอันดับสิบในสิบสองชื่อ
เริน,น.,เรือน - สิ่งปลูกลรัางลำหรับเป็นที่อยู่อาศัย
เรี่ย,ก.,เรี่ย - กระจัดกระจาย เกลื่อนกลาด
