คำ,POS,ความหมาย
ย็อกแย็ก,ก.,ขยับเขยื้อน กระดิก กระแซะ เบียด เขย่า
ย็อกๆ แย็กๆ,ก.,ขยับเขยื้อน กระดิก กระแซะ เบียด เขย่า
ยอขันครู,ก.,​ ไหว้ครู
ยอคำ,ก.,นำความขึ้นบอกกล่าว กล่าวโทษ ฟ้องร้อง
ยอคุณ,ก.,สรรเสริญ ยกย่อง
ยอง,น.,ชื่อเมืองหนึ่งของคนเผ่าไทอยู่ในรัฐฉานประเทศพม่า เรียกกลุ่มชนที่สืบเชื้อสายมาจากเมืองยอง
ยอง,น.,สายใย มักใช้ตามหลัง ใย เป็น ใยยอง
ย่องแย่ง,ก.,กระย่องกระแย่ง - ไม่มั่นคง
ยองๆ,ว.,เปล่งปลั่ง เป็นประกาย เช่น แก้มใสยองๆ ใช้กับสิ่งเล็กๆ
ยอซ้อง,ก.,ชูหรือยกให้เห็นอยู่สลอน
ยอด,น.,ยอด สิ่งที่ใช้ประดับอยู่บนยอดสูงสุดของเครื่องไทยทานซึ่งมักจะเป็นธนบัตรราคาสูงสุดที่เจ้าของจะสามารถอำนวยได้
ยอดทาน,น.,การทำบุญที่สูงที่สุดหรือจำเป็นที่สุดที่ผู้เกิดในแต่ละปีนักษัตรพึงกระทำหรือมีส่วนในการทำเพื่อถวายทานไว้ในพุทธศาสนา คือ ปีไจ้ (ชวด) - สร้างบ่อน้ำ ปีเป้า (ฉลู) - สร้างโรงไฟ ครัว ปียี (ขาล) สร้างศาลา ปีเหล้า (เถาะ) - สร้างปราสาท ปีสี (มะโรง) - สร้างตึก ปีไส้ (มะเส็ง) - สร้างดอกไม้ทอง ปีสะง้า (มะเมีย) - สร้างแท่งหรือเตียง ปีเม็ด (มะแม) สร้างปราสาท ปีสัน (วอก) - สร้างกำแพง ปีเล้า (ระกา) สร้างเว็จกุฎี ปีเส็ด (จอ) - สร้างธรรมมาสน์ ปีไค้ (กุน) - สร้างโรงอาบน้ำ (บุญคิด)
ยอดธาตุ,น.,ยอดทองพระเจดีย์ ยอดฉัตร
ยอดปลี,น.,ส่วนยอดของเจดีย์เหนือปล้องไฉน
ยอดส้อย,น.,บุคคลอันเป็นที่รักยิ่ง คนที่เด่นเป็นเลิศ มักหมายถึงพระพุทธเจ้า
ยอตัว,ก.,ขยับตัวให้สูงจากพื้น ยกตัว อวดอ้างตัวเอง
ยอน,น.,สายที่ต่อเนื่องกับสิ่งอื่นที่ใหญ่อย่างสายที่ล่ามกับจอมแห
ย้อน,*ว.,เท่าที่มีสุขเพราะบุญของพ่อแม่ผู้มีพระคุณ
ย่อนย้อย,ว.,ห้อยย้อย รุงรัง
ยอบ,ก.,ยอบ ลง พร่องลง ย่อลง ยุบลง
ยอบ่ำบวง,ก.,ยกมือขึ้นบวงสรวง คือ ไหว้
ยอม,ก.,ยอม - ยอมรับในสภาพที่เหนือกว่าของอีกฝ่ายหนึ่ง (ถ้ายอมรับในการตกลงที่มีศักดิ์เสมอกันใช้ ชู)
ย่อม,ว.,เตี้ยกว่าปรกติ
ย่อม,ก.,หย่อน ลด ไม่เต็ม เช่น เงินร้อยย่อมห้าบาท - คือเงินจำนวน ๙๕ บาท ลดราคาลง
ย่อม,ว.,มีขนาดย่อม คือค่อนข้างเล็กกว่าพวกคำช่วยกริยาว่าเป็นไปตามปกติตาม
ย้อม,ก.,ย้อม ชุบด้วยสี อาบด้วยสี ปลอมแปลง
ย้อม,ว.,ไม่จริง เช่น ย้อมคำ แต่งวาจาเพื่อหลอกลวง
ย่อมค่า,ก.,ลดราคา
ย่อมค่า,ก.,ลดราคา
ยอมค้าน,ก.,ยอมแพ้ ไม่สู้
ยอมค้าน,ว.,ท้อถอย
ย้อมแปลง,ว.,เคลือบแฝง เท็จ
ย่อมหื้อ,ก.,ลดราคาให้
ยอมือ,ก.,ยกมือขึ้น เช่น ยอมือขึ้นไหว้ ยกย่อง สรรเสริญ
ยอย,น.,ตราชู คันชั่ง
ยอย,น.,ตราชู คันชั่ง ปลาย ปลายกิ่งไม้
ยอย,ก.,ทยอย นำมาทีละเล็กทีละน้อย
ยอย,ว.,ปลาย ขอบ ด้านไกลสุด
ย่อย,ก.,ทำให้เป็นส่วนเล็กๆ พูดมาก จู้จี้
ย่อย,ว.,เล็กน้อย ปลีก เช่น เงินย่อย - เงินปลีก
ย้อย,ก.,ย้อย - ห้อยเป็นทางลงมา อย่างขี้มูกย้อย
ยอยดุลย์,น.,ตราชู
ยอยโท่ง,น.,ชายทุ่งด้านไกลสุด มักหมายถึงชายทุ่งที่อยู่ติดกับป่า
ย่อยๆ แยมๆ,ว.,ไม่เป็นชิ้นเป็นอัน
ยอริยาตร,ก.,ยุรยาตร เดิน
ยอเสิก็,ก.,ยกทัพไปยับยั้งการรุกรานของศัตรู
ยะ,ก.,แตก เปิดเป็นช่อง กระทำ
ยะได,ว.,อย่างไร
ยัก,น.,ยักษ์
ยัก,ก.,ยัก - ทิ่มแทงด้วยของแหลม เช่น ยักหน่อ - ใช้ของแหลมอย่างขนเม่นแทงหน่อไม้และกรีดให้เป็นริ้วเล็กๆ เพื่อปรุงอาหาร ใช้มีดยักริมปากกระบุงหรือเครื่องสานให้เป็นรอยสวยงาม เรียก ยักริม หรือ ยักปาก
ยักข์,น.,ยักษ์
ยักข์,ว.,มีีอาการอย่างยักษ์
ยักข์เยน,น.,ยักษ์และ / หรืออมนุษ์
ยักขินี,น.,นางยักษ์
ยักขีณี,น.,นางยักษ์
ยักบั้ง,น.,ต้นหูปลาช่องชนิดหนึ่งที่เป็นผักได้
ยักยั่น,ก.,เขย่า เขย่าให้แน่นเข้าที่
ยักและ,น.,​ กล การเล่นที่ลวงตา การเล่นกายกรรม ตุ๊กตาที่เคลื่อนไหวเองได้
ยัง,ก.,ยัง - มี คงอยู่ พักไว้
ยัง,บ.,สู่ ถึง จน เช่น เมือยังบ้าน - ไปบ้าน
ยัง,*ว.,คำประกอบกริยาแสดงว่ายังคงอยู่ ยังไม่เสร็จ เช่น แปลงชิ้นส้มยังบ่แล้วเทื่อ - ทำแหนมยังไม่เสร็จ
ยั้ง,ก.,ยั้ง - พัก หยุด เลิกเป็นการชั่วคราว
