คำ,POS,ความหมาย
ขมองคร่อ,น.,โรคหลอดลมโป่งพอง มีเสมหะคั่งอยู่มากกว่าปกติ ในส่วนที่พองท่าให้มีอาการไอเรื้อรัง จะไอหนักในเวลาเช้ามืด ห้ามผู้ที่เป็นโรคนี้บวชเป็นภิกษุ = โรคมองคร่อ
ขม่อม,น.,ส่วนสูงสุดของศีรษะตอนกลาง
ขมอ่ำล่ำ,ว.,รสขมพอดี
ขมับ,น.,กระโหลกศรีษะส่วนที่อยู่ระหว่างคั่วกับหู
ขมิ้น,น.,"ว่านชนิดหนึ่งใชัย้อมผ้า, ทำยาและทาตัวได้, ส่วนมากเรียกเข้าขมิ้น หรีอขี้หมิ้น"
ขมิ้นขมิ้นเครือ,น.,ไม้เถาชนิดหนึ่ง ใช้ทำยา
ขมิ้นขาว,น.,ว่านชนิดหนึ่งใช้เป็นผัก
ขมิ้นไข,น.,ขมนชัน
ขมิ้นโคก,น.,ต้นไม้ชนิดหนึ่ง
ขมิ้นต้น,น.,ไม้ชนิดหนึ่งเนื้อไม้ใช้เป็นยา
ขมิ้นนขื้น,น.,ขมิ้นอ้อย
ขมุ,น.,ชาวเขาเผ่าหนึ่งตระกูลมอญ - เขมร
ขมุท,น.,บัว
ขมุย,น.,ศัตรู (ข.)
ขโมย,น.,ผู้ลักทรัพย์
ขโมย,ก.,ลัก
ขโมยขโจร,น.,"ขโมย, โจร"
ขย่ม,ก.,"ใช้นํ้าหนักตัวกดลงแล้วยกขึ้นแล้วกลับกดลงอีก. ห่ม, ส่วนมากกว่า หย้ม"
ขยม ๑,น.,"ข้า, บ่าว"
ขยม ๒,ส.,ข้าพเจ้า (ข.)
ขยล,น.,ลม (ข.)
ขยอง,ก.,"ผยอง, รู้สึกหวาดกลัว"
ขยัน,ก.,"ทำการงานอย่างแข็งขันไม่ปล่อยปละละเลย, ทำหรือประพฤติเป็นปกติสม่ำเสมอ, ไม่เกียจคร้าน"
ขยับ,ก.,"เคลื่อนที่, ย้ายที่, เตรียม, เขย่า"
ขยาย,ก.,"กระจาย, คลี่, แย้ม, เปิดเผย"
ขยำ,ก.,"กำย้ำ ๆ, บีบย้ำ, คั้น, นวด, คลุก. (นม)."
ขรรค์,น.,ศัตราวุธชนิดหนึ่ง มีคมสองข้าง ตรงกลางเป็นสัน มีด้านสั้น ลักษณะคล้ายหอก แต่หอกมีด้านยาวกว่า (ในวรรณคดีส่วนมากออกเสียงเป็นคัน)
ขลัง,ก.,"ขังไว้, ผูกไว้, เช่นขนังขวน = ขังไว้ในจวน"
ขลัง ๑,ก.,อัดอั้นตันใจ
ขลัง ๒,ว.,"มาก, แรง. (ข.)."
ขลา ๑,น.,เสือ (ข. ; กุลา)
ขลา ๒,ว.,ดุร้าย
ขลุม,น.,เชือกถักสอดกับไม้ สำหรับสวมปากม้า
ขลุ่ย,น.,"เครื่องดนตรีชนิดหนึ่งใช้เป่าให้เป็นเพลง มักทำด้ายไม้รวกเจาะรูตามยาว มีระยะห่างพอควรสำหรับ เอานิ้วปีดและเปิคให้เป็นเพลงเมี่อเป่า, ลักษณะนามว่าเลา"
ขวง ๑,น.,"สะเดาดิน, ส่วนมากเรียก มักดางขม หรีอ แก่นขม"
ข่วง ๑,น.,"ควง, บริเวณ, สนาม, ยกพื้นที่ปลูกบริเวณลานบ้านเพื่อให้สาว ๆ นั่งไหมหรือฝ้ายในเวลากลางคืน ที่เรียกว่าลงข่วง หรืออยู่ข่วง"
ขวง ๒,ว.,"ไม่เจริญ, จัญไร"
ข่วง ๒,น.,เครื่องดักสัตว์ปวะเภทกระรอก กระแต หรือ หนู
ขวด ๑,น.,ภาชนะกลวงใน โดยมากทำด้วยแก้วรูปสูง มักมีคอหรือปากแคบ สำหรับบรรจุของเหลว เป็นต้น
ขวด ๒,ก.,"ขมวด, กระหมวด"
ขวนขวาย,ก.,"เสาะหา, แสวงหา, พยายามประกอบกิจ, พยายามทำธุระไม่หยุดนิ่ง"
ขวบ,น.,"รอบระยะเวลาหนึ่ง ๆ เช่น ขวบเดือน, ขวบปี, เวลา, ปี, เป็นลักษณะนาม ใช้แก่อายุของเด็กประมาณ ๑๒ ปีลงมา"
ข่วย,ก.,"ไขว้, ก่าย"
ข่วย,ก.,บอกกล่าวให้ทั่ว
ขวย ๑,น.,ดินที่มดหรือสัตว์ด่าง ๆ ขุดคุ้ยขึ้นมาทิ้งกองไว้ข้างบน = ขุย
ขวย ๒,ก.,ขุด หรือคุ้ยดินขึ้น
ขวยตูม ๑,น.,ขุยทรายที่ตัวแมงช้าง หรือตุ๊ดตู่ขุดขึ้นเพื่อทำหลุมหลอกสัตว์อึ่นเป็นอาหาร
ขวยตูม ๒,น.,ลักษณะเสียอย่างหนึ่งที่ปรากฏอยู่ในตัวคนบางคน หรือสัตว์บางตัว คู่กับ ขุมผี
ขวัญ ๑,น.,"ผมหรือขนที่ขึ้นเวียนเป็นรูปก้นหอย, มิ่งมงคล, สิริ, ความดี เช่นขวัญเข้า, ขวัญเฮือน"
ขวัญ ๒,น.,"จิตใจ, วิญญาณ"
ขวัญบ่อยู่คีง,น.,ขวัญหนีดีฝ่อ
ขวั้น,น.,ส่วนที่ต่อของก้านดอกไม้ ใบไม้ ผลไม้ และอื่น ๆ = ขั้ว
ขวา,ว.,"ตรงข้ามกับซ้าย เช่น มือขวา, ข้างขวา"
ขวาก,น.,ไม้หรือเหล็กเป็นต้นมีปลายแหลมสำหรับปัก หรือโปรยเพื่อดัก หรือตำผู้ผ่านเข้าไป
ขวากกระจับ,น.,ไม้หรือเหล็กชนิดที่ทำเป็นกระจับผูกติดกัน
ขวากหลุม,น.,ไม้หรือเหล็กชนิดที่ปักไว้ในหลุมพรางใหัคนหรือสัตว์ตกลงไปให์ได้รับอันตราย
ขวาง ๑,ก.,"สกัด, กั้น, กีด, เช่น ไม้ขวางทาง"
ขว้าง ๑,น.,พืชชนิดหนึ่ง ต้นคล้ายข้าวโพด เรียกว่า เข้าขว้าง = ข้าวฟ่าง
ขวาง ๒,ว.,"กว้าง, ใหญ่, ขยายออก, เจริญขึ้น, เช่นเมื่อหน้าจักขวาง"
ขว้าง ๒,ก.,"กีดขวาง, เกะกะ, ระเกะระกะ, ข้ดข้อง, เช่น ขอนขว้าง = ขอนไม้ระเกะระกะ"
ขว้าง ๓,ก.,"ปา, เฟี้ยง"
ขวาน,น.,"เครื่องมือสำหรับดัด, ฟัน, ผ่า มีหลายชนิด เช่น ขวานหอน = ขวานโยน, ขวานถาก หรือขวานอีโปงใช้ถากหรือขุดไม้ บางถิ่นเรียก ขวานโยน, ขวานหีหมู หรือ ขวานปูลู = ขวานหมู, ขวานอีมุ้ย ก็เรียก"
ขวานถาก,น.,ขวานชนิดหนึ่ง มีบ้องที่หัว ปิดได้
ขวานปูลู,น.,ขวานชนิดหนึ่ง มีบ้องที่หัว ปิดได้
ขว้าม,ก.,"ข้าม, เกินเลยไป, เช่น ขว้ามแม่น้ำ, ขว้ามหน้าขว้ามตา = ข้ามหน้าข้ามตา"
ขวาว,น.,ไม้ต้นขนิดหนึ่ง ขึ้นในป่าเบญจพรรณทั่วไป ลำต้นสูงใหญ่ ใบมนรูปหัวใจ ปลายแหลม ดอกเหลืองคล้ายดอกกระทุ่มแต่เล็กกว่า เนื้อไม้สีเหลืองละเอียดใช้ทำฝาบ้าน เครื่องเรือนและเครื่องกลึงแกะสลัก = ไม้ขวาว
ขวิด ๑,น.,"ไม้ชนิดหนึ่ง, ส่วนมากเรียก หมากหวีด ผลยาวมีรู เป่าดังเรียก ลูกหมากหวีด, ลูกหวีด (นกหวีดคงได้เค้ามาจากลูกไม้ชนิดนึ้) เป็นเครือก็มี เรียก เครือหมากหวีด ผลคล้ายกัน. (ผู้ ขวิด = พริก)"
ขวิด ๒,น.,"ผ้าลายดอก เรียกว่า ผ้าขวิด, ส่วนมากว่า ขิด"
ขวิด ๓,*ก.,"กิริยาของหมู หรือสัตว์ที่มีเขา ใช้เขี้ยว หรือ เขาทำร้าย, เฉี่ยว, ชนส่วนมากว่า ชิด, งัดขึ้น, ช้อนขึ้น, เช่น ขวิดขอนไม่, อากาวลัมหกคะเมน เรียกว่า ลมหว ขวาหัวขวิด."
ขวิดตะบึก,*ก.,"กิริยาของหมู หรือสัตว์ที่มีเขา ใช้เขี้ยว หรือ เขาทำร้าย, เฉี่ยว, ชนส่วนมากว่า ชิด, งัดขึ้น, ช้อนขึ้น, เช่น ขวิดขอนไม่, อากาวลัมหกคะเมน เรียกว่า ลมหว ขวาหัวขวิด."
ขวี่,ก.,"นั่งเอาขาคร่อม เช่น ขวี่จักรยาน, ขวี่ม้า"
ขวีนไขว่,ว.,"เรียงสลับกัน, ระเนระนาด, เช่น ต้นไม้ล้มไคว่ขวีน"
ขวีนไคว่,ว.,"เรียงสลับกัน, ระเนระนาด, เช่น ต้นไม้ล้มไคว่ขวีน"
ข่อ,น.,นกชนิดหนึ่ง = นกระวังไพร
ขอ ๑,*น.,ไม้หรือเหล็กที่งอ ๆ สำหรับชัก เกี่ยว แขวน หรือ
ข้อ ๑,น.,"ส่วนที่อยู่ระหว่างปล้องของไม้ไผ่ หรืออ้อยเป็นต้น ,ส่วนตรงที่ของ ๒ สิ่งมาต่อกัน เช่น ข้ออ้อย ข้อมือ"
ขอ ๒,น.,"เครื่องสัญญาณท่าด้วยไม้สำหรับแขวนคอสัตว์เลี้ยง เช่น วัว, ควาย"
ข้อ ๒,น.,"เนื้อความของเรื่องที่แบ่งเป็นส่วนย่อย ๆ เช่น ข้อหนึ่ง, ข้อสอง"
ขอ ๓,ก.,"พูดหรือแสดงอาการใหัเขาให้สิ่งของที่ต้องการ, วิงวอน"
ข้อ ๓,น.,ประเด็น จุดต้องใจ
ขอก,น.,"ข้าง, ขอบ, ริม, เช่น บ้านนอกขอกนา"
ขอกแขก,ว.,"ดังกรอบแกรบ, ทันที, ปุบปับ"
ขอกแคแจฮั้ว,สำ.,ทั่วทุกแห่ง
ขอเขี่ย,น.,ขอเกี่ยวฟางเวลานวดข้าว
ขอแข้วงู,น.,"เหล็กงอเหมือนเบ็ดผูกต่ออที่ปลายไม้ไผ่เพื่อเกี่ยวกิ่งไม้ หรีอผลไม้ลงมา, บางถิ่นเรียก ไม่คันขอ"
ขอคม,น.,เคียวด้ามยาวสำหรับตัดกิ่งไม้
ของ ๑,น.,แม่น้ำสายหนึ่งตั้งต้นจากประเทศธิเบต ช่วงหนึ่ง เป็นเส้นกั้นแดนภาคอีสานของไทยกับประเทศลาว = แม่น้ำโขง
ข้อง ๑,น.,เครื่องจักสานส่ำหรับใส่ปลารูปคลายตะกร้า ปากแคบอย่างคอหมอดิน ก้นสี่เหลี่ยมจัตุรัส มีขนาด ต่าง ๆ
ของ ๒,น.,สิ่งต่าง ๆ
ข้อง ๒,ก.,"ติดอยู่, เกี่ยวพันอยู่"
ของ ๓,บุ.,คำนำหน้านามแสดงความเป็นเจ้าของ
ของ ๔,น.,คุณไสย คาถาอาคม
ข้อง ๆ,ว.,"ขอด, แห้งผาก, เช่น แห้งข้อง ๆ = แหง ขอด, ไอข้อง ๆ = ไอแหบแห้ง"
ของกิน,น.,อาหาร
ของคะลำ,น.,"ของต้องห้าม, ของต้องเว้น, ของแสลง"
ของคาว,น.,กับข้าว
ข้องโซ่,น.,"โซงโลง, ซงโลง, ซังโลง"
ข้องโซ้,น.,เครื่องสานชนิดหนึ่งทำด้วยไม้ไผ่ รูปร่างคล้ายเรือเครื่องท่อนมีด้ามยาว สำหรับใช้วิดน้ำ
ของต้อน,น.,ของฝาก
ของฝาก,น.,"ของที่นำไปแลกเปลี่ยน, ของฝากรัก, ของที่มีผู้ฝากไว้"
ข้องลอย,น.,"ข้องที่มีทุ่นติดไว้ ๒ ข้างลอยน้ำได้ มีรูปร่างคล้ายเป็ดลอยนํ้า, บางถิ่นเรียก ข้องเป็ด"
ข้องหย้อง,ว.,ติดพันอู๋อย่างดิ้นไม่หลุด เช่น นกขุ้ม ติดซิงข้องหย้อง เป็นต้น
ของหวาน,น.,ขนม
ข้อง้อ,ก.,"อ่อนเข้าหาเพื่อขอคืนดีด้วย, อ่อนเข้าหาเพื่อให้ยอมหรือช่วยเหลือ"
ของฮักของแพง,น.,ของรักของถนอม
ของฮักษา,น.,เทพาอารักษ์
ของฮ้าง,น.,ของชำรุด
ของ้าว,น.,อาวุธด้ามยาวมีง้าวอยู่ตรงปลาย ใต้ง้าวมีขอสำหรับสับบังคับช้างได้
ขอช้าง,น.,ตะขอสับหัวช้าง
ขอด ๑,น.,"นกกรอด, นกปรอด, บางถิ่นเรียกนกขี้ก้วด"
ขอด ๒,น.,"สิ่งที่ขมวดเข้าเป็นปม, ห่อ, เช่น ขอดผ้า = ผ้าที่ห่อของไว้"
ขอด ๓,ก.,"ขมวด, มุ่น, เช่น ขอดเกล้า"
ขอด ๓,ก.,"ผูก เช่น ขอดสิม, ขอดเสน่ห์"
ขอด ๓,ก.,เก็บเล็ม เช่น ขอดลาน
ขอด ๓,ก.,"แต่งหรือเขียน, เช่น ขอดสาร"
ขอด ๓,ก.,จอง เช่น ขอดเวร
ขอด ๔,ว.,"ที่ขมวดเป็นปม หรือม้วนเข้ามา, เช่น แมวหางขอด"
ขอด ๕,ว.,"งวดลง, เกือบแห้ง, จวนหมด, เช่น น้ำขอดแอ่ง = น้ำจวนหมดตุ่ม, สุดท้าย, เช่น ลูกขอดท้อง"
ขอดเขี้ยว,ก.,"รบเร้า, เคี้ยวเข็ญ, เช่น ลูกขอดเขี้ยวพ่อแม่"
ขอตัว,ก.,พูดเพื่อให้เว้นตัวเอง
ขอทาน,ก.,ขอเงินหรือสิ่งของเลี้ยงชีวิต
ขอโทษ,ก.,ขอให้ยกเว้นโทษ
ข้อน,ว.,"มาก หรือน้อยกว่าครึ่ง, เกือบ, จวน, ใกล้, เช่น น้ำข้อนแอ่ง = น้ำค่อนตุ้ม, ข้อนคืน = เลยเที่ยงคืนไปแล้ว, ข้อนชิแจ้ง = จวนสว่าง"
ข้อน,ว.,"รวมกันอยู่เป็นกลุ่ม, เช่น ปลาข้อน"
ขอน ๑,น.,ท่อนไม้ใหญ่ที่ยังไม่ได้ถากหรือตัดแต่งให้เป็นรูปที่ต้องการ
ขอน ๒,น.,เห็ดชนิดหนึ่ง เรียกว่า เห็ดขอน = เห็ดลม
ขอนดอก,น.,ไม้ผุ
ขอนผี,น.,ศพ
ข้อนฮุ่ง (ท้าวฮุ่ง),น.,นก สัตว์อาศัยต้นไม้เป็นบ้าน เช่น คามรุกข์ฮ้องคอนคอน
ขอนไฮ่,น.,ขอนไม้ในไร่
ขอนำแด่,ก.,ห้ามเชิงขอร้อง
ขอนิสัย,ก.,ขอฝากตัวเป็นศิษย์ (ใช้แก่ภิกษุสามเณร)
ขอเนียม,น.,"เหล็กงอเหมือนเบ็ดผูกต่ออที่ปลายไม้ไผ่เพื่อเกี่ยวกิ่งไม้ หรีอผลไม้ลงมา, บางถิ่นเรียก ไม่คันขอ"
ขอบ,ก.,"บอกเล่า, บอกกล่าว, เช่น ไปให้ลามาให้คอบ"
ขอบ ๑,น.,"กรอบ, ริม, เขต, เช่น ขอบฮูป = กรอบรูป, ขอบเมือง = เขตเมือง"
ขอบ ๒,ก.,ทำกรอบ เช่น ขอบปากกระบุง
ขอบ ๒,ก.,"ขอบคุณ, ขอบใจ = แสดงน้ำใจดีตอบ"
ขอบข้อ,ว.,"กรอบมาก, ถ้าเป็นของใหญ่ว่า โขบโข้"
ขอบเขิง,ก.,"ขอขมา, ขอสารภาพผิด"
ขอบแขบ,ว.,"ดังกรอบแกรบ, ทันที, ปุบปับ"
ขอบแขบ,ว.,กรอบแกรม (ดู ขอกแขก.)
ขอบทอด,น.,ไม้กระดานปิดหัวตง รอบเสาเรือนทั้งสี่ด้าน = พรึง
ขอม ๑,น.,ชนชาติเขมรโบราณ
ขอม ๒,ก.,คลุม
ข้อมหล้อม ๑,ว.,"ลักษณะสิ่งของที่กลุ่ม, ใช้สำหรับของเล็ก (เอก), ข้อมหล้อมแขมแหล้ม (พหุ), ถ้าของใหญ่ว่า ข้มหลุ้ม(เอก), ขุ้มหลุ้มขิ้มหลิ้ม (พหู)"
ข้อมหล้อม ๒,ว.,"สิ้นสุด, ไม่ได้เรื่อง เช่น สุดข้อมหล้อม"
ขอมหัว,ก.,คลุมหัว หรือ คลุมโปง
ข่อย,น.,ไม้ต้นขนาดย่อมถึงขนาดกลาง มักขึ้นตามป่าต่ำและริมแม่น้ำลำคลอง ใบเล็ก สากคาย ใช้ขัดถูได้ เปลือกใช้ทำกระดาษ เรียกว่า กระดาษข่อย ใบ เปลือก เนื้อไม้ และเมล็ดใช้ทำยาได้
ข้อย ๑,น.,"ข้า, ทาส, บ่าว"
ข้อย ๒,ส.,คำแทนตัวผู้พูด (บุรุษที่ ๑)
ข่อยดาน,น.,ข่อยชนิดหนึ่งขึ้นอยู่ตามไหล่เขาดอกโตสีขาว กลิ่นหอม
ข้อยน้อย,ส.,คำแทนตัวผู้พูด สำหรับผู้น้อยใช้พูดกับผู้ใหญ่ที่เคารพนับถือ
ขอยวอย,ว.,"ละลิ่ว, ลิบ ๆ"
ข่อยหนาม,น.,ต้นไม้ขนาดเล็ก มักขึ้นบนเขาหินปูนในป่าดิบ ลำต้นตรงใบแข็งหนาด้านบนเขียวแก่ เป็นมัน ขอบใบเป็นหนามแหลมคม
ข้อยหล้อย,ว.,"ลักษณะของเล็กที่หลวมและหลุดออกมา, ถ้าของใหญ่ว่าโข้ยโหล้ย"
ขอร้อง,ก.,ขอให้ช่วยเหลือ
ขอลอ,น.,กระบอกไม้ไผ่สำหรับตีสัญญาณเรียกประชุม
ขอษมาลาโทษ,ก.,"ขอโทษ, ขออภัย, ขอขมา"
ข้อหล้อ,ว.,"สั้นนิดเดียว ใช้กับขนาดเล็ก (เอก.), ข้อหล้อแข้แหล้ (พหู.), ใช้กับขนาดใหญ่ว่า โข้โหล้ หรือ ขู้หลู้ (เอก.), โข้โหล้เข้เหล้ หรือ ขู้หลู้เข้เหล้ (พหู.)"
ขอห้วย,น.,ตะขอแขวนสิ่งของ
ขออ้ง,น.,ขาท่อนบนเหนือเข่าขึ้นไป
ขออนุญาตบาทคำ,ก.,ขอให้คนอื่นที่อาวุโส หรือสูงศักดิ์กว่าอภัยโทษให้
ขอแฮง,ก.,"ขอให้ออกแรงช่วยทำงาน, ขอเพื่อนบ้านมาช่วยทำงาน"
ขะนวน,น.,ต้นไม้ในจำพวกไม้ชิงชัน
ขะน่อง,น.,ซ่นเท้า
ขะน่อง,น.,อวัยวะส่วนหลังของลำแข้ง ตั้งแต่ขาพับลงมาถึงส้นเท้า
ขะบาท,ส.,"สรรพนามบุรุษที่ ๑ ใช้แทนชื่อผู้พูด แสดงความเคารพยกย่องผู้ที่กำลังพูดด้วย, ส่วนมากใช้เวลาพูดกับผู้ใหญ่, เจ้านาย, ผู้มีศักดิ์ศรีสูงกว่า = กระผม"
ขะเม่น,ก.,อาการที่กล้ามเนื้อกระตุก เต้นเบา ๆ ขึ้นเอง เช่น ตากะเม่น = ตาเขม่น
ขะโมม,น.,เนินนูนเหนืออวัยวะเพศ
ขะยอม,น.,ต้นไม้ขนาดใหญ่ชนิดหนึ่ง ดอกสีขาวเป็นพวงมีกลิ่นหอม เนื้อไม้ใช้ในการก่อสร้าง
ขะยุง,น.,ต้นไม้ในจำพวกไม้ชิงชัน
ขะโหมย,น.,ขุย
ขัง,ก.,"กัก, คงอยู่, ให้อยู่ในที่จำกัด"
ขั้ง,ก.,บังหรือกั้นไว้ข้าง ๆ
ขังข้อ,ว.,ที่มีข้อติดอยู่ เช่น ดอก หรือกระบอกไม้ไผ่ เป็นต้น.
ขังข้อ,สำ.,มีลับลมคมใน
ขังขอบ,ว.,"เอาใจใส่, เอื้อเฟื้อ"
ขัณฑสีมา,น.,เขตแดน (ป.)
ขัด ๑,น.,ลายลานอย่างหนึ่ง เรียกลายขัด
ขัด ๒,ก.,"คัด เช่น ขัดท้ายเรือ, ไม่สะดวก, ติดขัด, ไม่ทำตาม"
ขัดขวาง,ก.,"กั้นทาง, ห้าม, ไม่ให้ความสะดวก."
ขัดข้อง,ก.,ไม่สะดวก
ขัดขีน,ก.,ขัดขืน
ขัดแข็ง,ก.,ฝืน
ขัดคอ,ก.,"ไม่ลงกัน, ไม่เห็นด้วย"
ขัดเค้า,น.,ชื่อไม้เถาเนื้อแข็งชนิดหนึ่งมีหนามโค้งแหลม ดอกสีขาว ๆ เหลือง ๆ กลิ่นหอม
ขัดเค้า,น.,ต้นไม้ดอกชนิดหนึ่ง = คัดเค้า
ขัดเคือง,ก.,"ไม่พอใจ, ผิดใจ"
ขัดใจ,ก.,"ไม่พอใจ, ผิดใจ, ไม่ถูกใจ"
ขัดตะหมาด,ก.,นั่งขัดสมาธิ
ขัดตาทัพ,ก.,"ตั้งทัพไว้ป้องกันข้าศึก, ยกทัพไปปะทะข้าศึกไม่ให้รุกล้ำเข้ามา"
ขัดแตะ,ก.,"ลายสานอย่างหนึ่ง, เรือนที่มีฝาเอาไม้ไผ่ซีก สอดขัดกับลูก ตั้งว่า เรือนฝาขัดแตะ"
ขัดแปด,น.,ภาชนะที่มีดอกไม้ ธูปเทียน อย่างละ ๘ คู่
ขัดพาเข้า,ก.,ไม่ยอมกินข้าวร่วมสำรับเพราะโกรธ
