คำ,POS,ความหมาย
นนตรี,น.,"ลำดับเสียงอันไพเราะ เช่น ""ฟังยิน ดนตรีประดับกล่อมซอ ซุงไค้"" (ศิลป์.)"
นบ,ก.,"พนมมือ, ไหว้, นอบน้อม"
นปุงสกะ,น.,ชื่อเพศไม่ใช่ชายไม่ใช่หญิง = กะเทย เรียกว่า นปุงสกะสิงค์ หรือนปุงสกะลึงค์ (ป.)
"นพ (นพ, นะพะ) ๑",ว.,"ใหม่ ใช้ประกอบหน้าคำอื่น (ป., ส.)"
นพ ๒,ว.,"เก้าใช้ประกอบหน้าศัพท์อื่น (ป., ส.)"
นพเก้า,น.,แหวนหัวยอดสูงประดับพลอยสีเก้าชนิด
นพคุณ,น.,ทองเนื้อดี เรียกว่า ทองเนื้อเก้า เป็นทองบริสุทธิ์
นพเคราะห์,น.,"ดาวพระเคราะห์ทั้ง ๙ ดวง คือ อาทิตย์, จันทร์, อังคาร, พุธ, เสาร์, พฤหัสบดี, ราหู, ศุกร์, เกตุ ทางโหราศาสตร์ กล่าวว่า มีอิทธิพลต่อชีวิตของมนุษย์ คือ อาจให้คุณให้โทษ หรือให้ดีให้ร้ายได้ตามโอกาส"
นพปฎล,ว.,"เศวตฉัตร (ป.), ฉัตรเก้าชั้นสีขาว เป็นสัญลักษณ์ของพระเจ้าแผ่นดิน"
นพรัตน์,น.,"แก้วเก้าอย่าง ได้แก่ เพชร, ทับทิม, มรกต, บุษราคัม, โกเมน, นิล, มุกดา, เพทาย, ไพทูรย์ (ส.)"
"นภ (นะพะ, นบ)",น.,"ท้องฟ้า, อากาศ"
นภา,น.,"ท้องฟ้า, อากาศ"
นม,น.,"อวัยวะส่วนที่อยู่บริเวณหน้าอกโดยปกติมี ๒ เต้า, ส่วนนมของสัตว์บางชนิดอาจมีหลายเต้าก็ได้"
นมงัว,น.,พันธุ์ไม้ดอกชนิดหนึ่งเป็นเถา ดอกมีกลิ่นหอม = ดอกการะเวก
นมนาง,น.,"ไม้นวดหลัง, นวดท้อง"
นมผา,น.,ปุ่มหินปูนที่เกิดจาดหยิดน้ำซึมตามถ้ำ เกาะตัวกันเป็นทาง ๆ จากเพดานถ้ำ
นมราชสีห์,น.,หญ้สชนิดหนึ่ง = หญ้าเพชรนาค
นมสาว ๑,น.,พันธุ์ไม้ดอกชนิดหนึ่งใช้ทำยา ลักษณะคล้ายนมวัว
นมสาว ๒,น.,"ไม้นวดหลัง, นวดท้อง"
นมหนู,น.,ส่วนของปลายเข็มเป็นรูเล็ก ทำหน้าที่ฉีดน้ำมัน เช่น นมหนู ตะเกียงเจ้าพายุ
นมหมา,น.,พันธุ์ไม้ดอกชนิดหนึ่ง ดอกคล้ายดอกลำดวน
นมะ,ก.,"การนอบน้อม, เคารพ, เช่น นมัสการ (ป., ส.)"
นยะ,น.,เค้าความ (ป.)
นโยบาย,น.,วิธีดำเนินการ (ป.)
นร,น.,คนเพศชาย เช่น นระบดี = คนผู้เป็นใหญ่
นรก,น.,"โลกที่เป็นที่ลงโทษผู้มีบาปเมื่อตายไปแล้ว เช่น ""หม้อนฮก อยู่ในใจ"""
นรก (นฮก),น.,"โลกอันเป็นที่ลงโทษผู้กระทำบาปเมื่อตายไปแล้ว, ส่วนมากว่าหม้อนฮก (นะฮก)"
นว,ว.,"ใหม่ ใช้ประกอบหน้าคำอื่น (ป., ส.)"
นว,ว.,"เก้าใช้ประกอบหน้าศัพท์อื่น (ป., ส.)"
นวก ๑,น.,ผู้มาใหม่มักใช้กับพระสงฆ์ เช่น พระนวกะ คือพระบวชใหม่
นวด ๑,น.,ขี้ผึ้งสำหรับสีปาก = สีผึ้ง
นวด ๒,น.,คั้นให้เข้ากัน เช่น นวดเข้าปุ้น = นวดขนมจีน
น่วน,ก.,ตีอย่างแรง
นวน ๑,น.,"เนื้อเยื่อที่หุ้มเมล็ดผลไม้ เช่น นวนหมากขาม, นวนหมากพร้าว"
นวน ๒,ว.,"อ่อนนุ่ม, นุ่มนวล"
น่วนนี,ว.,ลักษณะที่ดีซ้ำหลาย ๆ หน
นวภูมิ,น.,ชั้นแห่งผู้มาใหม่
นวม,น.,"เครื่องใช้เครื่องนุ่งห่มที่เราต้องการเก็บความร้อนไว้ เราต้องเย็บเป็นถุงบรรจุวัตถุนุ่ม ๆ ไว้ข้างใน เช่น สำลี, เศษผ้า, หรือฟองน้ำ เช่น ผ้านวม"
น่วม ๆ,ว.,ลักษณะตามการไกวเอนของพุ่มไม้ต้องลม เช่น ยอดไม้เฟือนน่วม ๆ = สะเทือน
นวย,ว.,"อ่อนตัว, โน้ม, โค้งลงมา"
นวยนาย,ว.,อ่อนช้อย
นวล ๑,น.,สีขาวปนเหลืองอ่อน ๆ
นวล ๒,ว.,"ผุดผ่อง, เป็นยองไย"
นวโวาท,น.,โอวาทเพื่อผู้บวชใหม่
นวังคสัตถุศาสน์,น.,"คำสอนของพระศาสดามีองค์เก้า คือ สตตะ, เคยยะ, เวยยกกรณะ, คาถา, อุทาน, อิติวุตตกะ, ชากดก, อัพภูติธรรม, เวทัลละ (ป.)"
นหุต ๑,น.,"ชื่อ สังขยา = ๑๐,๐๐๐,๐๐๐."
นหุต ๒,ว.,หมื่น เช่น สัตนาคนหุต = ล้านช้าง
นอ ๑,น.,"อวัยวะที่งอกขึ้นเหนือจมูกแรด, คอของกวางหรืออีเก้ง"
นอ ๒,น.,พันธุ์ไม้ดอก ลำต้นใหญ่ดอกหอม
นอ ๓,ก.,"เป็นคำช่วยกริยา ในการขอร้อง อ้อนวอน เช่น ไปนอ, อยู่นอ = ไปนะ, อยู่นะ"
นอก,บุ.,"ด้านนอก, ข้างนอก ไม่ใช่ข้างใน"
นอกครู,ก.,ไม่ทำตามครู
นอกใจ,ก.,ไม่ซื่อตรง
นอกชาน,น.,"ระเบียง, เฉลียง"
นอกชาน,น.,พื้นที่อยู่นอกระเบียงออกมา
นอกตำรา,ก.,ไม่เดินตามตำรา
นอกทาง,ก.,"ไม่อยู่ในทาง, ประพฤติผิดประเพณี"
นอกฮีตนอกทาง,ก.,"ไม่อยู่ในทาง, ประพฤติผิดประเพณี"
นอง,ก.,"เจิ่ง, ล้น เช่น น้ำนองล้นฝั่ง"
น่อง,น.,ซ่นเท้า
น้อง ๑,น.,"ผู้ที่มีอายุน้อยกว่า, ผู้ที่เกิดหลัง"
น้อง ๒,น.,"รก เช่น น้องวัว = รกวัว, น้องควาย = รถควาย"
น้องเขย,น.,สามีของน้องสาว
น้องสะใภ้,น.,"น้องใภ้, ภรรยาของน้องชาย"
น็อต ๑,น.,"มาตรากำลังความเร็วของเรือเดินทะเล ๑ น็อต = ๑,๘๕๓.๒ เมตร ต่อชั่วโมง (อ.)"
น็อต ๒,น.,เหล็กที่เป็นเกลียวสำหรับขัน
นอน,สำ.,นอนดีกว่านั่ง = นอนสบายกว่านั่ง
นอน ๑,ก.,อาการทอดร่างลงกับพื้น ฟูก ที่นอน
นอนก้น,ก.,อาการที่กากผลของเหลวลงไปในก้นภาชนะ
นอนขว้ำ,ก.,อาการทอดร่างลงนอนคว่ำหน้า
นอนใจ,ก.,"วางใจ, เชื่อใจ, ไม่รีบร้อนต่อการกกระทำ"
นอนลิง,ก.,อาการที่ลิงหลับบนกิ่งไม้ = นอนนก คือนกก็หลับบนกิ่งไม้เหมือนลิง ส่วนมากเปรียบเทียบสำหรับคน นั่งหลับว่า นอนนก
นอนเว็น ๑,น.,แมลงรูปคล้ายแตน ถ้าต่อยใครแล้วทำให้ผู้นั้นง่วงซึม เรียกว่า แม่นอนเว็น
นอนเว็น ๒,ก.,นอนกลางวัน
นอนหงาย,ก.,อาการทอดร่างลงนอนหงายหน้า
นอนหลับทับสิทธิ์,ก.,ผู้มีสิทธิของตน แล้วไม่ใช้สิทธินั้น
นอบ,ก.,"น้อม, ยอม, หมอบย่อลง, มักใช้ว่า นบนอบ"
น้อม,ก.,"อ่อน, โน้มลง มักใช้ว่า นอบน้อม"
น่อม ๆ,ว.,ลักษณะตามการไกวเอนของพุ่มไม้ต้องลม เช่น ยอดไม้เฟือนน่วม ๆ = สะเทือน
น้อย ๑,น.,เป็นสรรพนามใช้แทนชื่อเด็ก ๆ = หนู
น้อย ๒,ว.,ตรงข้ามกับมาก
นฮก,น.,"โลกที่เป็นที่ลงโทษผู้มีบาปเมื่อตายไปแล้ว เช่น ""หม้อนฮก อยู่ในใจ"""
นัก,น.,"นาย, ท่าน, ผู้, ผู้ชำนาญ เช่น นักปราชญ์,นักพรต, นักรบ เป็นต้น"
นัค (นักคะ),ก.,"เปลือย, ไม่นุ่งห่มเสื้อผ้า, เช่น นัคสมณะ = ชีเปลือย"
นั่ง ๑,น.,หวายพันธุ์หนึ่ง เป็นพุ่มไม่เป็นเถา
นั่ง ๒,ก.,ทรงตัวตรงให้ก้นติดกับพื้น หรือที่รองอื่น ๆ
นังคัล (แบบ),น.,ไถ (ป.) เช่น จรดพระนังคัลแรกนาขวัญ
นั่งธรรม,ก.,นั่งทำจิตสงบรำลึกถึงพระธรรมพิจารณาดูสภาวะที่มองไปไม่ถึง
นั่งปรก,ก.,นั่งสมาธิ สำหรับพิธีพุทธาภิเษก
นั่งเมือง,ก.,ผู้ครองเมือง ใช้สำหรับพระเจ้าแผ่นดินสมัยบูรณาญาสิทธิราช (เหนือกฎหมาย)
นัจ (แบบ),น.,การฟ้อนรำ (ป.)
นัฏ,น.,ผู้ฟ้อนรำ
นัฏก์ (แบบ),น.,ผู้ฟ้อนรำ
นัฑ (แบบ),น.,ไม้อ้อ (ส.)
นัด ๑,น.,สับปะรด
นัด ๒,น.,ลักษณะนาม เช่น บรรจุกระสุน ๓ นัด
นัด ๓,ก.,กำหนดเวลาและสถานที่กันไว้เมื่อพบกัน
นัดดา,ก.,หลาน (ส.)
นัตถุ,ก.,เป่ายาเข้าจมูก
นัที,น.,แม่น้ำ (ป.)
นัน,ว.,อื้ออึง
นั้น,ว.,"ประกอบนาม ที่อยู่ไกลออกไป เช่น อันนั้น, ผู้นั้น"
นันทะ,น.,"ความสนุก, ความยินดี, ความรื่นเริง"
นับ,ก.,"ตรวจให้ทราบจำนวน, กำหนด"
นับถือ,ก.,"เชื่อมั่น, ยึดมั่น, เคารพ"
นับรบ,น.,ผู้ที่รับราชการในหน้าที่ป้องกันประเทศ
นับหน้า,ก.,เชื่อหน้า
นัย,น.,เค้าความ (ป.)
นัยตา,น.,ดวงตา (ป.)
นัยน์,น.,ดวงตา
นัว,ว.,"อร่อย, กลมกล่อม เช่น แกงนัว"
น้า,น.,ผู้ที่เป็นน้องชาย หรือน้องสาวของแม่ เรียกว่าน้าบ่าว และน้าสาว
นา ๑,น.,พื้นที่สำหรับปลูกข้าว
นา ๒,ก.,"เป็นคำช่วยกริยา เช่น คำว่า ให้, ขอ, ไป เช่น ให้แด่นา, ขอแด่นา, ไปนำแด่นา"
นาก ๑,น.,สัตว์สี่เท้าชนิดหนึ่งรูปร่างคล้ายพังพอน มีขนสั้นเกรียนเรียบดำน้ำจับปลากินเป็นอาหาร
นาก ๒,น.,"โลหะผสมทองคำและทองแดง ใช้ทำเครื่องประทำของสตรี เช่น เข็มขัด, และต่างหู"
