คำ,POS,ความหมาย
ถุย,ก.,ถูอย่างแรง เช่น ถัยหน้า = เอากำปั้นถูหน้า
ถุ่ย,ว.,สีน้ำตาลอ่อน
ถู,ก.,"ขัดสี, ทำให้เกลี้ยง"
ถูปะ,น.,"สถูป, เจดีย์"
เถกิง,ว.,"สูงศักดิ์, รุ่งเรือง"
เถ้ง,ว.,"แอ่น, ลอยขึ้น, เช่น ลอยเถ้งเก้ง, แอ่นแอ่งแถ้ง, ถ้าของใหญ่ว่า เอ้งเถ้ง"
เถไถ,ก.,"เชือนแช, บิดเบือน, ไม่ซื่อตรง"
เถน,น.,"ชีปะขาว = ตาเถน, ตาผ้าขาว"
เถมิน (ถะเมิน),น.,"ผู้เดิน (ข.), ผู้เดินป่า, เช่น เถมินไพร = พรานป่า, เถมินเซิง = พลเดินเท้า"
เถย,น.,ความเป็นขโมย เช่น เถยจิต = จิตที่เป็นขโมย (ป.เถยยะ)
เถยยะ,น.,ความเป็นขโมย เช่น เถยจิต = จิตที่เป็นขโมย (ป.เถยยะ)
เถระ,น.,พระผู้เป็นใหญ่คือพระมีพรรษาตั้งแต่สิบปีขึ้นไปตามพระวินัยว่าพระเถระ
เถรานุเถระ,น.,พระผู้ใหญ่ ผู้น้อย (ป.)
เถรี,น.,ผู้ถือบวชที่เป็นหญิง (ป.)
เถลไถล,ก.,"เชือนแช, บิดเบือน, ไม่ซื่อตรง"
เถลิง,ก.,"เริ่มต้น, เริ่มใหม่ เช่น เถลิงศก = เริ่มศกใหม่, เถลิงอำนาจ = ขึ้นสู่อำนาจ"
เถลี่ย,ก.,เฉลี่ย เช่น ถัวเฉลี่ย
เถลี่ยถะสาย,ก.,เฉลี่ย เช่น ถัวเฉลี่ย
เถ่อ ๑,ก.,"จ้องดู, ถ่างตาดู"
เถ่อ ๒,ว.,"ค้าง, ค้างเต่อ ใช้สำหรับอาการยืนนั่งเชิดหน้านิ่ง ท่าทีเก้อเขิน"
เถา,น.,"แถว, แนว, เส้นสาย"
เถ้า,ว.,"แก่, อายุมาก = เฒ่า, เถ้าแก = ผู้ที่เป็นผู้ใหญ่ในการสู่ขอหญิง"
เถาวัลย์เปรียง,น.,เถาวัลย์ชนิดหนึ่ง
เถาะ,น.,ชื่อปีนักษัตรที่ ๔ มีกระต่ายเป็นสัญลักษณ์
เถิก ๑,ว.,ศีรษะล้านสูงขึ้นไป
เถิก ๒,ว.,"ถึก, เรียกสัตว์, เช่น ม้า วัว ควาย เพศผู้ ว่า เถิก"
เถิง,ก.,"ลุ, ถึง"
เถิ้น,ว.,เถิดใช้หลังคำกริยา เช่น ไปเถิ้น = ไปเถิด
เถียง ๑,น.,"โรงนาขนาดเล็ก ที่ทำไว้ชั่วคราวตามท้องไร่ท้องนา เรียกว่า เถียงนา, เถียงไฮ่ = กระท่อมนา"
เถียง ๒,ก.,"ขัดแย้ง, ไม่ลงรอย, ทุ่มเถียงกัน"
เถียร,ว.,"มั่นคง, แข็งแรง"
เถี้ยว,น.,"ครั้ง, หน = เที่ยว"
เถียว ๑,ว.,"เรียว, เล็กลงไปตามลำดับ"
เถียว ๒,ว.,กลับคืน เช่น เถียวค่ำ เถียวคืน = เวลาค่ำคืนก็ต้องกลับ
เถือ,ก.,เชือดด้วยมีด
เถื้อง,น.,คู เขื้อง
เถื้อง,น.,ที่ปลาวางไข่ = แปลงปลา
เถือด,ว.,"อาการสูงสุดของคนไข้ เช่น พิษไข้ยังบ่เหม็ดเถือด = พิษไข้ของคนไข้ยังไม่หมด ; เต็มที่, เต็มกำลัง, เช่น เฮ็ดงานให้เหมิ็ดเถือน = ทำงานให้เต็มที่หรือเต็มกำลัง"
เถื่อน,น.,"ป่า, ของผิดกฎหมาย, การทำนอกกฎหมาย"
เถื้อม,น.,คู เขื้อง
เถื้อม,น.,ที่ปลาวางไข่ = แปลงปลา
แถ,น.,เครื่องเป่าทำด้วยโลหะ ปากบาน มีรูปต่าง ๆ ใช้เป็นเครื่องสัญญาณ และเครื่องดนตรี
