คำ,POS,ความหมาย
ฮ้อง,ก.,ส่งเสียงร้องดัง ๆ
ฮอง ๆ,ว.,"สุกใส, แวววาวเป็นประกาย ใช้สำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า ฮอง ๆ"
ฮ่องขี้ไถ,น.,รอยไถ
ฮองคอ,น.,"รองประธาน, รองเจ้าอาวาส, คอสอง"
ฮองหัวโป่,น.,รองหัวหน้า
ฮ้องไห้,ก.,ร้องไห้
ฮ่องฮอย,น.,"เค้า, เงื่อน, ทาง = ร่องรอย"
ฮ้องเฮียก,ก.,ร้องเรียก
ฮ้องโฮโพสังกา,สำ.,ร้อง แรกแหกกะเฌอ
ฮอด,ก.,"ลุ, ถึง"
ฮอด ๑,น.,วิธีจับปลาแบบหนึ่ง ใช้เผือกกั้นทางน้ำไหลตื้นๆ ตอนล่างไว้จนริมฝั่งทั้งสองข้าง โดยเอาดินหรือทรายกั้นทำนบทางน้ำไหลตอนบนไว้ชั่วคราว ทำให้บริเวณพื้นที่ตอนกลางที่กั้นไว้แห้งโดยเร็วเพราะน้ำไหลผ่านไปหมด เหลือแต่ปลากองอยู่ให้จับเอาโดยเร็วก่อนที่น้ำจะไหลล้นทำนบมาจากตอนบน การจับปลาวิธีนี้เรียกว่า ลงฮอด
ฮอด ๒,ก.,"ถึง เช่น ไปฮอด = ไปถึง, คิดฮอด = คิดถึง"
ฮอน,ก.,"ตัด, ทอน รอน"
ฮ่อน,ก.,"ร่อน, เขย่า"
ฮ้อน,ว.,ร้อน
ฮ้อนฮน,*ก.,"ร้อนรน, กระวนกระวาย"
ฮอบ,ว.,รอบ
ฮอม,ว.,เป็นวงโค้งเข้าหากันใช้สำหรับเขาสัตว์
ฮอม,ก.,"จวน, เกือบ, ใกล้, เช่น ฮอมชิแจ้ง, แคบ เช่น หน้าผากฮอม"
ฮ่อม,น.,"ช่องทาง, ทาง ร่องน้ำ"
ฮ่อมความคิด,น.,แนวทางแห่งความคิด
ฮ่อมน้ำ,น.,ร่องน้ำหรือทางน้ำ
ฮ่อมผา,น.,ทางแคบระหว่างหน้าผา ๒ ด้าน
ฮอย,น.,สิ่งที่ปรากฏดตราติดอยู่ = รอย
ฮ่อย ๑,น.,ชื่อนกชนิดหนึ่ง เรียก นกกดฮ่อย
ฮ้อย ๑,น.,มาตราชั่งแบบโบราณ เท่ากับน้ำหนักสิบบาทเป็นหนึ่งฮ้อย แปดฮ้อยเป็นหนึ่งชั่ง สิบชั่งเป็นหนึ่งหมื่น สิบหมื่นเป็นหนึ่งแสน
ฮ่อย ๒,ว.,ไม่คม = ร่อย
ฮ้อย ๒,ว.,จำนวนนับ ๑๐ สิบหน เป็นหนึ่งฮ้อย.
ฮ้อย ๓,ก.,"สอด, สอดด้วยด้ายหรือสิ่งอื่น = ร้อย"
ฮ่อย ๆ,ว.,อาการที่เอามือลูบไปมาเมื่อรู้สึกเจ็บแสบ
ฮ้อยปลา,น.,ชื่อเถาวัลย์ชนิดหนึ่ง เรียก เครือฮ้อยปลา
ฮะ,ก.,"ถู, สี, ระ"
ฮัก ๑,น.,พรรณไม้ดอกชนิดหนึ่ง = ต้นดอกรัก
ฮัก ๒,ก.,"รัก, มีเมตตาต่อ"
ฮักพิ่ง,ก.,รักอย่างลำเอียง
ฮักแพง,ก.,รักใคร่และทะนุถนอม
ฮักษา,ก.,รักษา
ฮัง ๑,น.,ไม้ต้นเนื้อแข็งชนิดหนึ่ง = ไม้รัง
ฮัง ๒,น.,ที่อยู่อาศัยของนกและแมลง = รัง
ฮั่งมี,ว.,มีมาก
ฮั่งมี,ว.,"มีมาก, มีทรัพย์มา"
ฮังมีด,น.,ชื่อพรรณไม้ชนิดหนึ่ง
ฮั่งแฮ้ง,น.,ชื่อพรรณไม้ชนิดหนึ่ง = ทองระอา
ฮังโฮม,ก.,"ชุมนุม, รวมกัน เช่น กฐินฮังโฮม = กฐินสามัคคี"
ฮัด,ก.,"รัด, มัดให้แน่น"
ฮัดฮิง,ก.,ผูกเป็นรูปตาข่ายให้แน่น
ฮัน,ก.,ตี
ฮัน,ก.,เร่งให้เร็ว เช่น ฮันลวา = เร่งม้าหรือลาให้เร็วขึ้น
ฮับ,ก.,"รับ, ยื่นมือออกมารองรับสิ่งของที่ผู้อื่นส่งให้หรือโยนให้"
ฮั่ว,ก.,มีรอยแตกหรือมีรูที่อากาศหรือของเหลวเข้าออกได้
ฮั้ว,น.,"รั้ว, เครื่องล้อมหรือกั้นเขตของบ้าน เป็นต้น"
ฮั่วแคร่,น.,แผงขัดแตะสำหรับล้อมสวนครัว หรือใช้เป็นรั้วล้อมสถานที่ประกอบพิธี เป็นต้น
ฮัวะ,ก.,ส่งเสียงดังให้ตกใจ
ฮา,น.,เครื่องมือป้องกันอาวุธชนิดหนึ่ง ใช้สอดเข้ากับท่อนแขนเวลาประจัญบานกับคู่ต่อสู้
ฮา,น.,เครื่องป้องกันอาวุธรูปสี่เหลี่ยมผืนผ้า
ฮ่า,ก.,อ้าปากพ่นลม
ฮ้า,ว.,"ใหญ่มาก, เช่นไฟกองฮา = ไฟกองใหญ่"
ฮ้า,ว.,"เปลี่ยว, เปรียว, ดู เรียก ควายที่ปล่อยดไปนาน ๆ เกือบจะเป็นควายป่า ว่าควายฮ้า"
ฮา ๑,น.,เครื่องป้องกันอาวุธรูปสี่เหลี่ยมผืนผ้า
ฮา ๒,ส.,"เราทั้งสอง, เราทั้งหลาย"
ฮาก ๑,น.,ส่วนของต้นไม้ที่อยู่ในดิน = ราก
ฮาก ๒,ก.,อาเจียน
ฮากกล้วย,น.,ชื่อปลาชนิดหนึ่ง = ปลาช่อนทราย
ฮากเหง้า,น.,ต้นตอของพืช
ฮ่าง,น.,"ร่าง, รูปร่าง, ตัว, โครง"
ฮ้าง,ก.,"ทอดทิ้งไว้, ว่างเปล่า, ร้าง, เรียกคู่สมาสที่หย่าร้างกันว่า พ่อฮ้าง, แม่ฮ้าง"
ฮาง ๑,น.,"ราง, ไม้หรือวัตถุอื่นทำเป็นร่องสำหรับใส่อาหารเลี้ยงสัตว์ เช่น ฮางหมู"
ฮาง ๒,น.,ข้าวเหนียวยังไม่แก่จัดนำมาคั่ว หรือนึ่งแล้วตาก ตำให้เป็นข้าวสาร หรือข้าวเปลือกแช่น้ำนำมาคั่วแล้วตำเป็นข้าวสารเก็บไว้เพื่อนึ่งรับประทาน
ฮาง ๓,น.,เงินตราโบราณ ทำด้วยเงินหนัก ๖ ตำลึง กับ ๖ สลึง มีตรารูปอักษรตีน ๒ ตัว
ฮ่างคีง,น.,ร่างกาย
ฮ่างมี,ว.,"มีมาก, มีทรัพย์มา"
ฮางริน,น.,รางรองน้ำใต้ชายคาเพื่อให้น้ำไหลไปตามที่ต้องการ = รางริน
ฮางวัล,น.,ของที่ให้ตอบแทนความชอบ = รางวัล
ฮ่างฮะ,น.,ไม้สามขาสำหรับผูกแขนโซงโลงเวลนาวิดน้ำ
ฮ่างฮาย,ว.,ลักษณะการแต่งกายโอ้อวด = สุรุ่ยสุร่าย
ฮาช,น.,ราช
ฮาด ๑,ก.,เทของเหลว ๆ เช่น โคล่นหรือน้ำรดลงไป = ราด
ฮาด ๒,ว.,"ไม่ได้ผล, ไม่สมบูรณ์ เช่น งัวฮาด หรือ งัวตอนฮาด = วันที่ตอนแล้วไม่ได้ผล"
ฮาด ๓,ว.,"สุก ๆ ดิบ ๆ, ไม่เต็มที่ เช่น หนึ้งผักฮาด"
ฮาดซะฮาดซาย,ว.,เรี่ยราดเลอะเทอะ
ฮาธนา (ฮาดทะนา),ก.,นิมนต์พระสงฆ์ = อาราธนา (ป.)
ฮ้าน,น.,"สิ่งที่ปลูกยกพื้นขึ้นจากพื้นดิน, สิ่งที่ทำขึ้นเพื่อให้พืชเถาเกาะเลื้อย = ร้าน"
ฮาน ๑,น.,"โรคกษัยมีอาการแสบร้อนหลังปัสสาวะ, โรคผอมแห้ง"
ฮ่าน ๑,น.,ยุงป่าชนิดหนึ่ง
ฮาน ๒,ก.,"ราน, ลิดรอน, ตัด เช่น ฮานง่าไม้"
ฮ่าน ๒,ว.,เป็นรอยร้าว
ฮาน ๓,ก.,กิริยาที่วัวหรือควายขวิดดินหรือพุ่มไม้ด้วยความคึกคะนอง
ฮาน ๔,ก.,"ทำลาย, ทำให้เสียหาย เช่นฮานเรือน, ฮานซาน = ทำลายข้าวของในเรือนเวลาโกรธจัด"
ฮาบ,ว.,"ราบ, เรียบ, เสมอ"
ฮาม ๑,ก.,"ข้ามไป, เลยไป, เว้น, ห่างเหิน, เช่น ไถนาฮาม = ไถข้ามร่อง"
