คำ,POS,ความหมาย
อฺยั่งอฺยี้,สำ.,ทำอย่างสุดแรง เช่น อฺยิ่งอฺยิ้ใส่
อฺยัด,ก.,"ออกมาทีละเล็กละน้อย, หยดทีละน้อย, กะปริบกะปรอย เช่น เยี่ยวอฺยัด = ปัสสาวะกะกริบกะปรอย"
อฺยั่น,น.,"หัวน้ำ, น้ำใส ๆ หรือยอดโอชะที่ซึมออกมาครั้งแรกของเครื่องดื่ม หรือสิ่งหมักดอง เช่น หัวเหล้าสาโท, หัวน้ำปลาร้า หยาดน้ำค้างที่ติดอยู่ตามใบไม้ใบหญ้า"
อฺยัน ๑,ก.,"ถีบ เช่น เอาตีนอฺยัน, ดันไว้, ค้ำไว้, เช่น เอาขาอฺยันไว้ = ยัน"
อฺยัน ๒,ว.,"ฉุน, กลิ่นแรง, เช่น ปลาแดกยัน = ปลาร้ากลิ่นฉุน"
อฺยา ๑,น.,"ยาบำบัดโรค ยาพิษ หรือยาสูบ; สิ่งที่ใช้ขัด ใช้ชัดหรือใช้เคลือบโลหะให้มีสีต่าง ๆ ; อฺยา มีหลายอย่างหลายชื่อ เช่น อฺยาแก้, อฺยาแก้พิษ, อฺยาก้อน, อฺยาขม, อฺยาเขียว, อฺยาชุม (อยาหมู่), อฺยาดำ, อฺยาแดง, อฺยาดูด = ยาสูบ, อฺยาดม, อยาตา, อยาต้ม, อฺยาถ่าย, หรือยาสูน อฺยาถุน = ยาฉุนสำหรับกินกับหมาก, อฺยาทา, อฺยาน้ำ, อฺยานัตถ์, อฺยาบองเหล้า = ยาดองเหล้า, อฺยาเบือ = ยาเบื่อ, อฺยาผัดเกิบ = ยาขัดรองเท้า, อฺยาผัดแข้ว = ยาสีฟัน อฺยาผัดทองเหลือง = ยาขัดทองเหลือง อฺยาฝิ่น, อฺยาฝุ่น, อฺยาโพะบาด = ยาพอกแผล, ยาปิดแผล, อฺยามีแฮง = ยาบำรุงกำลัง, อฺยาระงับไข้, อฺยาลง หรืออฺยาซุ = ยาถ่าย, อฺยาลม, อฺยาเลือด = ยาบำรุงเลือด, อฺยาสลบ, อฺยาสั่ง, อฺยาเส้น, อฺยาเสพติด อฺยาหม้อ= ยาต้ม อฺยาฮาก = ยาทำให้อาเจียน, อฺยาฮากไม้, อฺยาฮม"
อฺย่า ๑,ก.,"หย่า, ร้าง, เลิกเป็นผัวเมียกัน"
อฺยา ๒,ก.,ทำให้หายรั่ว เช่น อฺยาเฮือ
อฺย่า ๒,ก.,เล่นสนุกกัน เช่น เด็กน้อยพวมอฺย่ากัน
อฺย่า ๓,ว.,คำประกอบหน้ากริยาบอกการห้าม หรือไม่ยอมให้ทำการต่าง เช่น อฺย่ากิน
อฺย่า ๔,ว.,"ช่างเถิด, ช่างมัน, เช่น มาบ่มา ก็อฺย่า"
อฺย่า ๕,ว.,"เมื่อใช้เข้าคู่กับคำว่า บ่ เป็นบ่อฺย่า หมายถึงไม่ต้องสงสัย, เช่น บ่อฺย่าเลย = ไม่ต้องสงสัยเลย, อฺย่าได้สงสัยเลย"
อฺยาก,ก.,"ใคร่, ต้องการ, ปรารถนา, หิวกระหาย, เช่น อฺยากเข้า, อยากน้ำ"
อฺยากนอน,ก.,ง่วงนอน
อฺยากไล่,ว.,"หนวกหู, รำคาญ"
อฺยากอาย,ก.,"ละอาย, กระดากอาย"
อฺยากฮาก,ก.,อยากอ้วก
อฺย่าง,น.,"ชนิด, สิ่ง, ทำนอง, วิธี, แบบ, เยี่ยง, เหมือน, ใช้ประกอบคำวิเศษณ์ หมายความว่า โดยอาการที่ เช่น อย่างกล้าหาญ, อฺย่างกันเอง, อฺย่างเคย"
อฺยาง ๑,น.,"ชื่อปลาชนิดหนึ่งคล้ายปลาสวายแต่ตัวเล็กกว่า, เรียกปลาประเภทมีเมือก เช่น ปลาค้าว ปลาดุก ว่า ปลาอฺยาง"
อฺย้าง ๑,ก.,เอาเนื้อหรือปลาสด เป็นต้นวางบนแคร่เหนือไฟเพื่อทำให้สุก หรือแห้ง โดยปกติไม่ใส่เกลือเพื่อเก็บไว้ได้นาน (ดู ปิ้ง)
อฺยาง ๒,น.,"ของเหลวและเหนียวไหลออกจากแผลต้นไม้บางชนิด เช่น อฺยางโพธิ์, อฺยางหมากมี้, เรียกสิ่งบางอย่างที่ทำจากยางพารา เป็นต้น เช่น อฺยางรถ, เรียกของเหลวที่มีลักษณะเช่นนั้น เช่น อฺยางหมากตูม"
อฺย้าง ๒,ก.,นอนบนแคร่เหนือไฟ ใช้แก่คนที่ได้รับอุบัติเหตุ เช่น ตกจากที่สูง หรือผึ้งต่อย
อฺย่าง ๆ,ว.,ลักษณะเคลื่อนไหวของคนร่างใหญ่ หรือสิ่งของที่โต ๆ เคลื่อนไหวไปมา ขึ้น ๆ ลง ๆ เช่น อฺย้อนอฺย่าง ๆ
อฺย้างซี้น,น.,แมลงชนิดหนึ่งตัวใหญ่ สีเหลือง ยักใยอยู่คล้ายแมงมุม เรียกว่า แมงอฺย้างซี้น
อฺยางบง,น.,พันธุ์ไม้ชนิดหนึ่งมียางเหนียวใช้เปลือกแช่น้ำผสมปูนขาวฉาบอิฐในการสร้างโบสถ์ เจดีย์ ในสมัยโบราณ เปลือกใช้บดทำธูป
อฺยางโบง,น.,พันธุ์ไม้ชนิดหนึ่งมียางเหนียวใช้เปลือกแช่น้ำผสมปูนขาวฉาบอิฐในการสร้างโบสถ์ เจดีย์ ในสมัยโบราณ เปลือกใช้บดทำธูป
อฺยางลึบ,น.,ยางลบ
อฺยางเล็น,น.,ชื่อต้นไม้ชนิดหนึ่ง
อฺยางสน,น.,ยางที่ได้จากต้นสน
อฺยางหน้อง,น.,ยางที่ได้จากต้นหน้อง (น่อง)
อฺยางเหนียว,น.,ต้นไม้มียางชนิดหนึ่งเปลือกใช้ทำยา
อฺยางอึ่ง,น.,"ต้นไม้มียางชนิดหนึ่งใช้ทำยาแก้โรคบิด, เรียกอึ่งอ่างชนิดหนึ่งที่มีเมือกมาก ว่า อึ่งอ่าง"
อฺยางเอือด,น.,ไม้พุ่มชนิดหนึ่ง มียางและยางใช้ทำยาแก้โรคตกโลหิต
อฺยาด ๑,น.,"เม็ดฝน หรือน้ำค้างที่ไหลยืดหยดลง เช่น ฝนบ่ตกสักอฺยาด, อฺยาดเหื่อ"
อฺยาด ๒,ก.,หยดลง
อฺยาด ๆ,ว.,อาการที่ของเหลวไหลลงมาถี่ ๆ เช่น น้ำตาตกอฺยาด ๆ
อฺยาดน้ำ,ก.,"กรวดน้ำ, หลั่งน้ำ"
อฺย้าน,ก.,"กลัว, ยั่น, ประหวั่น,พรั่นพรึง"
อฺย้านกลัว,ก.,หวาดกลัว
