คำ,POS,ความหมาย
ซอง ๒,น.,"สิ่งที่มีลักษณะคู่กัน เช่น ต้นไม้ที่ขึ้นคู่กันจากโคนเดียวกัน, วัวที่เข้าคู่กันสวยงามเสมอเหมือนกัน เรียก งัวซอง"
ซอง ๒,น.,ซอกหรือช่องแคบที่สำหรับทำขึ้นสำหรับเอาช้างม้า วัวควายเข้าไปในที่บังคับ
ซ้องซ่อ,ก.,ยื่นออกเป็นช่อ ๆ ขึ้นเป็นแนวสลวย
ซ้องซ่อยอมืด,ก.,พนมมือขึ้นพร้อม ๆ กันหลายคน
ซองปาก,น.,ตะกร้อสวมปากสัตว์
ซ่องล่อง,ว.,ลักษณะของสิ่งที่เคียงกันเป็นคู่ เช่น เขางัวตั้งช่องล่อง เป็นต้น
ซองหาง,น.,สายรัดโคนหางม้า หรือช้าง ติดอยู่กับอานม้าหรือกูบ
ซ่อแซ่,ว.,เสียงดังอย่างนั้น เช่น เสียงน้ำต้มเริ่มเดือด เป็นต้น
ซอด ๑,ก.,"ทะลุปุโปร่ง เช่น คึดซอด, รั่ว เช่น หม้อก้นซอด, ถึง เช่น มาบ่ทันซอด"
ซอด ๒,ว.,"ตลอด, จนกระทั่ง เช่น นอนซอดแจ้ง"
ซอน,ก.,"แทรก, แซง"
ซ่อน,ก.,"บัง, แอบแฝง, เร้นไม่ให้เห็ฯ"
ซ้อน ๑,น.,ดอกมะลิซ้อน
ซ้อน ๒,ก.,"ทับกัน เช่น วางสิ่งของซ้อนกัน, นอนร่วมกัน"
ซ้อนกิ่ง,น.,ซ่อนกลิ่น
ซ้อนบ่อน,ก.,"ทับกัน เช่น วางสิ่งของซ้อนกัน, นอนร่วมกัน"
ซอนแลน,ก.,"ชำเลืองดู, สอดสายตา เช่น ซอนแลนตาใส่สาว"
ซ่อม,น.,ยุ้งเก็บข้าวเปลือกที่สานด้วยไม้ไผ่
ซ้อม,ก.,ตำข้าวครั้งที่สามเพื่อใช้ข้าวกล้องเป็นข้าวสาร
ซ้อม,ก.,"ทำให้เกิดความชำนาญขึ้น เช่น ซ้อมมวย, ซ้อมเพลง"
ซอม ๑,น.,"ใบ, ดอก, ช่อที่แตกออกเป็นพวง (ช่อ)"
ซอม ๒,ก.,"พิจารณา, สังเกต, จับตาดู เช่น ซอมเบิ่ง"
ซอมซ่อ,ว.,ลักษณะอาการหดหู่ ไม่องอาจผึ่งผาย
ซอมซ่อ,ว.,"แต่งตัวไม่เรียบร้อย ไม่หรูหรา ใช้สำหรับขนาดเล็กหรือเด็ก, ถ้าขนาดใหญ่หรือชรา ว่า โซมโซ่"
ซอมลอม,ก.,"พลอยกับเขา, เอาเปรียบ เช่น ซอมลอมกิน = พลอยกิน หรือคอยกินอย่างเดียวไม่ช่วย"
ซ่อม่อ,ว.,อาการนั่งจ๋องอยู่กับที่อย่างคนสิ้นคิด
ซ้อม้อ,ว.,อาการนั่งจ๋องอยู่กับที่อย่างคนสิ้นคิด
ซ้อย,ว.,"ล่าสุด, ทีหลัง, เช่น ภายซ้อย = ภายซ้อย, หลานซ้อยหลานสุดท้อง (ฮุ่ง) หมดกำลัง เช่น เมื่อซ้อยม้อย = อ่อนเพลีย"
ซอย ๑,น.,ทางที่แยกออกไปจากทางใหญ่
ซอย ๒,ก.,"หั่น เช่น ซอยยา = หั่นใบยา, ซอยซา = หั่นกัญชา, เลื่อยไม้ที่ยังเป็นท่อนใหญ่ให้เป็นชิ้นเล็กลง เช่น หลานสุดท้อง (ฮุ้ง) ซอยไม้"
ซ้อยม้อย ๑,ว.,สนิท เช่น มิดซ้อยม้อย = เงียบสนิท
ซ้อยม้อย ๒,ว.,"อาการเหนื่อยอ่อน, ตาปรอย"
ซอยลอย,ว.,ลักษณะที่เหยียดตรงไป เช่น นั่งเหยียดขาซอยลอย
ซ้อยล้อย,ว.,"อาการสิ่งของที่มีลักษณะเคียงขนานกันอย่างมีระเบียบสวยงามเรียบร้อย เช่น นั่งเหยียดขาเฮียงกันว้อยล้อย, วางเฮียงกันซ้อยล้อย"
ซะ,ก.,"เขี่ยออกจากกัน, ค้นกระจาย, กระจาย, แผ่ซ่าน เช่น ค้นสิ่งของซะซาย, ไก่เขี่ยดินซะเต็มลานบ้าน"
ซะคอง,น.,ไม้เลื้องชนิดหนึ่งใบคล้ายพุทรา แต่ไม่มีขน ลำต้นและกิ่งมีหนามแหลม
ซะคอม,น.,"หินชนิดหนึ่งมักมีอยู่ตามชายน้ำที่ไหลเชี่ยวลักษณะกลมแข็งมากขนาดเท่าผลชะคอม เช่น ""บ่แม่นแนว ทรายผงแฮ ซะคอม แคมน้ำ"""
ซะงะ,ว.,"ลักษณะนั่งแบะขา หรือถ่างขาใช้แก่ของขนาดใหญ่ , ถ้าขนาดเล็กว่า ซะแงะ"
ซะง้า ๑,น.,ชื่อปีไทยโบราณ = ปีมะเมีย
ซะงาบซะเงย,ว.,อาการเงยหน้าชื้นอ้าปากหายใจพะงาบ ๆ
ซะงาม,ว.,"พะงาบ, งาบ เช่น หัวใจซะงาบ"
ซะง้ำ,ว.,สูงและยื่นชะโงกออกมา
ซะงุ้ม,ว.,เป็นเพิงยื่นงุ้มลงมา
ซะแงะ,น.,ผักชนิดหนึ่ง = สระแหน่
ซะซะ,ว.,"ไหลโซม, ไหลไม่ขาดสาย เช่น เหื่อย้อยซะซะ"
ซะซาย,ว.,"เรี่ยราด, กระจัดกระจาย"
ซะซายอยายอยัง,ว.,"เรี่ยราดไป. กระหยาดกระหยาย หรือ กระซะกระซาย, ซะซาย"
ซะซายอยายอยัง,ก.,กระจัดกระจาย
ซะพ่ม,ว.,"สะพรั่ง, พรั่งพร้อม"
ซะออน,ว.,"ซาบซึ้ง, ประทับใจ"
ซัก ๑,น.,ต้นไม้ชนิดหนึ่ง ผลใช้แทนสบู่ซักผ้า
ซัก ๒,ก.,ทำให้สะอาด
ซักไซ้,ว.,มาก เช่น เดิ๊กคักไค้ = ดึกมาก
ซักไซ้,ว.,"ยิ่งนัก, มาก, ได้ที่, เช่น เด็กซักไซ้"
ซักสั่น,ก.,"เขย่า, ทำให้คลอน"
ซัง,ว.,"คค, ใช้สำหรับแขนและขา"
ซั้ง ๑,น.,"เรียกตอก สานทางตั้งหรือทางยืนว่า ดอกซั้ง, เรียกด้ายทอหูกทางยาวหรือแนวตั้งว่า ด้ายซั้ง"
ซั้ง ๒,ว.,"ไม่สด, เกือบจะเน่า ใช้สำหรับเนื้อและปลาที่กำลังจะเน่า"
ซั้ง ๓,ว.,ตั้งตรงขึ้น
ซั้งมั้ง,ว.,อาการที่แน่นิ่งอยู่กับที่ ขยับเขยื้อนไปไหนไม่ได้ เช่น อฺยืนซั้งมั้งอยู่
ซั้งลั้ง,ว.,ตั้งเรียงกันเป็นแถว
ซัด ๑,ก.,"ซึม, ไหลออก (ใช้แก่น้ำ), เรียกน้ำที่ไหลซึมออกมาว่าน้ำซับ, ส่วนมากว่า น้ำจั้น"
ซัด ๒,ก.,"พุ่งออกไป, เช่น เอากำปั้นซัดปาก, ซัดหินแฮ่, ซัดข้าวสาร"
