คำ,POS,ความหมาย
ฦๅ (ลือ),ก.,เล่าต่อ ๆ กันไป มักเขียนว่าลือ
ฦๅชา (ลือ-),ก.,"ระบือไป, กระจายไป เช่น ไตรโลกย่อมฦๅชา ใช้กับเกียรติคุณ"
ฦๅเซ็ง,ว.,"เลื่องลือ, เก่งกล้า เช่น ฦๅๅเซ็งกล้า ผยองมา บ่มีหลีก"
ฦๅเดช (ลือ-),ว.,"มีอำนาจระบือไป, มีเดชานุภาพแผ่ไป เช่น เป็นที่สุขสำราญฦๅเดช"
