คำ,POS,ความหมาย
ล่วง ๑,ก.,"พ้นไป เช่น สามปีล่วงแล้ว, ตาย, เช่น ล่วงหน้าไปก่อน, ทะลุถึงกัน, เช่น ล่วงใส่กัน, ละเมิดสิทธิหรือประเพณี, เช่น ล่วงเรือน"
ลวง ๒,ก.,"ทำให้หลงเชื่อ, ทำให้เชื่อว่าเป็นจริง"
ล่วง ๒,ว.,เกินเลยไป เช่น เป็นคนล่วง
ลวง ๓,ว.,"ทาง, ด้าน, ขนาด, เช่น ลวงกว้าง, ลวงยาว, ลวงหน้า"
ล่วงเกิน,ก.,"สบประมาท, ดูหมิ่น"
ล่วงข้าง,ก.,เกินพอดี
ล่วงล้ำ,ก.,เลขเขตที่กำหนดไว้
ล่วงลุ,ก.,เสร็จสิ้นไป
ล่วงส้าว,ก.,เกินพอดี
ล่วงหน้า,ว.,ก่อนกำหนด
ลวด ๑,น.,"โลหะทำเป็นเส้นยาว, ครั้ง, คราว, ทอดระยะ, เช่น นอนลวดเดียวตื่น, พร้อมกันทั้งหมด, เช่น ตายลวด"
ลวด ๒,ว.,"เลย, นั่นเที่ยว, ทีเดียว"
ลวด ๓,ว.,"ตลอด, กระทั่ง, เช่น เฮ็ดลวดตาย, ทั้งหมด, เช่น ตายลวด"
ลวดลาด,ว.,"ผิวเผิน, มักง่าย, สุดเอาเผากิน"
ลวดเลียด,ว.,"ผิวเผิน, มักง่าย, สุดเอาเผากิน"
ลวดแล้ว,ว.,แล้วเสร็จ
ลวน,ก.,"ทะลึ่ง, ตีเสมอ"
ล้วน,ว.,"แท้, ไม่มีอะไรเจือปน, เบี้ยคว่ำขึ้นดำทั้ง ๔"
ล้วน ๆ,ว.,"แท้ ๆ , ไม่มีอะไรเจือปนเลย"
ล้วนค้วน,ว.,"อาการขดเป็นวงอยู่อย่างงูใหญ่ขด (เอก.), ล้วนค้วน เลี้ยนเคี้ยน (พหู.), ถ้าขนาดเล็กว่า ล้องค้อง (เอก.), ล้องค้อง แล้งแค้ง (พหู.)"
ล้วนแต่,ว.,ทั้งหมด
ลวนลาม,ก.,ล่วงเกินผู้อื่นเกินสมควรจนขาดความสุภาพ
ล้วนแล้ว,ว.,ทั้งหมด
ลวบ ๑,ก.,ลวก ใช้กับเปลวไฟ เช่น ไฟลวบ
ลวบ ๒,ก.,"รวมเอาทั้งหมด, อาการที่เอาสิ่งต่าง ๆ เข้ามาไว้ด้วยกัน, เช่น รวบผม"
ลวบ ๆ,ว.,"ซ้ำ ๆ ซาก ๆ เช่น เลียลวบ ๆ , เว้าลวบ ๆ"
ลวา,น.,ลา
ลวาด,ว.,"เลย, นั่นเที่ยว, ทีเดียว"
ลวาด ๑,ก.,"ทา, เท, ลาด, เช่น ลวาดพื้น, ถ้าทาบาง ๆ หรือเพียงเล็กน้อยว่า แลด"
ลวาด ๒,ว.,"เสมอ, เต็ม, เช่น น้ำลวาดฝั่ง, ท่วม, เช่น ลวาดกูม = การดื่มน้ำในขัน หรือกระบอกให้ท่วมริมฝีปาก, ตีลวดกวาดเพียง สำ. ยกตนข่มท่าน, ตีตนเสมอผู้ใหญ่"
ลหุ,ว.,"เบา, เร็ว, ฉับไว (ป.)"
ลหุกะ,ว.,"เบา, เล็กน้อย (ป.)"
ลหุกาบัติ,น.,"อาบัติเบา (ป.), อาบัติเล็กน้อย"
ลหุโทษ,น.,โทษสถานเบา
ลอ,ว.,"ลักษณะของตาส่อน หรือตาถั่วเล็กน้อย, ถ้าขาวทั่วทั้งตาและโปนออกมาว่า โล"
ล้อ ๑,ก.,"ยั่วเย้า, เลียนแบบ"
ล้อ ๒,น.,"ท่อนไม้กลม ที่ตัดออกเป็นแว่น ๆ เหมือนล้อรถ เจาะรูกลางสำหรับใส่เพลา มีคันชักลาก ใช้สำหรับลากไม้ซุง, ชนิดเล็กสำหรับเด็กเล่น, ส่วนมากเรียก หมากล้อ"
ล้อ ๓,น.,ส่วนของรถ หรือเกวียนซึ่งเป็นวงกลม สำหรับหมุนเคลื่อนพารถ หรือเกวียนไป
ลอก,ก.,"เอาเปลือก หรือหนัง หรือเยื่อหุ้มออก, กิริยาที่เปลือก หรือผิวหลุดออกเป็ฯแผ่น ๆ , เช่น หนังลอก"
ลอกคราบ,ก.,ถ่ายหนัง หรือเปลือกเก่าออก เช่น งูหรือปูลอกคราบ
ลอกเชือก,น.,ชื่องูไม่มีพิษชนิดหนึ่ง
