คำ,POS,ความหมาย
ภาพ,น.,"ความมี, ความเป็น, รูปที่ปรากฏด้วยสายตา"
ภาพยนตร์,น.,รูปที่ปรากฏในจอเคลื่อนไหวไปมาได้จริง (ป.)
ภาย,น.,"ทั่วทุกแห่ง, ข้าง, ฝ่าย"
ภายช้อย,น.,"ข้างหน้า, อนาคตกาล"
ภายลุน,น.,"ทีหลัง, ภายหลัง"
ภาร์,ว.,"หนัก, เช่น ถือภาร์ = มีครรภ์"
ภารดร,น.,"ความเป็นพี่น้องกัน (ป.,ส.)"
ภารตะ,น.,"ผู้สืบเชื้อสายมาจากนักพรตจักรพรรดิราชเป็นบุตรท้าวทุษยันต์กับนางสกุนตลา, ชาวอินเดีย"
ภารโรง,น.,"ผู้ทำหน้าที่รักษาสถานที่, ผู้รับธุระรักษาโรงเรือน"
ภาระ,น.,"ของหนัก, น้ำหนัก, งานที่หนัก"
ภาวนา,น.,"การทำให้มีขึ้น, ความเจริญ (ป.)"
ภาวนารูป,น.,รูปตามสภาพ (ป.)
ภาวะ,น.,"ความมี, ความเป็นอยู่, ความปรากฏ"
ภาษ,ก.,"พูด, กล่าว, หรือบอก (ส.)"
ภาษา,น.,"ถ้อยคำ, สำเนียงที่ใช้พูดจากัน"
ภาษิต,น.,"คำกล่าวที่มีหลักฐาน, มีคติควรฟัง (ส.)"
ภาษี,น.,เงินที่เรียกเก็บตามจำนวนรายได้และสินค้า
ภาส,น.,"แสง, สว่าง, แจ้ง (ป.)"
ภาสกร,น.,ผู้ทำแสง คือพระอาทิตย์ (ส.)
ภาสวระ,น.,พระอาทิตย์ (ส.)
ภิกขา,น.,การขอข้าว หรือของ (ป.)
ภิกขาจาร,น.,"การเที่ยวขอ, การเที่ยวขออาหาร (ป.)"
ภิกขาหาร,น.,อาหารที่ได้มาจากการขอ (ส.)
ภิกขุ,น.,"หนึ่งในบริษัทสี่ของพุทธศาสนา, ผู้ขอ (ป.)"
ภิกขุนี,น.,พระเพศหญิงในพุทธศาสนา (ป.)
ภิงคาร,น.,"หม้อน้ำ, เต้าน้ำ (ป.)"
ภิตติ,น.,"ฝาเรือน, กำแพง (ป.)"
