คำ,POS,ความหมาย
ก้นคก,น.,พรรณไม้ชนิดหนึ่ง = ชะมดด้าว
ก้นแงน,น.,"ก้นงอน, ส่วนมากว่า ดากแงน ถ้าขนาดใหญ่ว่า ก้นเงน"
ก้นจ้ำ ๑,น.,ไม้พุ่มชนิดหนึ่ง
ก้นจ้ำ ๒,ว.,ก้นเป็นจุดดำ
ก้นชัน ๑,น.,พริกชี้ฟ้า
ก้นชัน ๒,น.,มดชนิดหนึ่ง เรียก มดก้นชัน
ก้นดาก,น.,ทวารหนัก
ก้นโดก,น.,นกชนิดหนึ่ง = โพระดก
ก้นต่ง,น.,ก้นใหญ่
ก้นตั้ง,น.,พริกชี้ฟ้าหรือพริกก้นตั้ง (ลย.)
ก่นโต่น,ว.,"เปลือย, ไม่มีสิ่ง ปกปิด, ล่อนจ้อน, โดดเดี่ยว, เช่น เหลือคนเดียวก่นโต่น"
ก้นถ้วย,น.,พรรณไม้พุ่มชนิดหนึ่ง
ก้นไป้,น.,ก้นใหญ่
ก้นลีบ,น.,ก้นปอด
ก้นโล่ง ๑,น.,ยุงชนิดหนึ่ง = ยุงก้นปล่อง
ก้นโล่ง ๒,น.,กลองชนิดหนึ่ง หางยาวแต่ปลายหางไม่บาน
ก้นโล่ง ๓,น.,งูพิษชนิดหนึ่ง เรียกงูเพาก้นโล่ง
ก้นเหี่ยว,น.,ก้นปอด
ก้นฮวก,น.,ก้นเสี้ยม หรือแหลม
กนิษฐภคินี,น.,"น้องสาว (ป., ส.)"
กนิษฐภาตา,น.,"น้องชาย (ป., ส.)"
กนิษฐา,น.,น้อง คู่กับเชษฐา
กบ,ก.,"แนบชิดกัน, ทาบกัน, ประกบกัน"
กบ ๑,น.,สัตว์สี่เท้าครึ่งน้ำครึ่งบก
กบ ๒,น.,เครื่องมือไสไม้ มีหลายชนิด
กบ ๓,ก.,ประกบ
กบกินเดือน,น.,ปรากฏการณ์ที่เกิดขึ้นเมื่อดวงอาทิตย์ดวงจันทร์ และโลกโคจรเข้ามาอยู่ในแนวเดียวกันโดยโลกอยู่ระหว่างกลาง ทำให้เงาของโลกบังดวงจันทร์
กบฏ ๑,น.,"การประทุษร้ายต่อทางอาณาจักร, การไม่ซื่อต่อราชการ, ผู้ทรยศ"
กบฏ ๒,ก.,"ประทุษร้ายต่อทางอาณาจักร, ทรยศ"
กบาล ๑,น.,"กะโหลกศีรษะ, หัว"
กบาล ๒,น.,"กระเบื้อง (ป, ส.กบาล)"
กบินทร์,น.,พญาลิง
กบิล ๑,น.,ลิง (ส. กปิล)
กบิล ๒,น.,"ระเบียบ, แบบ, ความ, เช่น กบิลความ, กบิลเมือง"
กบี่,น.,ลิง (ป. กปี)
กเบนทร์,น.,พญาลิง
กโบร,น.,ข้อศอก (ป. กปฺปร)
กโบล,น.,แก้ม (ป. กโปล)
กปณา,ว.,กำพร้า (ป. กปณ.)
ก้ม,ก.,"ทำให้ส่วนบนของร่างกายโน้มลง เช่น ก้มหัว, ก้มหน้า"
ก่มโก้ย,ว.,อาการเดินหลังโกง เคลื่อนไปช้า ๆ
กมล,น.,"บัว, หัวใจ"
กมลากร,น.,สระบัว
กมลาศ,น.,เลือนมาจาก กมล
กมลาสน์,น.,ผู้มีบัวเป็นที่นั่ง คือ พระพรหม
กมเลศ,น.,เลือนมาจาก กมล
กมุท,น.,บัว
กร,น.,"มือ (ป.,ส.)"
กรกฎ,น.,ราศีที่ ๓ ตามโหราศาสตร์ไทย
กรด,น.,ธาตุผสม เช่น น้ำกรด
กรน,ก.,หายใจมีเสียงดังในลำคอเมื่อจวนจะหลับ หรือหลับแล้ว
กรบูร,น.,"พรรณไม้ชนิดหนึ่งใช้ทำยาได้, ส่วนมากว่าการบูร"
กรภะ ๑,น.,หลังมือตั้งแต่ข้อมือถึงโคนนิ้ว
กรภะ ๑,น.,งวงช้าง
กรภะ ๑,น.,ลูกช้าง
กรภะ ๑,น.,ลูกอูฐ
กรภะ ๑,น.,อูฐทั่วไป
กรภะ ๑,น.,ของหอมชนิดหนึ่ง
กรภะ ๑,น.,ตะโพก (ส.)
กรภะ ๒,น.,นักษัตรที่ ๑๓ เรียกอีกอย่างหนึ่งว่า หัสตะ (ป.)
กรม,น.,หน่วยราชการหนึ่งประกอบด้วยกองหลายกอง เช่น กรมพระตำหนวด เป็นต้น
กรมการ,น.,คณะผู้ทำราชการ เช่น กรมการเมือง
กรรม,น.,"การงาน, การกระทำ, กิจ, วิธีออกจากอาบัติ สังฆาทิเสสของพระสงฆ์ เรียกว่า เข้ากรรม (ส.)"
กรรมกร,น.,"คนงาน, คนขายแรงงาน"
กรรมกร,น.,คนรับจ้างทำงานหนักแบกหาม
กรรมกรณ์,น.,"การลงโทษ, เครื่องมือลงโทษ (ส.)"
กรรมการ,น.,คณะผู้ทำงานร่วมกัน (ส.)
กรรมชรูป,น.,รูปที่เป็นผลดีของกรรมดีหรือกรรมชั่ว
กรรมชวาด,น.,ลมเบ่ง
กรรมชวาต,น.,ลมเบ่งเวลาคลอดบุตร (ส.)
กรรมฐาน,น.,การบำเพ็ญเพียรทางใจ มี ๒ อย่าง คือ สมถกรรมฐานและวิปัสสนากรรมฐาน (ส.)
กรรแสง ๑,น.,ผ้าสะไบ (ข.กำแซ)
กรรแสง ๒,น.,ส่งเสียง (แผลงมาจาก กระแสง)
กรวม,ก.,"ครอบ, คร่อม"
กร้วม ๆ,ว.,มีเสียงดังอย่างนั้น เช่น เสียงเคี้ยวของแข็ง = กร้วม ๆ
กรวย,น.,กระจาดใส่สิ่งของคล้ายชะลอมแต่ขอบปากทำเหมือนใบเสมา
กรวีก,น.,นกชนิดหนึ่งร้องเสียงดังไพเราะมากเป็นสัตว์ในป่าหิมพานต์ = นกการเวก (ป. กรวีก)
กรอก,ก.,"เทน้ำยาเข้าในปากสัตว์ เช่น กรอกม้า, กรอกวัว"
กรอง,ก.,แยก หรือคัดเอาแต่ส่วนละเอียดและบริสุทธิ์ เช่น ตรองน้ำ
กรอง ๑,ก.,"แยกของละเอียดออกจากของหยาบ, แยกน้ำออกจากกาก, ส่วนมากว่า ดองหรือกอง"
กรอง ๒,ก.,"ตรึกตรอง, ส่วนมากว่า ตองมักใช่คู่กับคำว่า ฮิ่น เป็น ฮิ่นตอง"
กรองกรอย,ว.,"หงอยเหงา, เศร้าหมอง, นุ่งห่มปอน ๆ , ส่วนมากว่า ตองตอย"
กรอด ๆ,ว.,เสียงกัดฟันเวลาโกรธจัด
กรอบ,ก.,"เศร้า, ระทมใจ, ทุกข์ใจ, ไม่สบายใจ"
กรอม ๑,ว.,เป็นวงโค้งเข้าหากันใช้สำหรับเขาสัตว์
กรอม ๒,ว.,"ใต้ เช่น คนกรอม = คนใต้, ส่วนมากเรียกว่า ขอม (ธีร์ ปุณฺณโก)"
กรอม ๓,ก.,"คลุมหัว, ส่วนมากว่า ขอม"
กรอย ๑,น.,ก้น เช่น กองก้นกองกรอย (ข.)
กรอย ๒,ก.,ตาม (ข.)
กรอย ๓,ว.,เบื้องหลัง (ข.)
กระ,ก.,"กำหนด, หมาย, คะเน, ประมาณ, ส่วนมากออกเสียงว่า ก๋า"
กระจอนหู,น.,เครื่องประดับของสตรีชนิดหนึ่งห้อยที่ติ่งหู
กระจิก,น.,พืชล้มลุกชนิดหนึ่ง มีดอกสีขาว ช่อของดอกมีสัณฐานคล้ายงวงช้าง
กระโจม,น.,ที่พัก หรือ ที่อาศัย ย้ายไปได้โดยมากทำด้วยผ้าขึงกับเสา
กระด้งฝัดเข้า,น.,กระด้งสำหรับใช้ฝัดข้าว รูปเป็นวงรีมีขอบ
กระดอง,น.,"ส่วนที่แข็งหุ้มตัวสัตว์ เช่น ปู, เต่า, เรียกว่า ดองปู, ดองเต่า"
กระด้าง ๒,น.,"แข็ง, ไม่นิ่มนวล, กระด้างกระเดื่อง"
กระด้าง ๓,สำ.,"ไม่อ่อนน้อม, เอาใจออกห่างไม่ยอมอ่อนน้อมอย่างที่เคย"
กระดาน,น.,"สิ่งที่ทำเป็นแผ่นใช้เขียนมีหลายชนิด เช่น กระดานที่ทำด้วยไม้ ทานํ้ามันยางผสมเขม่า เรียกว่า กะดานดำ, กระดานชนวนทำด้วยไม้ ทาด้วยรัก ผสมกับเศษกระเบื้องที่บดละเอียดและสมุก สำหรับเขียนด้วยดินสอพอง เรียกว่า กะดานไม้, กระดานชนวนที่ทำด้วย หินเนื้ออ่อน เรียกว่า กะดานหิน"
กระแด้ง,ว.,"แคระ, แกรน, แห้งก่อนเวลา, ไม่เจริญเติบโตเท่าที่ควร"
กระแดบเด้า,น.,นกกะเด้าดิน หรือกระเด้าลม
กระเต้บ,ก.,กระเถิบขึ้นไป เช่น ปีนขึ้นต้นไม้ โดยเอาเท้าเหยียบยันแล้วยืดตัวพุ่งขึ้นไปบนต้นไม้ ใช้สำหรับ ขนาดใหญ่
กระทอด,น.,ไม้กระดานปิดหัวตง รอบเสาเรือนทั้งสี่ด้าน = พรึง
กระเทือน,ก.,"ไหวไปถึง, สั่นถึง"
กระโทง,น.,"กระทง, กระทงความ, ข้อความที่กำหนดเป็นข้อ ๑"
กระเบียน,น.,ภาชนะรองอาหาร
กระโบม,น.,"ภาชนะที่ทำด้วยไม้ลักษณะกลมแบนเพื่อให้สงข้าวนึ่ง (เข้าเหนียว) ก่อนที่จะนำไปใส่กระติบ, บางถิ่นเรียกว่า โบยส่วยเข้า"
กระปุ่ง,น.,ภาชนะสำหรับใส่ของเดินทาง
กระพอก,น.,ต้นไม้ขนาดใหญ่ มีลูกคล้ายผลละมุด มีกลิ่นหอมรับประทานได้
กระยา,น.,"เครื่อง, สิ่งของ, เครื่องกิน"
กระสอ,น.,มะม่วงชนิดหนึ่ง
กระหมวน,ว.,"ผุ, ยุ่ย, เช่น ปลาเป็นขมวน = ปลาแห่งที่ผุยุ่ย เพราะตัวขมวนบ่อน"
กระหมอง,น.,"มันสมอง, จิตใจ."
กระหยัน,ก.,"ทำการงานอย่างแข็งขันไม่ปล่อยปละละเลย, ทำหรือประพฤติเป็นปกติสม่ำเสมอ, ไม่เกียจคร้าน"
กระหยับ,ก.,"เคลื่อนที่, ย้ายที่, เตรียม, เขย่า"
กระหยาบ,ก.,"กระจาย, คลี่, แย้ม, เปิดเผย"
กระหวด,น.,ภาชนะกลวงใน โดยมากทำด้วยแก้วรูปสูง มักมีคอหรือปากแคบ สำหรับบรรจุของเหลว เป็นต้น
กระแหนง,ว.,"ขัดลาภ, อับโชค, เป็นเสนียด"
กระโหล้,น.,เครื่องสานด้วยไม้ไผ่หรือหวาย ใช้วางบนเกวียน สำหรับบรรทุกข้าวหรือสิ่งของอื่น ๆ
กรักขี,น.,ชื่อไม้ยืนต้นขนาดกลางชนิดหนึ่ง แก่นีน้ำตาลแก่ รสเผ็ดฝาด ใช้ทำยา
กรัม,น.,หน่วยมาตราชั่งน้ำหนัก (ป.)
กราด,ก.,"ตรวจ, สกัดดู เช่น กราดเบิ่งฮอยควายเสีย = ออกสกัดดูรอยกระบือที่หาย"
กราน ๑,น.,เตาไฟ (ข.)
กราน ๒,ก.,"ลาด, ปู, จึงเช่น กรานกฐิน. (ข. กราล)"
กราบ ๑,น.,ไม้เสริมแคมเรือให้คนเดินได้
กราบ ๒,ก.,ประนมมือขึ้นแล้ววางมือลงพร้อมกับก้มศีรษะลงให้หน้าผากจดมือหรือพื้น (ดู ขาบ)
กร่าย,ก.,"เดินเลยไป, เดินผ่าน"
กร้าว,ว.,"แข็ง, เข้มแข็ง ไม่นุ่มนวล ใช้ควบกับคำว่า ถึงหรือลึม เป็นกร้าวถึงกร้าวลึม"
กร้าวถึง,ว.,"ล่ำสัน, แข็งแกร่ง"
กร้าวลึม,ว.,"กำยำ, ล่ำสัน, บึกบึน"
กรำ,ว.,"ทนอยู่, ฝ่า, สู้, มักเรียกว่า กำ เป็นส่วนมาก"
กริยาบูชา (กิยา-),น.,"เครื่องบูชา, เครื่องสังเวย"
กรี,น.,ช้างพลาย
กรึกกรอง,น.,"นึก, คิด (ป., ส.)"
กรึษณา,น.,เนื้อไม้หอมชนิดหนึ่งมีสีดำ
กรุง,น.,เมืองหลวง
กรุ่น,ว.,อาการตลบ หรือฟุ้งของควัน หรือฝุ่นว่า ควันกรุ่น หรือไง่กรุ่น
กรุ้ม ๆ,น.,กรุบ ๆ
กรุ่ย,ว.,"หมายไว้โดยเอาหญ้าหรือกิ่งไม้เป็นเครื่องหมาย, ถ่างหรือฟันพอเป็นเครื่องหมายไว้ (ใช้ในการหมายที่ทาง เป็นต้น.)"
กรูด,น.,ไม้ผลชนิดหนึ่ง = มะกรูด
กฤษณา,น.,เนื้อไม้หอมชนิดหนึ่งมีสีดำ
กล,น.,"เล่ห์เหลี่ยม, อุบาย, วิธี, เหตุ"
กลด,น.,ร่มขนาดใหญ่ มีด้ามยาว
กลบ,ก.,"ปิด, ถม"
กลบลบ,ว.,หายกัน
กลม ๑,ว.,ลักษณะสิ่งของที่มีรูปร่างกลมไม่มีเหลี่ยม
กลม ๒,ว.,หญิงมีครรภ์ประสบอุบัติเหตุตายทั้งแม่และลูก เรียกว่า ตายทั้งกลม
กลม ๓,ว.,"ทั้งหมด, ทั้งสิ้น"
กล้วย,น.,"พืชล้มลุกชนิดหนึ่ง ลำต้นเป็นกาบ ไส้ใน เรียกว่า ""หยวก"" มีผลรับประทานได้ทั้งดิบและสุก ขยายพันธุ์ด้วยหน่อ มีหลายชนิด เช่น กล้วยไข่, กล้วยนํ้าว้า"
กล้วยนวล,น.,ชื่อกล้วยชนิดหนึ่ง ผลใหญ่ และใบดก
กล้วยน้อย ๑,น.,พันธุ์ไม้ดอกชนิดหนึ่ง ต้น ใบ ดอก คล้ายกระดังงาจีน มีกลิ่นหอม
กล้วยน้อย ๒,น.,ต้นพุทธรักษา
กลอง,น.,"เครื่องตีที่ขึงด้วยหนัง มีหลายชนิด เช่น กลองเพล, กลองงาย, กลองแลง. กลองเติ๊ก, ใช้ตีบอกเวลาต่างกัน กลองงายตีตอนเช้า, กลองเพลตีตอนกลางวัน, กลองแลงตีตอนเย็น, กลองเติ๊กตีตอนกลางคืน"
กล่อง,น.,ภาชนะสานมีฝาปิดสำหรับใส่ของ ทำด้วยไม้สานกระดาษ หรือโลหะรูปร่างต่าง ๆ กัน เป็นรูปสี่เหลี่ยม หรือกลม
กล้อง ๑,น.,ข้าวที่ตำแลัวยังไม่ได้ซ้อมมือมีกากปน เรียกว่า ข้าวกล้อง
กล้อง ๒,น.,ดินเผาทำเป็นกระปุกใส่เหล้าตอนสังเวยเทพยดา-ผี
