คำ,POS,ความหมาย
อยา,ก.,คำประกอบกิริยาบอกความห้าม หรือไม่ยอมให้ทำการต่าง ๆ
อยาก,ก.,"ปรารถนา, ต้องการ, หิวกระหาย"
อย่าง,น.,"ชนิด, สิ่ง, ทำนอง, วิธี, แบบ, เยี่ยง"
อย่างว่า,ว.,"ดั่งที่ว่า, อย่างว่านั่นแหละ"
อย่าฟ้าวก่อน,ว.,เดี๋ยวก่อน
อยิกคิ้ว,น.,ยักคิ้ว
อร ๑,น.,"นาง, นางงาม"
อร ๒,ว.,"สวย, งาม, เหมาะสม, ใช้นำหน้าคำอื่น เช่น อรนุช, อรเนก, อรทวย"
อรชร,ว.,"ซาบซึ้ง, ปลาบปลื้ม, ไพรเราะ เช่น ""อรชรจาเสียงม่วน"""
อรชร,ว.,เงียบสงัด
อรดี,น.,"ความไม่ยินดี, ชื่อลูกสาวพญามาร"
อรทวย,ว.,"ฟุ้ง, ขจร, อ่อนละทวย, มืดครึ้ม"
อรทึม,ว.,"หนา, ทึม, มัว"
อรไท,น.,"นางผู้เป็นใหญ่, นางผู้มีสกุล"
อรนันต์,ว.,"มากมาย, นับไม่ถ้วน"
อรนุช,น.,"นางน้อง, หญิงคู่รัก"
อรเนก,ว.,"มากหลาย, ท้วม, ล่ำสัน"
อรพิน,น.,ดอกบัว
อรมัย,ว.,"สวยงาม, ละมุนละมัย"
อรสา,น.,ผู้เกิดกับอก = ลูก
อรอิ้ง,ว.,"ไพเราะ, อ้อยอิ่ง"
อรแอ,ว.,"อ่อนช้อย, อ้อนแอ้น, ไพเราะ"
อรุมัย,ว.,"สวยงาม, ละมุนละมัย"
อล,ว.,"ดังลั่น, วุ่นวาย = อึงอล"
อวกยวก,ว.,"ลักษณะของสิ่งมีชีวิตรือวัตถุที่เป็นเส้นกองอยู่ เรียกว่า กองอวกยวก สำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า ออกยอก"
อวกลวก,ว.,"ลักษณะของสิ่งใหญ่ที่มัวไม่สดใส เพราะเปรอะเปื้อนสิ่งอื่น, สำหรับขนาดเล็กว่า ออกลอก"
อ้วกลวก,ว.,"ลักษณะของสิ่งใหญ่ที่มัวไม่สดใส เพราะเปรอะเปื้อนสิ่งอื่น, สำหรับขนาดเล็กว่า ออกลอก"
อ่วงล่วง,ว.,"ลอยฟ่อง ใช้สำหรับขนาดใหญ่, ถ้าขนาเล็กว่า อ่องล่อง"
อวด,ก.,"สำแดงให้รู้เห็น, แสดงให้ปรากฏ, นำออกให้ชม, ยกย่องต่อหน้าคน"
อวดดี,ก.,"ทะนง, ถือดี, แสดงให้เขาเห็นว่าตนดีโดยไม่ดีจริง"
อวดสะหาว,ว.,"อวดเก่ง, หยิ่ง, ผยอง"
อวดอ้าง,ก.,"อวดโดยอ้างหลักฐานประกอบ, พูดอวดสรรพคุณหรือคุณวิเศษที่ไม่มีอยู่"
อวตาร,น.,"การลงมาเกิด, การแบ่งภาคมาเกิด เช่น พระนารายณ์ อวตารเป็นพระราม"
อวน,น.,น้อง
อ้วน,ก.,"นำ, พา เช่น อวนทาง = นำทาง, อวนหน้า = นำหน้า, ป่าวร้อง, ชักชวน"
อ้วน,ว.,"ไม่ผอม, เต็ม, สมบูรณ์"
อ๋วน,ก.,"นำ, พา เช่น อวนทาง = นำทาง, อวนหน้า = นำหน้า, ป่าวร้อง, ชักชวน"
อวน ๑,ส.,เป็นคำแทนบุคคลบุรุษที่หนึ่งและที่สอง
อวน ๒,ก.,"นำ, พา เช่น อวนทาง = นำทาง, อวนหน้า = นำหน้า, ป่าวร้อง, ชักชวน"
อ่วนส่วน,ว.,"สุกใส, เปล่งปลั่ง, มีน้ำมีนวล เช่น แก้มอ่วนส่วน"
อวนอัว,ว.,"วุ่น, มั่ว, รบกวน"
อวย,ก.,"ให้, อนุญาต, โบราณ ใช้ว่า โอย (ข.)"
อวย,ก.,ให้
อ่วย,ก.,"หันกลับ, ผิน, กลับคืน"
อ้วยซ้วย,ว.,"ลักษณะของการอ่อนปวกเปียกหรือนุ่มนิ่ม เช่น อ่อนซ้วยสำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า อ้อยซ้อย"
อ้วยล้วย,ว.,"อ้วน, พี, มีลักษณะพุงพุ้ย เช่น ท้องอ้วยล้วย"
อว่าย,ก.,"หันกลับ, ผิน, กลับคืน"
อวิจี,น.,นรกขุมหนึ่ง
อสังหาริมทรัพย์,น.,ทรัพย์ที่เคลื่อนที่ไม่ได้ เช่น ที่ดิน
ออ,ก.,"ชุมชน, จับกลุ่ม, รวมพวก, เช่น จอกัน"
ออ,ก.,"รวมกันเป็นกลุ่ม, อัดอแ, คับคั่ง เช่น ปลาออ"
ออ,ว.,"แน่นขนัด, เบียดเสียด"
อ้อ ๑,น.,ต้นอ้อ
อ้อ ๒,น.,คาถาที่ทำให้เรียนหนังสือเก่ง
ออก ๑,น.,ชื่อนกชนิดหนึ่ง ตัวขนาดนกยาง หากินตามลำน้ำ
ออก ๒,น.,"คำที่พระเรียกพ่อแม่ หรือชายหญิงทั่ว ๆ ไปว่า พ่อออก, แม่ออก = โยม"
ออก ๓,ว.,"ขึ้น, ขึ้นต่อ, สวามิภักดิ์ เรียก เมืองขึ้นว่าเมืองออก"
ออก ๔,ก.,"กิริยาที่เคลื่อนที่จากภายในสู่ภายนอก, เผยแผ่"
ออกกรรม,ก.,เลิกอยู่ไฟ
ออกกำลัง,ก.,"ใช้กำลัง, เบ่งแรง, บริหารร่างกายเพื่อให้แข็งแรง"
ออกแขก,ก.,"ต้อนรับแขก, แสดงต่อหน้าแขก, แสดงตัวในสังคม, อาการที่ตัวแขกออกมาบอกเรื่องที่ลิเกจะแสดง"
ออกงาน,น.,"ออกทำหน้าที่, ออกปรากฏตัวในงาน"
ออกชื่อ,ก.,"บอกชื่อ, ขานชื่อ, แสดงชื่อ"
ออกดอก,ก.,เกิดเป็นเม็ดตามผิวหนังเนื่องจากกามโรค
ออกตุ่ม,ก.,"ออกผิดหรือออกผื่น, ไข้อีสุกอีไส"
