คำ,POS,ความหมาย
ซอเดาะ,น.,เครื่องมือจับกุ้งและปลาขนาดเล็กทำด้วยอวนหรือตาข่ายที่มีตาถี่ ๆ มีโครงและคันใช้ดันไปตามพื้นดิน ในลำคลองหรือแม่น้ำตื้น.
ซอเดาะ,ก.,"ดุน, ดัน. (น.ธ.)."
ซอน,ก.,"ซ่อน, มุดเข้าไปในที่กำบัง, แอบ, หลบไว้ในที่ลับตา เช่น ลูกไก่ซอนเข้าไปในปีกแม่ไก่."
ซ่อนวอน,ก.,"หาเรื่องใส่ตัว (เป็นคำด่า) เช่น แด็กคนนั้นปากสอนวอนจริง - เด็กคนนั้นพูดหาเรื่องใส่ตัวจริงๆ, ฟื้นฝอยหาตะเข็บ"
ซ่อนวอน,ก.,หาเรื่องใส่ตัว (ดู สอนวอน).
ซ้อบ,ว.,"เรียวลง, เล็กลง (ภ.ก.)."
ซอปาก,น.,"หีบเพลงปาก, เครื่องดนตรีประเภทเครื่องลม ใช้ปากเป่า ลักษณะแบนยาว ประกอบด้วยลิ้นเสียง ๒ แถว แถวหนึ่งดังเมื่อเป่าลมออก อีกแถวหนึ่งดังเมื่อดูดลมเข้า"
ซอปาก,น.,หีบเพลงปาก.
ซอม,ก.,"ประสานกัน, ร่วมกัน (ส.ฎ.)."
ซอม,ว.,"ทรุดหนัก, เจ็บหนัก เช่น ถูกตีซอม - ถูกตีเจ็บหนัก."
ซ้อม,ก.,"ซ้อม, ฝึก, ทำทดลองเพื่อให้ชำนาญหรือให้แน่นอน."
ซ้อม,ก.,"ทำข้าวกล้องให้เป็นข้าวสารโดยวิธีใส่ครกตำ เช่น ซ้อมสาร, ซ้อมข้าวสาร - ตำข้าวกล้องมาเป็นข้าวสาร (ถ้าข้าวเปลือก เรียกว่า ทิ่มข้าว)."
ซอหรง,น.,ผ้าโสร่ง (ดู ผ้าถุง).
"ซอหรง (ป.น., น.ธ.)",น.,ผ้าโสร่ง
ซะ,ว.,"อร่อย, มีรสดี, ถูกปาก เช่น ตระปาก - อร่อยปาก, ตระคอ - อร่อยคอ."
ซะ,น.,ก้อนหินซึ่งมีแร่ดีบุกเกาะหรือฝังอยู่ภายใน (ภ.ก.).
ซะ,ก.,ซ่า (ดู ตระ ก.).
ซะ,ว.,ชัด (ดู ซ่า ว. ๑.).
ซะ,ว.,"อร่อย, ถูกปาก (ดู ตระ ว.)."
ซะ,ว.,ชัด เช่น แหลงไม่ซ่า – พูดไม่ชัด
ซะกู,น.,มาตราวัดความยาว คือ ๑ ใน ๔ ส่วนของหลา (ดู ซูกู้).
ซะกู,น.,"มาตราวัดความยาว มักใช้กับผ้า หมายถึง หนึ่งในสี่ส่วนของหลา (เทียบ ม. suku : ภ.ก., พ.ง.)"
ซะร็อก,ว.,การหมักดอง เช่น ตอซก – สะตอดอง (ป.น.)
ซะร็อก,ว.,หมักดอง (ดู ซก ว. ๒).
ซัง,น.,ตอข้าวที่เก็บรวงแล้ว เช่น ปาซัง - ในนาข้าวที่เก็บรวงแล้ว.
ซัง,ก.,"ดั้นด้น, ไปโดยไม่มีจุดหมาย"
ซั้ง,น.,กิ่งไม้ที่สุมไว้ในลำคลอง หรือหนองน้ำเพื่อล่อปลาให้เข้าอาศัยแล้วล้อมจับหรือวิดเอาในภายหลัง
ซั้ง,น.,กิ่งไม้ที่สุมไว้ในลำคลองหรือหนองน้ำเพื่อล่อปลา (ดู หฺมฺรำ น. ๑.).
ซั้ง,น.,คานไม้ที่ใช้ดึงด้ายที่จะทอหูกให้ตึง.
ซั้ง,น.,"ขนมจ้าง, ชื่อขนมชนิดหนึ่ง ทำจากข้าวเหนียวห่อด้วยใบไผ่ แล้วต้ม"
ซั้ง,น.,ที่กั้นน้ำไม่ให้ไหลแรง.
ซั้ง,ก.,กั้น.
ซั้ง,สำ.,ทำแบบขอไปที เช่น ส่งหมาให้พ้นซั้ง - ทำให้พอเสร็จโดยไม่คำนึงถึงคุณภาพ.
ซังแซว,น.,"นกแซงแชว, นกขนสีดำหรือเทาเป็นมัน ตาสีแดงหางเรียวยาว กินแมลงเป็นอาหาร."
ซังนัง (น.ศ.),น.,กิ่งไม้ที่สุมไว้ในลำคลอง หรือหนองน้ำเพื่อล่อปลาให้เข้าอาศัยแล้วล้อมจับหรือวิดเอาในภายหลัง
ซัด,ก.,"ขว้าง, ปา, ทิ้ง, สาดโดยแรง, เหวี่ยงโปโดยแรง."
ซัด,ก.,"ซัดทอด, โยนความผิดให้ผู้อื่น."
ซัดต้ม,น.,กีฬาชนิดหนึ่งที่ใช้เครื่องปา ซึ่งทำเป็นข้าวต้มลูกโยนปาต่อสู้กัน.
ซัดท่า,ก.,ตั้งท่ารำ.
ซัดท่า,สำ.,"โอ้เอ้, อ้อยอิ่ง เช่น ทำไหรซัดท่าอยู่นั้นแหละ."
ซัดน้ำ,น.,พิธีสะเดาะเคราะห์ขับผี.
ซัดน้ำ,ก.,พรมน้ำมนตร์.
ซัดแบ็ด,น.,วิธีตกปลาน้ำจืดโดยใช้เบ็ดซัด.
