คำ,POS,ความหมาย
ประสักแดง,น.,ชื่อไม้ต้นชนิดหนึ่ง ขึ้นตามป่าชายทะเล นิยมใช้ทำฟืนและเผาถ่าน เมล็ดงอกตั้งแต่อยู่บนต้น ลักษณะเรียวยาวคล้ายฟัก
ปรัง,น.,เรียกนาที่ต้องทำในฤดูแล้งว่า นาปรัง.
ปรัง,น.,"ชื่อไม้เถาชนิดหนึ่ง ใช้เป็นสมุนไพร มี ๒ ชนิด คือ ชนิดใบสีขาวเรียก “ปรังขาว” ชนิดใบสีม่วง เรียก ""ปรังแดง”."
ปรัด,ก.,"ร้าว, ปริ เช่น แก้วนี้ปรัดแต้ว - แก้วใบนี้ร้าวแล้ว"
ปรับ,ก.,ขึ้นต้นไม้โดยใช้มือทั้งสองโอบสำต้นแล้วขยับเท้าขึ้นไปพร้อมทั้งสองข้าง (ดู ปลับ)
ปรับ,ก.,"แก้ไข, ปรับปรุง เช่น ปรับนิสัยปรับหูฟัง"
ปรับ,ก.,เงี่ยหูฟัง.
ปรับ,ก.,"ปรับโทษ, ลงโทษให้ใช้เงิน เพราะทำผิด, ลงโทษให้เป็นแพ้."
ปรับ,ก.,ขึ้นต้นไม้โดยใช้มือทั้งสองโอบสำต้นแล้วขยับเท้าขึ้นไปพร้อมกันทั้งสองข้าง
ปรัวะ,ก.,"คล่อง, เร็ว เช่น แหลงปรัวะ - พูดเร็ว, พูดคล่อง."
ปรัวะ,ก.,เสียงดังเช่นนั้น.
ปร่า,น.,"น้ำเคย, น้ำบูดู (ป.น.)"
ปร่า,น.,"น้ำเคย, น้ำบูดู (ดู บ่าร่า)."
ปราณ,น.,"วงศ์วาน, กำพืด, โคตร, วงศ์"
ปราบ,น.,ชื่อหญ้าชนิดหนึ่ง ใช้เป็นเครื่องสมุนไพร ชื่อ เต็มเรียก ปราบธรณี
ปราบ,น.,แอ่งน้ำที่ขังอยู่ตามต้นไม้หรือพื้นดิน มีสัตว์มากินชาวบ้านถือว่าศักดิ์สิทธิ์ และมีผีแรง
ปราบ,น.,ชื่อรูปหนังตะลุง ตัวหนึ่งลักษณะเด่นคือ จมูกบี้
ปราบ,ก.,ทำให้เสมอ เช่น ปราบที่ - ปรับพื้น (ดิน) ให้เรียบ ให้เสมอ.
ปราบดิน,น.,ชื่อไม้ล้มลุกจำพวกหญ้าชนิดหนึ่ง ใบเดี่ยวมนรียาว ขอบใบเป็นจัก ต้นและใบมีขน ออกดอกเป็นกระจุกสีม่วงอ่อน
ปราบดิน,น.,โด่ไม่รู้ล้ม (ดู สามสิบสองหาบ).
ปราบทวีป,น.,"ต้นชงโค, ชื่อไม้ต้นขนาดกลาง ดอกสีชมพูอมแดงหรือม่วงแดง."
ปราย,ก.,"โปรย ใช้กับฝน, ตกลงมาเม็ด ๆ กระจายทั่วไป."
ปราย,ก.,กล่าวบทไหว้ครูของหนังตะลุง โดยใช้รูปปรายหน้าบท.
ปรายหน้าบท,น.,รูปหนังตะลุงตัวหนึ่ง ทำเป็นรูปชายหนุ่มมือถือธง หรือดอกบัวถือเป็นตัวแทนของนายหนัง ใช้กล่าวบทไหว้ครู
ปราหนี,ก.,"ปรานี, เอ็นดูด้วยความสงสาร."
ปรำ,ก.,ทำให้เรียบเสมอกัน เช่น ปรำต้นไม้ให้เรียบ.
ปริ,ก.,"ร้าว, ปริ เช่น แก้วนี้ปรัดแต้ว - แก้วใบนี้ร้าวแล้ว"
ปริ,ก.,"ร้าว, ปริ (ดู ปรัด)."
ปริก,น.,"ปริก, ชื่อไม้ล้มลุกมีหัวใต้ดิน ดอกสีขาว กลิ่นหอม ใช้ทำยาได้ มีหลายชนิด เช่น ปริกหางกระรอก, ปริกเล็ก, ปริกใหญ่."
ปริง,น.,"มะปริง, ชื่อไม้ต้น คล้ายมะปราง แต่ผลมีรสเปรี้ยว"
ปริด,ว.,"อาการของน้ำที่ไหลทีละน้อย, กะปริบกะปรอย เช่น น้ำไหลปริด ๆ"
ปริดหนา,น.,ชื่อไม้เถาชนิดหนึ่ง นิยมนำไปทำเป็นกระดาษข่อยหรือสมุดข่อยในภาคใต้
ปริดหนา,น.,สมุดข่อย
ปริดหนา,น.,ชื่อไม้เถาชนิดหนึ่ง นิยมนำไปทำกระดาษข่อยในภาคใต้ (ดู กริดหนา น. ๒.).
ปริดหนา,น.,สมุดข่อย (ดู บุด).
ปริบ,ว.,"อาการของน้ำที่ไหลทีละน้อย, กะปริบกะปรอย เช่น น้ำไหลปริด ๆ"
ปริบ,ก.,อาการกะพริบตาบ่อย ๆ
ปริบ,ว.,อาการของน้ำที่ไหลทีละน้อย (ดู ปริด).
ปรีด,น.,ชื่อมะม่วงป่าชนิดหนึ่ง ผลมียางมาก รสเปรี้ยว
ปรีด,ว.,พุ่งไปอย่างแรง เช่น น้ำพุ่งตรีด
ปรีด,น.,ชื่อมะม่วงป่าชนิดหนึ่ง ผลมียางมาก รสเปรี้ยว (ดู ตรีด น.).
ปรีด,ว.,พุ่งไปอย่างแรง (ดู ตรีด ว.).
ปรึ้ง,ว.,"ยิ่ง, มาก เช่น ตึงปรึ้ง-ตึงมาก."
ปรึ้ง,ว.,เสียงดังเช่นนั้น.
ปรึ้งปราด,ว.,"ประเปรียว, ว่องไว."
ปรือ,สัน.,ถึงอย่างไรก็ตาม เช่น พรื้อ ๆ มาหรือตัวต้องมาถึง - อย่างไรก็ตามคุณต้องมา
ปรือ,น.,ชื่อกกชนิดหนึ่ง (Selena oryzoides) ในวงศ์ Cyperaceae ใบยาวคล้ายว่านน้ำ ขึ้นในน้ำ ใช้มุงหลังคาและจักสานได้.
ปรือ,ว.,อย่างไร (ดู พรื่อ).
ปรือโฉ้,ว.,รู้สึกยังไงชอบกล
ปรู,น.,"ปรู, ชื่อไม้ต้นขนาดกลางถึงขนาดใหญ่ ดอกสีขาว ออกเป็นกระจุกตามง่ามใบ กลิ่นหอม เนื้อไม้สีน้ำตาลคล้ำ ใช้ทำด้ามปืน พานท้ายปืน เปลือก ราก ใช้ทำยาได้."
ปรู,ว.,"กรู, อาการที่ไปพร้อม ๆ กันโดยเร็ว."
ปรูง,ว.,"พรู, ตกหรือออกมาทีละมาก ๆ เช่น ใบไม้ร่วงปรูง - ใบไม้ร่วงพรู."
ปรูด,ว.,"โดยเร็ว เช่น พุ่งปรูด - พุ่งไปโดยเร็ว, ถดปรูด -กระเถิบไปโดยเร็ว"
ปรูน,ว.,ล้มราบ (ดู ปลูน).
ปรูน,ว.,"ล้มราบ, ระเนระนาด เช่น หญ้าล้มปลูน - หญ้าล้มราบ"
