คำ,POS,ความหมาย
ส้มงั้ว,น.,"มะงั่ว, ชื่อไม้ต้นขนาดเล็ก ผลคล้ายส้มโอ รสเปรี้ยวจัดใช้ประสมกับขมิ้นเพื่อย้อมผ้า"
สมจร,ก.,การผสมพันธุ์ของงู เช่น งูคาบกัน
สมจร,ก.,การผสมพันธุ์ของงู.
ส้มจุก,น.,ส้มชนิดหนึ่งขนาดเท่าส้มเกลี้ยง ตรงขั้วมีลักษณะเป็นปุ่มนูนขึ้นมา.
ส้มเช้า,น.,ต้นควํ่าตายหงายเป็น (ก.บ.).
ส้มซ้า,น.,ส้มชนิดหนึ่ง คล้ายส้มโอ แต่เนื้อกินไม่ได้เพราะเปรี้ยวมาก มักใช้สระผมและใช้เป็นยาสมุนไพร.
ส้มตรีด,น.,ชื่อมะม่วงป่าชนิดหนึ่ง ผลมียางมาก รสเปรี้ยว
ส้มตรีด,น.,มะม่วงป่าชนิดหนึ่ง ผลมียางมาก รสเปรี้ยว.
ส้มนาว,น.,"มะนาว, ชื่อไม้พุ่ม ผลเล็ก ๆ รสเปรี้ยว ใช้ปรุงอาหาร"
ส้มนาว,น.,มะนาว
ส้มนาวควาย,น.,ส้มชนิดหนึ่ง คล้ายมะนาวแต่ผลโต เปลือกหนา.
ส้มเนรา,น.,"ต้นสำมะงา, ชื่อไม้พุ่ม ขึ้นตาป่าชายเลน ใช้ทำยาได้"
ส้มโบ,น.,"ส้มโอ, ชื่อไม้พุ่มหรือไม้ตันใบ ดอก และผิวผลมีต่อมน้ำมัน กลิ่นฉุน ผลรสเปรี้ยว หรือหวาน กินได้"
ส้มโบ้,น.,ส้มโอ.
ส้มปน,ก.,"ปะปนกัน, คละกัน."
ส้มปริง,น.,"มะปริง, ชื่อไม้ต้น คล้ายมะปราง แต่ผลมีรสเปรี้ยว"
ส้มปริง,น.,มะปริง
ส้มปาก,ว.,เปรี้ยวปาก.
ส้มปู,น.,ชื่อไม้ต้นขนาดย่อม ใบคล้ายใบโพ ออกดอกเป็นช่อใหญ่ สีแดงปนขาว
ส้มเปิด,น.,ปลาเสือ
ส้มแป้น,น.,ส้มเขียวหวาน.
สมพรม (ภ.ก.),น.,ชื่อแกงชนิดหนึ่งใส่ผักหลาย ๆ อย่างปนกัน
สมพ้อง,ก.,สมประสงค์.
สมพันธุ์,น.,การผสมพันธุ์ของสัตว์ใหญ่ เช่น วัว ควาย ม้า เป็นต้น
สมพาด,น.,การผสมพันธุ์ของสัตว์ใหญ่ เช่น วัว ควาย ม้า เป็นต้น
ส้มพี,น.,"กะลุมพี, ชื่อปาล์มชนิดหนึ่งจำพวกสละ ระกำ ขึ้นในป่าพรุและที่ชื้นแฉะทางภาคใต้ ผลเป็นช่อใหญ่และแน่น ปลายผลตัดผิวเหลืองเกลี้ยงเป็นมัน ไม่มีหนาม เยื่อหุ้มเม็ดขาว รสเปรี้ยว ๆ ฝาด ๆ กินได้ ยางในลำต้นเหนียว ใช้ติดกระดาษแทนกาวได้"
ส้มพี,น.,กะลุมพี.
ส้มพูด,น.,"มะพูด, ชื่อไม้ต้นชนิดหนึ่ง ใบหนาเป็นมัน ผลกลมเป็นพู ๆ รสเปรี้ยว นิยมนำมาใส่แกงหรือน้ำพริก"
ส้มพูด,น.,มะพูด.
ส้มเฟือง,น.,มะเฟือง.
ส้มไฟ,น.,มะไฟ.
สมภาร,น.,"สมภาร, พระที่เป็นเจ้าอาวาส."
ส้มมวง,น.,ชะมวง.
ส้มมะดีงา,น.,ต้นสำมะงา (ดู ส้มเนรา).
ส้มมั้ว,น.,มะงั่ว.
ส้มมั่วผี,น.,มะกรูด.
ส้มม่า,น.,"กระเจี๊ยบแดง (ภ.ก., พ.ง.)"
ส้มเม่า,น.,ชื่อไม้ต้นขนาดเล็กถึงขนาดกลาง ผลเล็ก ๆ เท่าหัวไม้ขีดไฟ เป็นช่อ มีรสเปรี้ยว กินได้.
ส้มเม่า,สำ.,พูดจาเอาสาระไม่ได้.
ส้มยุม,น.,มะยม.
สมรม,น.,สวนที่ปลูกผลไม้หลายชนิดคละกัน.
สมรม,น.,ชื่อแกงชนิดหนึ่งใส่ผักหลาย ๆ อย่างปนกัน
สมลม,น.,ชื่อแกงชนิดหนึ่งใส่ผักหลาย ๆ อย่างปนกัน
ส้มลุ,น.,"ต้นอุโลก, ชื่อไม้ต้นขนาดใหญ่ ยอดอ่อนสีแดงเรื่อขึ้นตามป่าราบทั่วไป เนื้อไม้สีขาว ใช้ทำยาได้"
ส้มลุ,น.,ต้นอุโลก (ดู ลาตา).
ส้มส้ม,สำ.,คนที่มีอารมณ์โกรธง่าย ไม่อยู่กัปร่องกับรอย กราดเกรี้ยว เช่น สาวหั้นส้มส้มฉานไม่สู้แหลง - ผู้หญิงคนนั้นโกรธง่าย ฉันไม่กล้าพูดด้วย.
ส้มสูก,น.,ผลไม้นานาชนิด.
สมเส,ก.,การประสมประเส
ส้มเสี้ยว,น.,กระเจี๊ยบ.
สมแส็ด,น.,"สมเสร็จ, สัตว์เลี้ยงลูกด้วยนมเป็นสัตว์กีบคี่ขนาดใหญ่ สำตัวตอนกลางสีขาว ส่วนหัวและส่วนท้ายสีดำ ขอบหูสีขาว จมูกและริมฝีปากบนยื่นยาวออกมาคล้ายงวง ยืดหดเข้าออกไต้ หางสั้น ลูกเกิดใหม่ตัวมีลายสีขาวตามยาว กินหญ้าใบไม้และผลไม้."
สมแส็ด,น.,ชื่อพันธุ์ไม้ขนาดเล็กชนิดหนึ่ง.
สมห้อง,น.,บทอัศจรรย์ในวรรณกรรมและกลอนหนังตะลุง.
สมห้อง,ว.,"เหมาะสม, เท่ากัน, เสมอกัน."
สมห้อง,ว.,สมน้ำหน้า (ดู สาสม).
ส้มเห็ด,น.,ต้นอุโลก (ดู ลาตา).
ส้มเห็ด (ก.บ.).,น.,"ต้นอุโลก, ชื่อไม้ต้นขนาดใหญ่ ยอดอ่อนสีแดงเรื่อขึ้นตามป่าราบทั่วไป เนื้อไม้สีขาว ใช้ทำยาได้"
ส้มโอ,น.,"ส้มโอ, ชื่อไม้พุ่มหรือไม้ตันใบ ดอก และผิวผลมีต่อมน้ำมัน กลิ่นฉุน ผลรสเปรี้ยว หรือหวาน กินได้"
สมัย,น.,"เวลา, คราว. สมัยถ้วยหู, สมัยปิ้งพรก"
สมัย,สำ.,"โบราณ, นานมาแล้ว."
สมาหยัง,น.,การสวดมนต์ที่ชาวมุสลิมแสคงความเคารพต่อพระเจ้าวันละ ๕ ครั้ง (ดู ละหมาด).
สมาหยัง (น.ธ.),น.,"ละหมาด, ช่วงเวลาที่ชาวมุสลิมทำพิธีแสดงความเคารพต่อพระเจ้าทั้งทางกายและจิตใจวันละ ๕ เวลา"
สมี,น.,ชื่อไม้ล้มลุกชนิดหนึ่ง ดอกสีเหลือง มีประสีน้ำตาล ใบคล้ายใบโสน ใช้ทำยาและใช้ในพิธีกูณฑ์
สมี,น.,พระที่ถูกบังคับให้ลาสิกขาเพราะผิดวินัย.
สยา,น.,ชื่อไม้เนื้ออ่อนชนิดหนึ่ง ใช้ทำเครื่องเรือนได้.
สรรพดอก,น.,น้ำผึ้งรวง (น.ธ.).
สรรพมด,น.,ตัวนิ่ม (น.ธ.).
สรรพยอด,น.,ค่าง (น.ธ.).
สรรพราก,น.,เม่น (ดู ท้าวพันราก).
สรรพราก (น.ธ.),น.,เม่น
สระหัว,น.,"ทำบุญรดน้ำ, อาบน้ำให้ผู้ที่เคารพอย่างเป็นพิธี."
สระหัวบะดัน,น.,พิธีกรรมส่วนหนึ่งของการเกิดที่พ่อแม่ของเด็กที่เกิดใหม่จะต้องทำความสะอาดหรือขอขมาต่อหมอตำแย (น.ธ.).
สระหัวบะดัน,ก.,สระผม.
สร้างเรื่อง,ก.,"ทำพิษ, ให้ผลร้าย"
สวด,น.,หวด. ภาชนะสำหรับนึ่งของให้สุก ทำด้วยดินเผา มักมีไม้ไผ่สาน เป็นส่วนประกอบเมื่อใช้นึ่งข้าวเหนียว.
สวด,น.,"ลูกสวาด, ชื่อไม้เถาเนื้อแข็ง ลำต้นมีหนาม ฝักมีหนามละเอียด เมล็ดกลม เปลือกแข็งสีเทาอมเขียว."
สวด,ก.,"ท่องหนังสือเป็นทำนองแบบโบราณ, อ่าน."
สวด,ก.,"สวดมนต์ เช่น สวดด้าน - สวดโอ้เอ้วิหารราย, สวดญัติ - สวดญัตติจตุตฺถกรรม, สวดมงคลเริน, สวดรน - สวดทำบุญบ้าน."
สวด,ก.,"นินทาว่าร้าย, ดุด่า, ว่ากล่าว."
สวดนา,น.,พิธีกรรมอย่างหนึ่งที่ทำหลังดำนาเสร็จแล้ว เพื่อให้ข้าวในนาเจริญงอกงามและได้ผลดี.
สวดพระมาลัย,น.,ทำนองสวดหนึ่ง ใช้สวดในงานศพ
สวดมาลัย,ก.,สวดพระมาลัย.
สวน,น.,"สวน, บริเวณที่ปลูกต้นไม้ผลเป็นจำนวนมาก."
สวน,น.,"ส่วน, สิ่งที่แบ่งจากสิ่งรวม, การเข้าร่วม, แผนก, ย่อย, ฝ่าย."
สวน,ก.,อาการเคลื่อนที่ไปตรงข้ามในเส้นทางเดียวกัน เช่น เดินสวนกัน.
สวน,ก.,"เอาสายสวนใส่ทางช่องปัสสาวะให้เข้าไปในกระเพาะปัสสาวะเพื่อให้ปัสสาวะออก, เอาลูกสวนใส่ทวารหนัก แล้วบีบน้ำยาหรือน้ำสบู่ให้เข้าไปในสำไส้ใหญ่ เพื่อกระตุ้นให้ลำไส้ใหญ่บีบตัวให้อุจจาระออกมา."
สวน,ว.,"อาการที่พูดย้อนตอบทันที, สวนคำ."
สวน,ว.,"เดี่ยว, หนึ่งเท่านั้นไม่มีอื่นอีก เช่น มาแตสวน - มาคนเดียว."
"สวนหลาง (จ., ภ.ก.)",น.,คนไทย
ส้วย,ว.,ซวย (ดู โส้ย).
ส้วย (ช.พ.),ว.,"ซวย, อับโชค, โชคร้าย, เคราะห์ร้าย, ดวงไม่ดี (จ., ภ.ก.)"
ส่วยอ้า,น.,มะม่วง (ดู ม่วง น. ๑.).
สวะ,น.,เครื่องมือชนิดหนึ่ง ถักเป็นตาข่าย สำหรับจับกุ้ง ใช้ดันไปในน้ำตื้น (ดู ระวะ น. ๑.).
"สวะ (พ.ง., น.ธ.)",น.,เครื่องมือชนิดหนึ่ง ลักษณะเป็นตาข่ายสำหรับจับกุ้ง มีคันจับ ๒ ข้างใช้ดันไปในน้ำตื้น
สวา,น.,ละมุดฝรั่ง ผลสุกรสหวาน สีน้ำตาล กินได้ (ม. sawa nila)
สวา,น.,ลิง
สวาด,น.,ชื่อไม้เถาเนื้อแข็ง ลำต้นมีหนาม ฝักมีหนาม ละเอียดเมล็ดกลม เปลือกแข็งสีเทาอมเขียว
สวาปาม,ก.,ขยุ้มกินด้วยมืออย่างตะกละ.
"สวาปาม (ส.ฎ., ช.พ.)",ก.,ขยุ้มกินด้วยมืออย่างตะกละ
สอ,น.,"ตอ, โคนของต้นไม้ที่ลำต้นถูกตัดหรือหักลงแล้ว, สิ่งบางอย่าง เช่น เสาหรือหลักที่ปักไว้หรือที่ยังเหลือแต่โคนเมื่อบางส่วนถูกตัด หัก หรือกร่อนไป."
สอ,ก.,"อุด, ยา (ก.บ.)."
สอ,ว.,ขาว.
สอ,ว.,มาก เช่น ปลามาออกันสอ - ปลามารวมกันมาก.
ส้อ,น.,"ประสาทส่วนที่อยู่ภายในของฟัน, เขี้ยว งา หรือเขา (ช.พ.)."
ส้อ,น.,อาหารสำหรับกินรองท้อง (ดู เสาะ น.).
ส้อ,ก.,คำสั่งให้วัวควายเดินเข้าข้างในตรง ๆ ใช้ในการไถนา (น.ธ.).
สอก,น.,"ข้อศอก, ส่วนของแขนตรงข้ามกับข้อพับ."
สอก,น.,มาตราวัดตามวิธีประเพณีไทย ๑ ศอก เท่ากับ ๒ คืบ ซึ่งนับจากช่วงแขนตั้งแต่ปลายสุดของข้อพับไปถึงปลายนิ้วกลาง.
