คำ,POS,ความหมาย
ถอย,ก.,คำสั่งให้ช้างถอยหลัง
ถอย,ก.,คำที่บอกสั่งให้ช้างถอยหลัง (ดู ถอ ก. ๒.).
ถอร่าง,สำ.,หอบสังขาร
ถอสังขาร (น.ศ.),สำ.,หอบสังขาร
ถ่อหูน,น.,"ดินสอพอง (จ., ภ.ก.)."
ถ่อเหลียน,น.,ทุเรียน (ดู เรียน น. ๑.).
ถ่อเหลียน (ภ.ก.),น.,"ทุเรียน, ชื่อไม้ต้น ผลเป็นพู ๆ เปลือกมีหนามแข็งทั่วทั้งลูก เนื้อมีรสหวานมัน มีหลายพันธุ์"
ถ่ออิ่วเต้ง,น.,ตะเกียงน้ำมันก๊าด
"ถ้อฮุ่ย (จ., ภ.ก.)",ก.,กระอักเลือด
ถ้อโฮ่ย,ก.,กระอักเลือด
ถะ,น.,"เจดีย์แบบจีน (จ., ภ.ก.)."
ถะเถิง,ว.,"โอ่โถง, โอ่อ่า."
ถะเหลือด,ก.,"ลื่น, อาการที่พลาดไถลหรือเคลื่อนไปได้คล่องบนพื้นที่เรียบเกลี้ยง ซึ่งมีลักษณะเป็นมันเป็นเมือก"
ถะเหลือด,ก.,ลิ่น (ดู มฺลื่น).
ถัก,ก.,"ถัก, เอาเส้นเชือกหรือหวายเป็นต้นไขว้สอดประสานกันให้เป็นลวดลายต่าง ๆ บ้าง ให้เป็นเส้นและเป็นผืนบ้าง ให้ติดต่อกันบ้าง."
ถักแฉะ,ก.,"เรียนหนังสือ, อ่านหนังสือ (จ., ภ.ก.)."
ถักหัวแมงวัน,ก.,ถักปลายเชือกด้านที่ตรงกันข้ามกับที่เป็นบ่วงบาศ เพื่อให้เชือกติดแน่นไม่คลายเกลียวและสะดวกที่จะสอดร้อยเข้าไปในรู.
ถักหางแลน,น.,วิธีขัดลายอย่างหนึ่ง
ถักหางแลน,น.,ลายขัดอย่างหนึ่งใช้แต่งขอบภาชนะจักสานเพื่อให้สวยงาม.
ถัง,น.,ถัง (ดู ถั้ง).
ถัง,ลัก.,มาตราตวงข้าว ๑ ถัง เท่ากับ ๒๐ ทะนาน.
ถัง,น.,ภาชนะทรงกระบอก ทำด้วยไม้หรือโลหะ ก้นไม่สอบ
ถั้ง,น.,ภาชนะทรงกระบอก ทำด้วยไม้หรือโลหะ ก้นไม่สอบ
ถัด,ก.,"กระถด, เลื่อนไปเล็กน้อย"
ถัด,ก.,กระถด (ดู ถด).
ถัน,ว.,"ทนทาน เช่น ไม้หนี้ถันไม่ – ไม้นี้ทนไหม (เทียบ ม. tahan ; น.ธ., ย ล., ป.น.)."
ถับถึง,ก.,"บรรลุถึง, ล่วงถึง."
ถัว,น.,"ถั่ว, ชื่อไม้เถาหลายชนิดหลายสกุล ใช้ฝักหรือเมล็ดเป็นอาหาร มีหลายชนิด."
ถัว,ก.,"ทำให้มีส่วนเสมอกัน, เฉลี่ย"
ถั้ว,ก.,"ทำให้มีส่วนเสมอกัน, เฉลี่ย"
ถัวแกะ,น.,ถั่วชนิดหนึ่ง ฝักแบน ๆ คล้ายถั่วแขก แต่โตกว่า.
ถัวค้าง,น.,ถั่วฝักยาว.
ถัวตอย,น.,ขนมตุ๊บตั๊บ ทำด้วยถั่วกวนกับน้ำตาลแล้วทุบให้ละเอียดตัดเป็นชิ้น ๆ
ถัวใต้ดิน,น.,ถั่วลิสง
ถัวทุบ,น.,ขนมตุ๊บตั๊บ ทำด้วยถั่วกวนกับน้ำตาลแล้วทุบให้ละเอียดตัดเป็นชิ้น ๆ
ถัวไทร,น.,ถั่วชนิดหนึ่ง มีเมล็ดเดียว เปลือกบาง - ขนาดนิ้วมือ
ถัวนั่ง,น.,ถั่วชนิดหนึ่ง ต้นเตี้ย ฝักสั้น เปลือกหนา.
ถัวโบ,น.,ถั่วชนิดหนึ่ง มีเมล็ดเดียว เปลือกบาง - ขนาดนิ้วมือ
ถัวปันหยี,น.,ถั่วชนิดหนึ่ง มีเมล็ดเดียว เปลือกบาง - ขนาดนิ้วมือ
ถัวผรัง,น.,ถั่วชนิดหนึ่ง มีเมล็ดเดียว เปลือกบาง - ขนาดนิ้วมือ
ถัวผัง (ภ.ก.),น.,ถั่วชนิดหนึ่ง มีเมล็ดเดียว เปลือกบาง - ขนาดนิ้วมือ
ถัวผี,น.,ชื่อไม้เถาชนิดหนึ่ง ทำยาได้.
ถัวเฝ้าใส,น.,ถั่วป่าชนิดหนึ่ง กินได้.
ถัวเม็ดเดียว (ก.บ.),น.,ถั่วชนิดหนึ่ง มีเมล็ดเดียว เปลือกบาง - ขนาดนิ้วมือ
ถัวย้อแย้,น.,"ถั่วแดง (ภ.ก., พ.ง.)."
ถัวยี่สง,น.,ถั่วลิสง
ถั่วแรด,น.,ถั่วแระ
ถั้วลา,น.,"กระเจี๊ยบ (ภ.ก., พ.ง.)."
ถัวหรัง,น.,ถั่วชนิดหนึ่ง มีเมล็ดเดียว เปลือกบาง - ขนาดนิ้วมือ
ถัวะ,น.,"ลิ้นชัก (จ., ภ.ก., พ.ง.) เช่น เบี้ยอยู่ในถัวะ - เงินอยู่ในลิ้นชัก (ดู ชั้ว)."
ถัวะ (ภ.ก.),น.,"ลิ้นชัก, ส่วนของตู้และโต๊ะ รูปคล้ายหีบไม่มีฝา ชักออกและผลักเข้าได้ (โบ.)"
ถา,ก.,ลับมีดหรือลับขวานด้วยหินหยาบ.
ถ้า,ก.,"รอ, รอคอย"
ถ้ากัน,ก.,รอด้วย.
ถ้ากัน,สัน.,เป็นคำแสดงความคาดหมาย คาดคะเน หรือข้อแม้ เช่น ถ้าว่าลูกกินข้าวแม่พาไปเที่ยว - ถ้าลูกกินข้าวแม่จะพาไปเที่ยว.
ถาง,น.,ภาชนะทรงกระบอก ทำด้วยไม้หรือโลหะ ก้นไม่สอบ
ถาง,น.,"กระถาง, ภาชนะปากกว้าง มีรูปต่าง ๆ สำหรับปลูกต้นไม้หรือใส่น้ำและอื่น ๆ."
ถาง,น.,ถัง (ดู ถั้ง น.).
ถาง,ก.,"ใช้มีดเป็นต้นฟันให้เตียน เช่น ถางหญ้า, ถางป่า."
ถาง,ก.,"ถ่าง, แยกปลายออกให้ห่างจากกัน เช่น ถางขา - ถ่างขา."
ถ่างอ้า,น.,"ช่องหน้าต่าง (จ., ภ.ก.)."
ถ่างอ๊าฉั่ว,น.,"กลอนหน้าต่าง (จ., ภ.ก.)."
ถาด,น.,"ถาด, ภาชนะใส่ของทำด้วยไม้หรือโลหะ เป็นต้น รูปเตี้ย แบน มีขอบ"
ถาน,น.,"ถ่านไม้, ไม้ที่เผาแล้วจนสุกมีสีดำโดยมากสำหรับใช้เป็นเชื้อเพลิง, ถ่านหิน, ถ่านธรรมชาติ มีลักษณะแข็งอย่างหิน เกิดจากการแปรสภาพของพืชหรือต้นไม้ที่ทับถมกันมาเป็นเวลานานมาก."
ถานเกียง,น.,ถ่านแก๊ส (แคลเซียมคาร์ไบด์).
ถานไฟ,น.,ถ่านไฟฉาย
ถานี,น.,"สถานี, หน่วยที่ตั้งเป็นที่พักหรือที่ทำการ, ที่ที่มีหน่วยปฏิบัติการเฉพาะ เช่น ถานีรถไฟ - สถานีรถไฟ."
ถานี,สำ.,"จุดหมาย, ที่หยุด มักใช้ในทางปฏิเสธ เช่น ไม่ถานี – ไม่มีที่หยุด."
ถ่ามเฉี้ย,ว.,"ทาบทาม, ติดต่อ (จ., ภ.ก.)."
ถ่ามซิ้ม,ว.,"ละโมบอยากได้ของคนอื่น (จ., ภ.ก.)."
ถ้ามต๋าง,ก.,"การสำรวจแร่ดีบุก (จ., ภ.ก., พ.ง.)."
ถาย,น.,"ฝ่าย, ข้าง, ส่วน, พวก เช่น ถายเดียว - ฝ่ายเดียว."
ถาย,ก.,"ฉาย, ส่องแสงออกไป เช่น ถายหนัง - ฉายหนัง."
ถาย,ก.,"ถ่าย, เอาออกจากที่หนึ่งไปใส่อีกที่หนึ่ง, เอาสิ่งหนึ่งออกแล้วเอาสิ่งหนึ่งใส่เข้าไปแทนที่ เช่น ถายน้ำ - ถ่ายน้ำออก."
ถาย,ก.,"อัดสำเนา, ถ่ายข้อความหรือภาพเป็นต้นจากต้นแบบหรือต้นฉบับด้วยเครื่องถ่ายเอกสาร."
ถาย,ก.,"ถ่ายภาพ, บันทึกภาพด้วยกล้องถ่ายรูป."
ถ้าย,น.,ภาชนะชนิดหนึ่ง คล้ายตะแกรงร่อนแป้ง.
ถ้าย,น.,กระด้ง (ภ.ก.).
ถ้าย,ก.,ร่อนในน้ำเพื่อแยกสิ่งที่ไม่ต้องการออก.
ถ้าย (ภ.ก.),น.,"กระด้ง, ภาชนะรูปแบน ขอบกลม สำหรับฝัดข้าว เป็นต้น"
ถ่ายก่วก,ก.,"ผ่าตัด (จ., ภ.ก.)."
ถาว,น.,"หัว, ศีรษะ (จ., ภ.ก.)"
ถาว,น.,"ขี้เถ้า, สิ่งที่เป็นผงละเอียด ของสิ่งที่เหลือจากไฟเผามอดแล้ว"
ถาว,ก.,"หยุด, เลิก (ดู เท่า ว.)."
ถ่าว,ก.,เตะ (ดู ฉัด ก. ๑.).
ถาว (ภ.ก.),ก.,"หยุด, เลิก, พอกันที เช่น เท่าข้าว - กินข้าวเสร็จแล้ว"
"ถ่าว (ภ.ก., พ.ง.)",ก.,เตะ เช่น ฉัดตร้อ - เตะตะกร้อ
ถ่าวก๊าง,น.,"หัวหน้าคนงาน (จ., ภ.ก.)."
ถ่าวเก๊,น.,"เศรษฐี, ผู้มีอันจะกิน, คหบดี"
ถ่าวเก่เกี้ย,สำ.,ลูกคนรวย.
ถ่าวเก่เหนียว,น.,เศรษฐินี.
ถ่าวเก่เหนียว,น.,คำที่ใช้เรียกภรรยาของชายเชื้อสายจีน.
