คำ,POS,ความหมาย
ฟากครอบพรอม,น.,เฝือกที่ใช้ปูทับจากหลบหลังคา.
ฟากตำหนำร้าย,สำ.,ฐานะยากจน.
ฟากนาค,น.,ฟากไม้ไผ่กรองด้วยเชือก ใช้ห่อศพค้างไว้ตามคบไม้ใหญ่ในป่าช้า.
ฟากยืน,น.,เครื่องมือจับปลาทำด้วยไม้ไผ่เป็นซี่คล้ายฟากใช้กั้นเป็นคอก
ฟากยืน,น.,เฝือกสำหรับปิดกั้นทางน้ำ.
ฟากเรือะ,น.,ฟากที่กรองห่าง ๆ เพื่อใช้ห่อศพแล้วนำไปค้างไว้บนต้นไม้.
ฟากเรือะ,น.,ฟากที่กรองห่างสำหรับใช้รองศพในโลง.
ฟ้ากล้อง,ก.,ฟ้าผ่า (ส.ข.).
ฟากเลื่อน,น.,เฝือกซึ่งมีซี่เล็ก ๆ สำหรับรองในเครื่องมือจับปลา ซึ่งเรียกว่า “ เล่ ” สามารถเลื่อนขึ้นลงได้ตามระดับน้ำ.
ฟากเลื่อน,ว.,เหลวเป็นน้ำเช่น เหลวฟาก ๆ.
ฟาง,น.,"ฟาง, ต้นข้าวที่เกี่ยว นวด หรือฟาดเอาเมล็ดออกแล้ว, ก้านของรวงข้าวที่นวดเมล็ดออกแล้ว."
ฟ่าง,น.,ชื่อข้าวชนิดหนึ่ง (Setans itarica) ในวงค์ Gramineae เมล็ดเล็ก ๆ เกาะกันเป็นรวง.
ฟาด,ก.,"เหวี่ยง, หวด, ทุบ."
ฟาดเข้,น.,การเด่นของเด็กที่สมมุติให้ผู้เด็นคนหนึ่ง เป็น “ แม่ทีง ” (ปลาชนิดหนึ่ง) หวงไข่ พยายามแย่งไข่ แม่ทีงจะฟาด ถ้าถูกผู้ใดผู้นั้นต้องเล่นเป็นแม่ทีงต่อไป
ฟาดทีง,น.,การเด่นของเด็กที่สมมุติให้ผู้เด็นคนหนึ่ง เป็น “ แม่ทีง ” (ปลาชนิดหนึ่ง) หวงไข่ พยายามแย่งไข่ แม่ทีงจะฟาด ถ้าถูกผู้ใดผู้นั้นต้องเล่นเป็นแม่ทีงต่อไป
ฟาดฟาด,ว.,"ฝ้า, ฟาง, ราง ๆ เช่น ตาฟาดฟาด."
ฟาดฟาด,ว.,"เก้ ๆ กัง ๆ, ไม่เป็นโล้เป็นพาย."
ฟ้าเดือนหก,น.,ชื่อสมุนไพรชนิดหนึ่ง.
ฟ้าตั้งดาน,น.,เวลาใกล้รุ่ง
ฟ้าตั้งดาน,น.,เวลาใกล้รุ่ง.
ฟาน,น.,"ฟาน, อีเก้ง, ชื่อสัตว์เคี้ยวเอื้อง ตัวเล็ก ขนสีน้ำตาลถึงสึน้ำตาลเข้ม หน้าผากเป็นสันเห็นได้ชัดเจน ตัวผู้มีเขาและเขี้ยว."
ฟ้าเผีย,ก.,คำสบถ คือคำว่า “ ฟ้าผ่า ”
ฟ้าเผีย,ก.,คำสบถ (ดู ฟ้า ก.).
ฟ้าร่ม,ว.,ไม่มีแสงแดดจ้า.
ฟ้าเริก,น.,เวลาใกล้รุ่ง แสงทองทอบริเวณขอบฟ้า.
ฟ้าลั่น,ก.,ฟ้าร้อง
ฟ้าลั่น,น.,ชื่อสมุนไพรชนิดหนึ่ง.
ฟ้าลั่น,น.,กับดักหนู.
ฟ้าลั่น,ก.,ฟ้าร้อง.
ฟ้าลากหนัง,ว.,เสียงดังของฟ้าร้อง ก่อนที่ฝนจะตก เรียกว่า “ เสียงฟ้าลากหนัง ”
ฟ้าแลบ,น.,"ต้นส้มกุ้ง, ชื่อไม้เถาหลายชนิด บางชนิดเถาและใบมีขนสีแดง ผลกลมออกเป็นพวงคล้ายองุ่น บางชนิดเถาและใบเกลี้ยง และบางชนิดเถาและใบมีหนาม ผลออกเป็นกระจุก สุกสีแดง กินได้ (ส.ฎ., ร.น.)."
ฟ้าแลบ,สำ.,รวดเร็ว เช่น รวดเร็วเหมือนฟ้าแลบ.
ฟ้าเหลือง,ว.,อ่อนแรง ตาโรยเพราะใช้แรงมาก.
ฟ้าโห้,ก.,ฝนตกหนัก.
ฟ้าโห้,ก.,คำสบถ คือคำว่า “ ฟ้าผ่า ”
ฟิตต้า,น.,"ช่างฟิต (อ., ภ.ก.)."
ฟืม,น.,เครื่องมือสำหรับ ทอผ้า มีฟันเป็นซี่ ๆ คล้ายหวี สำหรับสอดเส้นด้ายหรือไหมใช้กระตุกให้ประสานกัน.
ฟุ้ยฉี,น.,ฝี (ดู ฝีชี่).
ฟูก,น.,"ฟูก, ที่นอนที่ยัดด้วยนุ่น สำลีหรือฟองน้ำ มักทำเป็นลูกฟูก."
เฟิ้น,ก.,"ฟื้น, คืนสติ, ได้สติ (ส.ฎ.)."
เฟินเงิน,น.,ชื่อเฟิน วงศ์ Parkeriaceae ใบประกอบสองถึงสามชั้น ออกเป็นกระจุกที่ยอด
เฟือ,ว.,"มาก, ชุกชุม เช่น ของเฟือ - ของมาก."
เฟื้อ,น.,ชื่อไม้ล้มลุก จำพวกกก ขึ้นในน้ำ ช่อดอกคล้ายธูปขนาดใหญ่.
เฟือง,น.,"มะเฟือง, ชื่อไม้ต้น ผลเป็นเฟือง ๆ รสเปรี้ยวบ้างหวานบ้าง."
เฟื้อง,น.,มาตราเงินตามประเพณี ๘ อัฐ เท่ากับ ๑ เฟื้อง.
เฟื้องขี้หนู,น.,เงินตรานโมชนิดหนึ่ง ขนาดเขื่องกว่าเงินตาไก่เล็กน้อย
เฟื้องขี้หนู,น.,เงินตรานโมชนิดหนึ่ง ขนาดเขื่องกว่าเงินตราไก่เล็กน้อย.
เฟืองเทศ,น.,ตะลิงปลิง.
เฟืองเทศ,น.,ลูกรอก สำหรับชักด้ายขึ้นลงในหูกทอผ้า.
เฟืองเทศ,น.,"ฟันเฟือง, ล้อ ที่มีฟันเพื่อให้ประสานกับฟันของล้อตัวอื่น."
เฟืองเทศ,ก.,ควง เช่น เฟืองบอง - ควงบอง (พ.ง.).
เฟือน,ว.,"ฟั่นเฟือน, หลง ๆ ลืม ๆ, สับสน"
เฟือนเหมือนหมาฝัน,สำ.,"จับต้นชนปลายไม่ถูก, สับสน."
เฟื้อย,ว.,ลักษณะของสิ่งที่ยาวมาก เช่น ยาวเฟื้อย.
แฟซ่า,น.,"น้ำยาสระผม, แชมพู เช่น ยาสระหัว - น้ำยาสระผม"
แฟซ่า,น.,ยาสระผม (ดู ยา น. ๔.).
แฟบ,น.,ชื่อไม้พุ่มเตี้ย ขึ้นริมน้ำ ผลแบนเป็นช่อ มีรสเปรี้ยว.
แฟบ,ก.,ยุบลง.
แฟบ,ว.,เสียงร้องเช่นนั้น เมื่อทอยหรือล้อไปถูกผู้เข้า ใช้ในการเล่นฟัดราว.
แฟบ,ว.,มีเล็กน้อย เช่น นมแฟบ - นมน้อย.
ไฟ,น.,"ผลจากปฏิกิริยาเคมีซึ่งก่อให้เกิดความร้อนแสงสว่างและเปลวคือ กลุ่มแก๊สที่กำลังลุกไหม้ ทำให้ไหม้สิ่งต่าง ๆ ได้, ไฟฟ้า, โดยปริยายหมายถึงความเดือดร้อน."
ไฟกา,น.,พยับแดด.
ไฟกา,น.,แสงสะท้อนจากเปลวแดด (มิราจ) มองเห็นคล้ายน้ำ.
ไฟกา,น.,มะไฟซึ่งมีผลสีแดง.
ไฟกิน,ก.,ไฟไหม้.
ไฟกินเริน,สำ.,"เดือดร้อนอย่างยิ่ง, ร้อนใจมาก."
ไฟแกบ,น.,ไฟฉาย
"ไฟแกบ (ภ.ก., พ.ง.)",น.,ไฟฉาย (น.ศ.)
ไฟแขบ,น.,ไฟฉาย
ไฟแขบ (ส.ข.),น.,ไฟฉาย (น.ศ.)
ไฟแฉ็ง,น.,ไฟฉาย
ไฟแฉ็ง (ส.ฎ.),น.,ไฟฉาย (น.ศ.)
