คำ,POS,ความหมาย
ฉั้ง,น.,พืชชนิดหนึ่งคล้ายต้นหอม แต่ไม่มีหัว ใบแบน.
ฉั้ง,น.,ขนมจ้าง (ดู ซั้ง น. ๓.).
ฉั้ง,ว.,เข้าที เช่น พูดเข้าฉั้ง - พูดเข้าที.
ฉั้ง (ต.ร.),น.,"ขนมจ้าง, ชื่อขนมชนิดหนึ่ง ทำจากข้าวเหนียวห่อด้วยใบไผ่ แล้วต้ม"
ฉัด,ก.,เตะ เช่น ฉัดตร้อ - เตะตะกร้อ
ฉัด,ก.,ซัด เช่น เคลิ่นฉัด - คลื่นชัด.
ฉันลับ,ก.,ซอย เช่น ซัวะไพ่ - ซอยไพ่
ฉับ,ก.,ตีทับโดยปิดท้ายทับให้เกิดเสียงฉับ.
ฉับ,ก.,ตีประกบให้เสียงฉิ่งห้วนสั้น.
ฉับ,ว.,พอเหมาะ เช่น เข้ากันฉับ.
ฉับ,ว.,เสียงดังเช่นนั้น.
ฉับแกละ,น.,การเล่นชนิดหนึ่งของเด็ก ใช้ตบมือกันสองคน
ฉับแกละ,น.,การเล่นของเด็กชนิดหนึ่ง ใช้มือตบกันสองคน (ดู ตบแผละ).
ฉับขล็อก,ก.,แสดงอาการด่าด้วยมือ
ฉับขล็อก,ก.,แสดงอาการด่าด้วยมือ (ดู ฉก ก. ๑.).
ฉับโขลก,ก.,แสดงอาการด่าด้วยมือ
ฉับโขลก,ก.,แสดงอาการด่าด้วยมือ (ดู ฉก ก. ๑.).
ฉับครุบ,น.,เครื่องมือดักสัตว์ทำด้วยไม้ไผ่ ใช้ดักกระจงหรือสัตว์.
ฉับฉึก,ก.,จอง (ดู ฉุบ ก. ๑.).
ฉับฉึก,ก.,"จอง, ผูกไว้, มั่นหมายไว้, ขอกำหนดไว้ เช่น ผมฉุบหนมโทงนี้ - ผมจองขนมกระทงนี้"
ฉับฉึง,ว.,เริ่มต้น
ฉับเฉี้ยว,น.,"กระเจี๊ยบ, ไม้ล้มลุก ผลสีเขียวยาวประมาณ ๑๒ เซนติเมตร ใช้เป็นผัก, ไม้ล้มลุก เปลือกต้นมีเส้นใยเหนียวทนทาน ผลสีแดง รสเปรี้ยว ใช้ทำแยม."
ฉับถึง,ว.,เริ่มต้น (ดู ฉับฉึง).
"ฉับถึง (ช.พ., น.ศ.)",ว.,เริ่มต้น
