คำ,POS,ความหมาย
กร้องแกร้ง,ว.,"ทำทางเจ้าชู้, ไม่มั่นคง"
กรอด,น.,ชื่อมดชนิดหนึ่ง ตัวเล็ก สีดำ ชอบทำรังอยู่บนต้นไม้นิยมเอามาเป็นเหยื่อล่อปลา
กรอด,น.,"นกกระยางกรอก, ชื่อนกกระยางขนาดเล็ก"
กรอด,ว.,"ปลอด, ปราศจาก เช่น กรอดแคล้ว - ปลอดแคล้ว, ปลอดภัย."
กรอด,ว.,เสียงดังเช่นนั้น.
กร้อน,ก.,ทำหรือตัดผมยาวให้สั้นมาก.
กรอบ,น.,ขอบเขตกำหนด.
กร็อบแกร็บ,ว.,"แห้งกรอบ, ยอบแยบ (ดู กรอบ ว.)."
กร็อบแกร็บ (ภ.ก.),ว.,"แห้งกรอบ, เปราะ โดยปริยายหมายถึงยากจน ยอบแยบ เช่น เดือนนี้กรอบจัง - เดือนนี้ยอบแยบจัง"
กรอบตู,น.,วงกบ.
กรอบมือ,น.,"สนับมือ, เครื่องสวมมือมักทำด้วยทองเหลือง เป็นรูปเหมือนแหวน ๔ วงติดกัน สำหรับสวมนิ้วมือเวลาชก"
กรอบมือ,น.,สนับมือ (ดู หนับมือ).
กรอบมือ,ว.,"แห้งกรอบ, เปราะ โดยปริยายหมายถึงยากจน ยอบแยบ เช่น เดือนนี้กรอบจัง - เดือนนี้ยอบแยบจัง"
กรอม,ก.,"สวม, คร่อม, ครอบ เช่น นุ่งผ้ากรวมอก - นุ่งผ้ากระโจมอก"
กรอม,น.,เครื่องมือชนิดหนึ่ง ที่ใช้ไม้ไผ่สานเป็นรูป กรวยบ้าง รูปโคมบ้าง ใช้ประโยชน์ต่าง ๆ กัน เช่น ดักนก จับกบ จับปู ขังสัตว์ปีก เป็นต้น.
กรอม,น.,เครื่องมือสอยผลไม้ทำเป็นรูปอย่าง
กรอม,น.,แต่ขนาดเล็ก
กรอม,ก.,"สวม, คร่อม, ครอบ (ดู กรวม.)."
กรอม,ว.,"เศร้าโศก, เป็นทุกข์, ตรอม เช่น กรอมใจ."
กรอมอก,ก.,นุ่งผ้ากระโจมอก
กรอย,น.,น้ำรสฝาด.
กรอย,ว.,"กร่อย, ไม่จืดสนิทหรือไม่หวานสนิทเพราะมีรสเค็มเจือ, จืดชืด ไม่มีรสชาติ, ไม่มีชีวิตชีวา"
กระ,น.,ชื่อเต่าทะเลชนิดหนึ่ง หลังเป็นเกล็ดแผ่นโต ๆ ดูเหมือนซ้อนเหลื่อมกันอย่างกระเบื้องมุงหลังคา สีน้ำตาลลายเหลือง ปากงุ้มคล้ายปากเหยี่ยว ขาแบนเป็นพาย มีไข่กลม เปลือกนิ่มเหนียว ไข่ตามชายหาดครั้งละ ๑๕๐ - ๒๕๐ ฟอง.
กระ,น.,ชื่อส้มชนิดหนึ่ง ลักษณะอย่างส้มจุก รสเปรี้ยวจัดอย่างมะนาว
กระ,น.,"ผีกระสือ, ผีชนิดหนึ่งที่ถือว่าเข้าสิงในตัวผู้หญิง ชอบกินสิ่งโสโครก"
กระ,น.,น้ำลายสอ
กระ,ว.,"ซา, เบา เช่น ฝนกระ - ฝนซา"
กระเกรียม,ก.,เตรียม (ดู เกรียม ก.).
กระเกรียม,ก.,เตรียม เช่น เกรียมตัวไว้สักเดียวจะมารับ - เตรียมตัวสักประเดี๋ยวจะมารับ
กระแจ,น.,"กุญแจ, เครื่องใส่ประตูหน้าต่างเพื่อยึด หรือสลักให้เปิดเข้าออกได้ เวลากดหรือไขออกมีเสียงดังกริ๊ก มีลูกไข"
กระแจ,น.,กุญแจ (ดู ลูกแจ).
กระแจ,น.,"ลูกกะแจ, ลูกไข."
กระชั้ง,น.,กระดุมเสื้อยาหยา (ดู กอสั้ง).
