คำ,POS,ความหมาย
พระยาจักก์,น.,พระยาจักพรรดิราช
พระยาจักกวัตติ,น.,พระยาจักพรรดิราช
พระยาปล้องฅำ,น.,เถาพญาปล้องทอง
พระยาไม้,น.,ชื่อพรรณไม้ยืนต้นชนิดหนึ่ง
พระยาลืมงาย,น.,ปริศนา เครื่องเล่นที่ต้องใช้ความคิดมาก
พระยาลืมงาย,น.,ต้นผกากรอง ดู - ผกากรอง
พระยาวัน,น.,วันมหาสงกรานต์ คือวันที่ถัดจาก วันสงกรานต์ล่อง และ วันเนาว์ มาแล้ว ถือว่าตรงกับวันที่ ๑๕ เมษายน หรือ ๑๖ เมษายน ตามการคำนวณของโหราศาสตร์ล้านนา
พระเรสี,น.,พระฤาษี - นักบวชผู้อยู่ในป่า
พระลาน,น.,ลาน - บริเวณที่ว่่าง (ใน โคลงอมรา ใช้พระลานข่วงกว้าง และสมุทรโฆษคำฉันท์ ใช้ พลาน)
พระวันเกิด,น.,พระพุทธรูปปางต่างๆ ที่ผู้เกิดในแต่ละวันพึงถือเอาเป็นพระพุทธรูปประจำตัว คือ วันอาทิตย์ - ปางถวายเนตร วันจันทร์ - ปางห้ามญาติ (ห้ามสมุทร) วันอังคาร - ปางไสยาสน์ วันพุธ - ปางอุ้มบาตร วันพฤหัส - ปางสมาธิ วันศุกร์ - ปางรำพึง วันเสาร์ - ปางนาคปรก
พระสิงห์,น.,พระพุทธสิหิงค์ พระพุทธรูป ศิลปะสกุลช่างเชียงแสน
พระหา,ว.,ใหญ่ กว้าง
พระหาร,น.,พระวิหาร
พระหาร,น.,ที่่ประดิษฐานพระประธานในวัดและที่ประกอบพิธีกรรมทางศาสนา วัด ที่อยู่ของสงฆ์
พระอิสี,น.,พระฤาษี นิยมใช้ พระรสี มากกว่า
พรักพร้อม,ว.,ร่วมอยู่พร้อมหน้ากัน
พรั่ง,ว.,คับคั่ง รวมกันอยู่มาก
พรั้ง,ว.,ผุ หยาบ เป็นรอยเหมือนแผลฝีดาษ มักใช้ตามหลัง พรัวะ เป็น พรัวพรั้ง
พรัณ,น.,ผิว ผิวกาย
พรัน,น.,ผิว ผิวกาย
พรับ,ก.,พริบ ขยิบ ขยับ ปิด พับ
พรับตาอยิบๆ,สำนวน.,ทำตาปริบๆ ทำอะไรไม่ได้นอกจากกะพริบตามองเท่านั้น เช่น ยามมีกินดิกๆ ยามบ่มีพรับตาอยิบๆ - เมื่อมีก็กินเรื่อยๆ โดยไม่ยั้ง เมื่อหมดแล้วก็ได้แต่ทำตาปริบๆ
พรัวะ,ก.,ผุ ร่วน ยุ่ย เพราะหมดสภาพ
พรัวะโพรก,ก.,ผุ ร่วน ยุ่ย โดยเฉพาะส่วนที่อยู่ภายใน เช่น พริก ท่อนไม้ไผ่ เป็นต้น
พร้า,น.,พร้า - มีด มีดขนาดใหญ่
พราก,ก.,พราก - จากไป แยกจากกัน
พรากจาก,ก.,พลัดพราก หนีจาก แยกจาก
