คำ,POS,ความหมาย
มหาพน,น.,ชื่อกัณฑ์ที่ ๗ ของมหาชาติ ว่าด้วยเรื่องป่าใหญ่
มหารัฏฐะ,น.,แคว้นใหญ่ เชียงใหม่ - ลำพูน (ตำนาน)
มหารัฏฐะ,น.,ในตำนานมักหมายถึงเมืองเชียงใหม่ - ลำพูน
มหาราชะ,น.,คำใช้เรียกเพื่อเฉลิมพระเกียรติพระเจ้าแผ่นดิน
มหาราชะ,น.,ชื่อกัณฑ์ที่ ๑๐ ของมหาชาติเรียกว่า มหาราช
มหิยังคณะ,น.,ภูเขา เนินดิน หมายถึง เมืองยองในเขตประเทศพม่า
มเหสักขะ,น.,เทวดาผู้ใหญ่ ผู้มีศักดิ์ใหญ่
มเหสี,น.,ชายาของพระเจ้าแผ่นดิน
มโหสถ,น.,ชื่อตัวเอกในชาดกเรื่องมโหสถ ยกแก้ไข้อย่างชะงัด
มโหสรบ,น.,มหรสพ - การเล่นรื่นเริง
มโหฬาร,ว.,กว้างใหญ่ ยิ่งใหญ่
ม่อ,ว.,คล่อง สะดวก ไม่ติดขัด
มอก,น.,ขนาด มาตรฐาน ตัวอย่าง
มอก,*น.,วิธีการปรุงอาหารใช้ปูนาตำคั้นเอาน้ำตั้งไฟให้สุกปรุงรสด้วยน้ำพริก เติมข้าวคั่วเพื่อให้น้ำแกงข้น
มอก,ว.,ขนาด เท่า เสมอ
ม็อก,ว.,เป็นผงละเอียด
มอกกำพอ,ว.,พอดี กำลังดี พอเหมาะ
มอกก่ำพอ,ว.,พอดี กำลังดี พอเหมาะ
ม็อกค็อก,ว.,ลักษณะของสิ่งที่มีสัณฐานเตี้ยเล็กแต่ล่ำสันหรือเข้มแข็ง
มอกค่อมพอ,ว.,พอดี กำลังดี พอเหมาะ
มอกจับ,ว.,ขนาดพอดี พอเหมาะ ขนาดเครือๆ ไม่คับไม่หลวม
มอกปู,*น.,วิธีการปรุงอาหารใช้ปูนาตำคั้นเอาน้ำตั้งไฟให้สุกปรุงรสด้วยน้ำพริก เติมข้าวคั่วเพื่อให้น้ำแกงข้น
มอกม่วน,ว.,พอสนุก แค่สนุก ไม่จริงจัง
มอง,น.,ครก กระเดื่อง ตาข่ายสำหรับจับปลา
