คำ,POS,ความหมาย
ปฏิปักษ์,ว.,ที่ตรงกันข้าม เช่น ฝ่ายปฏิปักษ์.
ปฏิปุจฉาพยากรณ์,น.,การจำแนกธรรมหรือพยากรณ์ปัญหาธรรมด้วยวิธีย้อนถาม.
ปฏิปุจฉาวาที,น.,ผู้จำแนกธรรมหรือพยากรณ์ปัญหาธรรมด้วยวิธีย้อนถาม.
ปฏิพัทธ์,ก.,"ผูกพัน, รักใคร่, เช่น มีจิตปฏิพัทธ์."
ปฏิพากย์,น.,"การกล่าวตอบ, การพูดโต้ตอบ, เช่น เพลงปฏิพากย์ คือ เพลงที่ร้องโต้ตอบกัน."
ปฏิภาค,น.,ส่วนเปรียบ.
ปฏิภาค,ว.,"เทียบเคียง, เหมือน."
ปฏิภาค-,น.,ส่วนเปรียบ.
ปฏิภาค-,ว.,"เทียบเคียง, เหมือน."
ปฏิภาคนิมิต,น.,“อารมณ์เทียบเคียง” คือ เมื่อพบเห็นสิ่งใดจนติดตาหลับตาเห็นแล้วอาจนึกทายส่วนหรือแบ่งส่วนแห่งสิ่งนั้นให้สมรูปสมสัณฐาน เรียกว่า ปฏิภาคนิมิต.
ปฏิภาณ,น.,เชาวน์ไวในการกล่าวแก้หรือโต้ตอบเป็นต้นได้ฉับพลันทันทีและแยบคาย.
ปฏิภาณ-,น.,เชาวน์ไวในการกล่าวแก้หรือโต้ตอบเป็นต้นได้ฉับพลันทันทีและแยบคาย.
ปฏิภาณกวี,น.,กวีผู้มีความสามารถในการแต่งร้อยกรองได้ฉับพลันทันที.
ปฏิภาณปฏิสัมภิทา,น.,"ปัญญาอันแตกฉานในปฏิภาณ คือ ความเข้าใจทำให้สามารถแก้ไขเหตุการณ์ได้ในเมื่อเกิดเหตุฉุกเฉิน หรือกล่าวโต้ตอบได้ทันท่วงที, เป็นธรรมข้อ ๑ ในปฏิสัมภิทา ๔ คือ ๑. อรรถปฏิสัมภิทา ๒. ธรรม-ปฏิสัมภิทา ๓. นิรุตติปฏิสัมภิทา ๔. ปฏิภาณปฏิสัมภิทา."
ปฏิภาณโวหาร,น.,การกล่าวเหมาะด้วยเหตุผลในทันที.
ปฏิมา,น.,"รูปเปรียบหรือรูปแทนองค์พระพุทธเจ้า คือ พระพุทธรูป, เรียกย่อมาจาก พุทธปฏิมา หรือ พุทธปฏิมากร."
ปฏิมากร,น.,"รูปเปรียบหรือรูปแทนองค์พระพุทธเจ้า คือ พระพุทธรูป, เรียกย่อมาจาก พุทธปฏิมา หรือ พุทธปฏิมากร."
ปฏิยุทธ์,ก.,"รบตอบ, สู้รบ."
ปฏิรพ,ก.,"ส่งเสียงเอาชัย, ร้องดัง, ร้องขู่."
ปฏิรูป,ว.,"สมควร, เหมาะสม, เช่น ปฏิรูปเทส คือ ถิ่นที่สมควร หรือ ถิ่นที่เหมาะสม"
ปฏิรูป,ว.,"เทียม, ไม่แท้, เช่น มิตรปฏิรูป."
ปฏิรูป,ก.,ปรับปรุงให้สมควร เช่น ปฏิรูปบ้านเมือง.
ปฏิรูป-,ว.,"สมควร, เหมาะสม, เช่น ปฏิรูปเทส คือ ถิ่นที่สมควร หรือ ถิ่นที่เหมาะสม"
ปฏิรูป-,ว.,"เทียม, ไม่แท้, เช่น มิตรปฏิรูป."
ปฏิรูป-,ก.,ปรับปรุงให้สมควร เช่น ปฏิรูปบ้านเมือง.
ปฏิโลม,ว.,ทวนกลับ.
ปฏิวัติ,น.,"การหมุนกลับ, การผันแปรเปลี่ยนหลักมูล"
ปฏิวัติ,น.,"การเปลี่ยนแปลงระบบ เช่น ปฏิวัติอุตสาหกรรม, การเปลี่ยนแปลงระบอบการบริหารบ้านเมือง เช่น ปฏิวัติการปกครอง."
ปฏิวาต,ว.,ทวนลม.
ปฏิวาท,น.,"คำโต้, คำคัดค้าน."
ปฏิเวธ,ก.,"เข้าใจตลอด, ตรัสรู้, ลุล่วงผลปฏิบัติ."
ปฏิสนธิ,ก.,"เกิดในท้อง, ถือกำเนิด."
ปฏิสวะ,น.,"การฝืนคำรับ, การรับแล้วไม่ทำตามรับ."
ปฏิสังขรณ์,ก.,ซ่อมแซมทำให้กลับคืนดีเหมือนเดิม (มักใช้เฉพาะวัดวาอาราม) เช่น ปฏิสังขรณ์วัด.
ปฏิสันถาร,น.,การทักทายปราศรัยแขกผู้มาหา (มักใช้แก่ผู้น้อย)
ปฏิสันถาร,น.,การต้อนรับแขก.
ปฏิสัมภิทา,น.,"ความแตกฉาน, ปัญญาอันแตกฉาน, มี ๔ อย่าง คือ อรรถปฏิสัมภิทา ธรรมปฏิสัมภิทา นิรุตติปฏิสัมภิทา ปฏิภาณปฏิสัมภิทา."
ปฏิเสธ,ก.,"ไม่รับ, ไม่ยอมรับ, เช่น ปฏิเสธการเชิญ, ไม่ยอมรับข้อเท็จจริง เช่น ปฏิเสธข้อกล่าวหา"
ปฏิเสธ,ก.,แสดงความหมายตรงกันข้ามกับยืนยัน รับ หรือ ยอมรับ.
ปฏิเสธข่าว,ก.,แสดงยืนยันว่าไม่เป็นไปตามนั้น.
ปฐพี,น.,แผ่นดิน.
ปฐพีวิทยา,น.,วิทยาศาสตร์แขนงหนึ่งที่ศึกษาเกี่ยวกับเรื่องดิน.
ปฐม,ว.,"ประถม, ลำดับแรก, ลำดับเบื้องต้น"
ปฐม,ว.,"ชั้นที่ ๑, เรียกเครื่องราชอิสริยาภรณ์ชั้นที่ ๑ ในตระกูลจุลจอมเกล้า ว่า ปฐมจุลจอมเกล้า ปฐมจุลจอมเกล้าวิเศษ."
ปฐม-,ว.,"ประถม, ลำดับแรก, ลำดับเบื้องต้น"
ปฐม-,ว.,"ชั้นที่ ๑, เรียกเครื่องราชอิสริยาภรณ์ชั้นที่ ๑ ในตระกูลจุลจอมเกล้า ว่า ปฐมจุลจอมเกล้า ปฐมจุลจอมเกล้าวิเศษ."
ปฐมกรรม,น.,กฎเบื้องต้นหรือข้อสำคัญ
ปฐมกรรม,น.,ชื่อพิธีแบบหนึ่งที่กษัตริย์ในครั้งโบราณกระทำแก่ผู้เป็นปรปักษ์.
ปฐมฌาน,น.,ฌานเบื้องต้น ได้แก่ ฌานที่ ๑ มีองค์ ๕ คือ วิตก วิจาร ปีติ สุข เอกัคตา.
ปฐมดุสิต,น.,ชื่อเพลงไทย อัตรา ๒ ชั้น หน้าทับปรบไก่
ปฐมดุสิต,น.,ชื่อเพลงไทยประเภทเพลงโหมโรง.
ปฐมทัศน์,น.,"การแสดงครั้งแรก, เรียกการแสดงละครหรือการฉายภาพยนตร์รอบแรก ว่า รอบปฐมทัศน์."
ปฐมเทศนา,น.,เทศนาครั้งแรกในพระพุทธศาสนา หมายถึง ธัมมจักกัปปวัตนสูตร
ปฐมเทศนา,น.,ชื่อพระพุทธรูปปางหนึ่ง เป็นพระพุทธรูปนั่งขัดสมาธิบ้าง นั่งห้อยพระบาทอย่างนั่งเก้าอี้บ้าง เครื่องหมายสำคัญอยู่ที่พระหัตถ์ขวา ทำนิ้วพระหัตถ์กรีดเป็นวงกลม ส่วนพระหัตถ์ซ้ายวางหงายอยู่บนพระเพลาบ้าง ถือชายจีวรบ้าง ทำท่าทางประคองพระหัตถ์ขวาบ้าง.
ปฐมนิเทศ,น.,การแนะนำชี้แนวเพื่อการศึกษาและการทำงานในเบื้องต้น.
ปฐมบุรุษ,น.,"บุรุษที่ ๑, ตามไวยากรณ์ ได้แก่ สรรพนามพวกที่ใช้แทนชื่อผู้พูด เช่น ข้า เรา แต่ตามไวยากรณ์บาลีหมายถึงพวกที่เราพูดถึง เช่น เขา."
ปฐมพยาบาล,น.,การปฏิบัติขั้นต้นยามฉุกเฉินตามวิธีแพทย์ก่อนลงมือรักษาพยาบาล.
ปฐมโพธิกาล,น.,กาลแรกตรัสรู้ คือ ระยะเวลานับตั้งแต่พระพุทธเจ้าตรัสรู้จนถึงทรงประดิษฐานพระพุทธศาสนาในแคว้นมคธ.
ปฐมยาม,น.,"ยามต้น, ในบาลีแบ่งคืนออกเป็น ๓ ยาม กำหนดยามละ ๔ ชั่วโมง เรียกว่า ปฐมยาม มัชฌิมยาม และปัจฉิมยาม ปฐมยามกำหนดเวลาตั้งแต่ย่ำค่ำ หรือ ๑๘ นาฬิกา ถึง ๔ ทุ่ม หรือ ๒๒ นาฬิกา."
ปฐมฤกษ์,น.,ช่วงเวลาแรกของฤกษ์.
ปฐมฤกษ์,ว.,เริ่มแรก เช่น ฉบับปฐมฤกษ์.
ปฐมวัย,น.,วัยต้น.
ปฐมสมโพธิ,น.,ชื่อคัมภีร์ว่าด้วยประวัติของพระพุทธเจ้า.
ปฐมสุรทิน,น.,วันที่ ๑ แห่งเดือนทางสุริยคติ.
ปฐมาษาฒ,น.,"เดือน ๘ แรก, (โบ) เขียนเป็น ปฐมาสาฒ ก็มี."
ปฐวี,น.,แผ่นดิน.
ปฐวีธาตุ,น.,ธาตุดิน เป็นธาตุ ๑ ในธาตุทั้ง ๔ คือ ๑. ปฐวีธาตุ = ธาตุดิน ๒. อาโปธาตุ = ธาตุน้ำ ๓. เตโชธาตุ = ธาตุไฟ ๔. วาโยธาตุ = ธาตุลม.
ปณต,ก.,ประณต.
ปณาม,ก.,ประณาม.
ปณิธาน,น.,ประณิธาน.
ปณิธิ,น.,ประณิธิ.
ปณีต,ว.,ประณีต.
ปด,ก.,"โกหก, พูดเท็จ, จงใจกล่าวคำที่ไม่จริง, โป้ปด ก็ว่า."
ปดโป้,ก.,"โกหก, พูดเท็จ, จงใจกล่าวคำที่ไม่จริง, โป้ปด ก็ว่า."
ปดิวรัดา,น.,ภริยาที่ซื่อสัตย์และภักดีต่อสามี.
ปติ,น.,"เจ้า, ผัว."
ปติยัต,ก.,"ตระเตรียม, ทำให้เสร็จ, ตกแต่ง."
ปติวัตร,น.,"ความประพฤติต่อผัว, ความจงรักในผัว."
