คำ,POS,ความหมาย
ฦ,?,วิธีเขียนเสียง ลึ ลือ แต่บัญญัติเขียนเป็นอีกรูปหนึ่งต่างหาก อนุโลมตามอักขรวิธีของสันสกฤต.
ฦๅ ๑,?,วิธีเขียนเสียง ลึ ลือ แต่บัญญัติเขียนเป็นอีกรูปหนึ่งต่างหาก อนุโลมตามอักขรวิธีของสันสกฤต.
ฦๅ ๒,ก.,ลือ.
ฦๅชา,ก.,ลือชา.
ฦๅสาย,น.,ลือสาย.
